"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 164/ 44/ 24 (C),-0.00,-0.00,-37.74,145.10,-0.00,5.00"
" 164/ 44/ 25 (C),0.00,-0.00,99.71,-176.94,-0.00,5.00"
" 164/ 44/ 26 (C),0.00,-0.00,99.71,-176.94,-0.00,5.00"
" 164/ 44/ 27 (C),-0.00,-0.00,-37.74,145.10,-0.00,5.00"
" 164/ 44/ 28 (C),-0.00,0.00,-18.86,100.81,0.00,5.00"
" 164/ 44/ 29 (C),0.00,0.00,118.59,-221.23,0.00,5.00"
" 164/ 44/ 30 (C),0.00,0.00,118.59,-221.23,0.00,5.00"
" 164/ 44/ 31 (C),-0.00,0.00,-18.86,100.81,0.00,5.00"
" 164/ 44/ 32 (C),-0.00,-0.00,4.49,46.12,-0.00,5.00"
" 164/ 44/ 33 (C),0.00,-0.00,67.67,-101.90,-0.00,5.00"
" 164/ 44/ 34 (C),0.00,-0.00,67.67,-101.90,-0.00,5.00"
" 164/ 44/ 35 (C),-0.00,-0.00,4.49,46.12,-0.00,5.00"
" 164/ 44/ 36 (C),0.00,0.00,13.17,25.77,0.00,5.00"
" 164/ 44/ 37 (C),0.00,0.00,76.35,-122.25,0.00,5.00"
" 164/ 44/ 38 (C),0.00,0.00,76.35,-122.25,0.00,5.00"
" 164/ 44/ 39 (C),0.00,0.00,13.17,25.77,0.00,5.00"
" 164/ 44/ 40 (C),0.00,0.00,40.43,-38.09,0.00,5.00"
" 164/ 48/ 22 (C),0.00,0.00,-39.43,-34.14,-0.00,5.00"
" 164/ 48/ 23 (C),0.00,0.00,-61.50,-53.72,-0.00,5.00"
" 164/ 48/ 24 (C),-0.00,-0.00,-116.69,-240.98,0.00,5.00"
" 164/ 48/ 25 (C),0.00,-0.00,20.76,124.24,0.00,5.00"
" 164/ 48/ 26 (C),0.00,-0.00,20.76,124.24,0.00,5.00"
" 164/ 48/ 27 (C),-0.00,-0.00,-116.69,-240.98,0.00,5.00"
" 164/ 48/ 28 (C),-0.00,0.00,-97.80,-190.86,-0.00,5.00"
" 164/ 48/ 29 (C),0.00,0.00,39.65,174.35,-0.00,5.00"
" 164/ 48/ 30 (C),0.00,0.00,39.65,174.35,-0.00,5.00"
" 164/ 48/ 31 (C),-0.00,0.00,-97.80,-190.86,-0.00,5.00"
" 164/ 48/ 32 (C),-0.00,-0.00,-74.45,-128.76,0.00,5.00"
" 164/ 48/ 33 (C),0.00,-0.00,-11.27,39.10,0.00,5.00"
" 164/ 48/ 34 (C),0.00,-0.00,-11.27,39.10,0.00,5.00"
" 164/ 48/ 35 (C),-0.00,-0.00,-74.45,-128.76,0.00,5.00"
" 164/ 48/ 36 (C),0.00,0.00,-65.77,-105.73,-0.00,5.00"
" 164/ 48/ 37 (C),0.00,0.00,-2.59,62.14,-0.00,5.00"
" 164/ 48/ 38 (C),0.00,0.00,-2.59,62.14,-0.00,5.00"
" 164/ 48/ 39 (C),0.00,0.00,-65.77,-105.73,-0.00,5.00"
" 164/ 48/ 40 (C),0.00,0.00,-38.51,-33.28,-0.00,5.00"
" 165/ 49/ 22 (C),0.00,0.00,39.78,-34.66,0.00,5.00"
" 165/ 49/ 23 (C),0.00,0.00,62.07,-54.59,0.00,5.00"
" 165/ 49/ 24 (C),-0.00,-0.00,-8.43,92.43,-0.00,5.00"
" 165/ 49/ 25 (C),0.00,-0.00,101.19,-200.09,-0.00,5.00"
" 165/ 49/ 26 (C),0.00,-0.00,101.19,-200.09,-0.00,5.00"
" 165/ 49/ 27 (C),-0.00,-0.00,-8.43,92.43,-0.00,5.00"
" 165/ 49/ 28 (C),-0.00,0.00,-23.46,132.47,0.00,5.00"
" 165/ 49/ 29 (C),0.00,0.00,86.16,-160.04,0.00,5.00"
" 165/ 49/ 30 (C),0.00,0.00,86.16,-160.04,0.00,5.00"
" 165/ 49/ 31 (C),-0.00,0.00,-23.46,132.47,0.00,5.00"
" 165/ 49/ 32 (C),-0.00,-0.00,17.13,24.21,-0.00,5.00"
" 165/ 49/ 33 (C),0.00,-0.00,67.51,-110.23,-0.00,5.00"
" 165/ 49/ 34 (C),0.00,-0.00,67.51,-110.23,-0.00,5.00"
" 165/ 49/ 35 (C),-0.00,-0.00,17.13,24.21,-0.00,5.00"
" 165/ 49/ 36 (C),-0.00,0.00,10.22,42.62,0.00,5.00"
" 165/ 49/ 37 (C),0.00,0.00,60.60,-91.83,0.00,5.00"
" 165/ 49/ 38 (C),0.00,0.00,60.60,-91.83,0.00,5.00"
" 165/ 49/ 39 (C),-0.00,0.00,10.22,42.62,0.00,5.00"
" 165/ 49/ 40 (C),0.00,0.00,38.85,-33.78,0.00,5.00"
" 165/ 53/ 22 (C),0.00,0.00,-41.03,-37.78,-0.00,5.00"
" 165/ 53/ 23 (C),0.00,0.00,-64.00,-59.43,-0.00,5.00"
" 165/ 53/ 24 (C),-0.00,-0.00,-87.37,-147.06,0.00,5.00"
" 165/ 53/ 25 (C),0.00,-0.00,22.25,108.51,0.00,5.00"
" 165/ 53/ 26 (C),0.00,-0.00,22.25,108.51,0.00,5.00"
" 165/ 53/ 27 (C),-0.00,-0.00,-87.37,-147.06,0.00,5.00"
" 165/ 53/ 28 (C),-0.00,0.00,-102.40,-182.17,-0.00,5.00"
" 165/ 53/ 29 (C),0.00,0.00,7.22,73.41,-0.00,5.00"
" 165/ 53/ 30 (C),0.00,0.00,7.22,73.41,-0.00,5.00"
" 165/ 53/ 31 (C),-0.00,0.00,-102.40,-182.17,-0.00,5.00"
" 165/ 53/ 32 (C),-0.00,-0.00,-61.81,-87.50,0.00,5.00"
" 165/ 53/ 33 (C),0.00,-0.00,-11.43,29.97,0.00,5.00"
" 165/ 53/ 34 (C),0.00,-0.00,-11.43,29.97,0.00,5.00"
" 165/ 53/ 35 (C),-0.00,-0.00,-61.81,-87.50,0.00,5.00"
" 165/ 53/ 36 (C),-0.00,0.00,-68.72,-103.63,-0.00,5.00"
" 165/ 53/ 37 (C),0.00,0.00,-18.34,13.84,-0.00,5.00"
" 165/ 53/ 38 (C),0.00,0.00,-18.34,13.84,-0.00,5.00"
" 165/ 53/ 39 (C),-0.00,0.00,-68.72,-103.63,-0.00,5.00"
" 165/ 53/ 40 (C),0.00,0.00,-40.09,-36.87,-0.00,5.00"
" 166/ 50/ 22 (C),0.00,-0.00,68.08,-62.17,-0.00,5.00"
" 166/ 50/ 23 (C),0.00,-0.00,108.74,-99.91,-0.00,5.00"
" 166/ 50/ 24 (C),-0.00,-0.00,13.94,79.10,-0.00,5.00"
" 166/ 50/ 25 (C),0.00,-0.00,123.56,-213.41,-0.00,5.00"
" 166/ 50/ 26 (C),0.00,-0.00,123.56,-213.41,-0.00,5.00"
" 166/ 50/ 27 (C),-0.00,-0.00,13.94,79.10,-0.00,5.00"
" 166/ 50/ 28 (C),-0.00,0.00,8.91,92.53,0.00,5.00"
" 166/ 50/ 29 (C),0.00,0.00,118.52,-199.98,0.00,5.00"
" 166/ 50/ 30 (C),0.00,0.00,118.52,-199.98,0.00,5.00"
" 166/ 50/ 31 (C),-0.00,0.00,8.91,92.53,0.00,5.00"
" 166/ 50/ 32 (C),-0.00,-0.00,42.20,3.70,-0.00,5.00"
" 166/ 50/ 33 (C),0.00,-0.00,92.58,-130.75,-0.00,5.00"
" 166/ 50/ 34 (C),0.00,-0.00,92.58,-130.75,-0.00,5.00"
" 166/ 50/ 35 (C),-0.00,-0.00,42.20,3.70,-0.00,5.00"
" 166/ 50/ 36 (C),-0.00,0.00,39.88,9.87,0.00,5.00"
" 166/ 50/ 37 (C),0.00,0.00,90.27,-124.58,0.00,5.00"
" 166/ 50/ 38 (C),0.00,0.00,90.27,-124.58,0.00,5.00"
" 166/ 50/ 39 (C),-0.00,0.00,39.88,9.87,0.00,5.00"
" 166/ 50/ 40 (C),0.00,-0.00,66.20,-60.38,-0.00,5.00"
" 166/ 54/ 22 (C),0.00,-0.00,-69.03,-64.55,0.00,5.00"
" 166/ 54/ 23 (C),0.00,-0.00,-110.29,-103.79,0.00,5.00"
" 166/ 54/ 24 (C),-0.00,-0.00,-119.41,-184.58,0.00,5.00"
" 166/ 54/ 25 (C),0.00,-0.00,-9.80,71.00,0.00,5.00"
" 166/ 54/ 26 (C),0.00,-0.00,-9.80,71.00,0.00,5.00"
" 166/ 54/ 27 (C),-0.00,-0.00,-119.41,-184.58,0.00,5.00"
" 166/ 54/ 28 (C),-0.00,0.00,-124.45,-196.32,-0.00,5.00"
" 166/ 54/ 29 (C),0.00,0.00,-14.83,59.25,-0.00,5.00"
" 166/ 54/ 30 (C),0.00,0.00,-14.83,59.25,-0.00,5.00"
" 166/ 54/ 31 (C),-0.00,0.00,-124.45,-196.32,-0.00,5.00"
" 166/ 54/ 32 (C),-0.00,-0.00,-91.16,-118.70,0.00,5.00"
" 166/ 54/ 33 (C),0.00,-0.00,-40.77,-1.23,0.00,5.00"
" 166/ 54/ 34 (C),0.00,-0.00,-40.77,-1.23,0.00,5.00"
" 166/ 54/ 35 (C),-0.00,-0.00,-91.16,-118.70,0.00,5.00"
" 166/ 54/ 36 (C),-0.00,0.00,-93.47,-124.10,-0.00,5.00"
" 166/ 54/ 37 (C),0.00,0.00,-43.09,-6.63,-0.00,5.00"
" 166/ 54/ 38 (C),0.00,0.00,-43.09,-6.63,-0.00,5.00"
" 166/ 54/ 39 (C),-0.00,0.00,-93.47,-124.10,-0.00,5.00"
" 166/ 54/ 40 (C),0.00,-0.00,-67.15,-62.75,0.00,5.00"
" 167/ 51/ 22 (C),0.00,0.00,68.08,-62.17,0.00,5.00"
" 167/ 51/ 23 (C),0.00,0.00,108.74,-99.91,0.00,5.00"
" 167/ 51/ 24 (C),-0.00,-0.00,8.91,92.53,-0.00,5.00"
" 167/ 51/ 25 (C),0.00,-0.00,118.52,-199.98,-0.00,5.00"
" 167/ 51/ 26 (C),0.00,-0.00,118.52,-199.98,-0.00,5.00"
" 167/ 51/ 27 (C),-0.00,-0.00,8.91,92.53,-0.00,5.00"
" 167/ 51/ 28 (C),-0.00,0.00,13.94,79.10,0.00,5.00"
" 167/ 51/ 29 (C),0.00,0.00,123.56,-213.41,0.00,5.00"
" 167/ 51/ 30 (C),0.00,0.00,123.56,-213.41,0.00,5.00"
" 167/ 51/ 31 (C),-0.00,0.00,13.94,79.10,0.00,5.00"
" 167/ 51/ 32 (C),-0.00,-0.00,39.88,9.87,-0.00,5.00"
" 167/ 51/ 33 (C),0.00,-0.00,90.27,-124.58,-0.00,5.00"
" 167/ 51/ 34 (C),0.00,-0.00,90.27,-124.58,-0.00,5.00"
" 167/ 51/ 35 (C),-0.00,-0.00,39.88,9.87,-0.00,5.00"
" 167/ 51/ 36 (C),-0.00,0.00,42.20,3.70,0.00,5.00"
" 167/ 51/ 37 (C),0.00,0.00,92.58,-130.75,0.00,5.00"
" 167/ 51/ 38 (C),0.00,0.00,92.58,-130.75,0.00,5.00"
" 167/ 51/ 39 (C),-0.00,0.00,42.20,3.70,0.00,5.00"
" 167/ 51/ 40 (C),0.00,0.00,66.20,-60.38,0.00,5.00"
" 167/ 55/ 22 (C),0.00,0.00,-69.03,-64.55,-0.00,5.00"
" 167/ 55/ 23 (C),0.00,0.00,-110.29,-103.79,-0.00,5.00"
" 167/ 55/ 24 (C),-0.00,-0.00,-124.45,-196.32,0.00,5.00"
" 167/ 55/ 25 (C),0.00,-0.00,-14.83,59.25,0.00,5.00"
" 167/ 55/ 26 (C),0.00,-0.00,-14.83,59.25,0.00,5.00"
" 167/ 55/ 27 (C),-0.00,-0.00,-124.45,-196.32,0.00,5.00"
" 167/ 55/ 28 (C),-0.00,0.00,-119.41,-184.58,-0.00,5.00"
" 167/ 55/ 29 (C),0.00,0.00,-9.80,71.00,-0.00,5.00"
" 167/ 55/ 30 (C),0.00,0.00,-9.80,71.00,-0.00,5.00"
" 167/ 55/ 31 (C),-0.00,0.00,-119.41,-184.58,-0.00,5.00"
" 167/ 55/ 32 (C),-0.00,-0.00,-93.47,-124.10,0.00,5.00"
" 167/ 55/ 33 (C),0.00,-0.00,-43.09,-6.63,0.00,5.00"
" 167/ 55/ 34 (C),0.00,-0.00,-43.09,-6.63,0.00,5.00"
" 167/ 55/ 35 (C),-0.00,-0.00,-93.47,-124.10,0.00,5.00"
" 167/ 55/ 36 (C),-0.00,0.00,-91.16,-118.70,-0.00,5.00"
" 167/ 55/ 37 (C),0.00,0.00,-40.77,-1.23,-0.00,5.00"
" 167/ 55/ 38 (C),0.00,0.00,-40.77,-1.23,-0.00,5.00"
" 167/ 55/ 39 (C),-0.00,0.00,-91.16,-118.70,-0.00,5.00"
" 167/ 55/ 40 (C),0.00,0.00,-67.15,-62.75,-0.00,5.00"
" 168/ 52/ 22 (C),0.00,-0.00,39.78,-34.66,-0.00,5.00"
" 168/ 52/ 23 (C),0.00,-0.00,62.07,-54.59,-0.00,5.00"
" 168/ 52/ 24 (C),-0.00,-0.00,-23.46,132.47,-0.00,5.00"
" 168/ 52/ 25 (C),0.00,-0.00,86.16,-160.04,-0.00,5.00"
" 168/ 52/ 26 (C),0.00,-0.00,86.16,-160.04,-0.00,5.00"
" 168/ 52/ 27 (C),-0.00,-0.00,-23.46,132.47,-0.00,5.00"
" 168/ 52/ 28 (C),-0.00,0.00,-8.43,92.43,0.00,5.00"
" 168/ 52/ 29 (C),0.00,0.00,101.19,-200.09,0.00,5.00"
" 168/ 52/ 30 (C),0.00,0.00,101.19,-200.09,0.00,5.00"
" 168/ 52/ 31 (C),-0.00,0.00,-8.43,92.43,0.00,5.00"
" 168/ 52/ 32 (C),-0.00,-0.00,10.22,42.62,-0.00,5.00"
" 168/ 52/ 33 (C),0.00,-0.00,60.60,-91.83,-0.00,5.00"
" 168/ 52/ 34 (C),0.00,-0.00,60.60,-91.83,-0.00,5.00"
" 168/ 52/ 35 (C),-0.00,-0.00,10.22,42.62,-0.00,5.00"
" 168/ 52/ 36 (C),-0.00,0.00,17.13,24.21,0.00,5.00"
" 168/ 52/ 37 (C),0.00,0.00,67.51,-110.23,0.00,5.00"
" 168/ 52/ 38 (C),0.00,0.00,67.51,-110.23,0.00,5.00"
" 168/ 52/ 39 (C),-0.00,0.00,17.13,24.21,0.00,5.00"
" 168/ 52/ 40 (C),0.00,-0.00,38.85,-33.78,-0.00,5.00"
" 168/ 56/ 22 (C),0.00,-0.00,-41.03,-37.78,0.00,5.00"
" 168/ 56/ 23 (C),0.00,-0.00,-64.00,-59.43,0.00,5.00"
" 168/ 56/ 24 (C),-0.00,-0.00,-102.40,-182.17,0.00,5.00"
" 168/ 56/ 25 (C),0.00,-0.00,7.22,73.41,0.00,5.00"
" 168/ 56/ 26 (C),0.00,-0.00,7.22,73.41,0.00,5.00"
" 168/ 56/ 27 (C),-0.00,-0.00,-102.40,-182.17,0.00,5.00"
" 168/ 56/ 28 (C),-0.00,0.00,-87.37,-147.06,-0.00,5.00"
" 168/ 56/ 29 (C),0.00,0.00,22.25,108.51,-0.00,5.00"
" 168/ 56/ 30 (C),0.00,0.00,22.25,108.51,-0.00,5.00"
" 168/ 56/ 31 (C),-0.00,0.00,-87.37,-147.06,-0.00,5.00"
" 168/ 56/ 32 (C),-0.00,-0.00,-68.72,-103.63,0.00,5.00"
" 168/ 56/ 33 (C),0.00,-0.00,-18.34,13.84,0.00,5.00"
" 168/ 56/ 34 (C),0.00,-0.00,-18.34,13.84,0.00,5.00"
" 168/ 56/ 35 (C),-0.00,-0.00,-68.72,-103.63,0.00,5.00"
" 168/ 56/ 36 (C),-0.00,0.00,-61.81,-87.50,-0.00,5.00"
" 168/ 56/ 37 (C),0.00,0.00,-11.43,29.97,-0.00,5.00"
" 168/ 56/ 38 (C),0.00,0.00,-11.43,29.97,-0.00,5.00"
" 168/ 56/ 39 (C),-0.00,0.00,-61.81,-87.50,-0.00,5.00"
" 168/ 56/ 40 (C),0.00,-0.00,-40.09,-36.87,0.00,5.00"
" 169/ 53/ 22 (C),-0.00,0.00,40.41,-39.32,-0.00,5.00"
" 169/ 53/ 23 (C),-0.00,0.00,63.04,-61.86,-0.00,5.00"
" 169/ 53/ 24 (C),-0.00,-0.00,-0.75,62.21,-0.00,5.00"
" 169/ 53/ 25 (C),-0.00,-0.00,92.56,-171.06,-0.00,5.00"
" 169/ 53/ 26 (C),-0.00,-0.00,92.56,-171.06,-0.00,5.00"
" 169/ 53/ 27 (C),-0.00,-0.00,-0.75,62.21,-0.00,5.00"
" 169/ 53/ 28 (C),-0.00,0.00,-13.61,94.36,0.00,5.00"
" 169/ 53/ 29 (C),-0.00,0.00,79.70,-138.92,0.00,5.00"
" 169/ 53/ 30 (C),-0.00,0.00,79.70,-138.92,0.00,5.00"
" 169/ 53/ 31 (C),-0.00,0.00,-13.61,94.36,0.00,5.00"
" 169/ 53/ 32 (C),-0.00,-0.00,20.98,7.87,-0.00,5.00"
" 169/ 53/ 33 (C),-0.00,-0.00,63.87,-99.35,-0.00,5.00"
" 169/ 53/ 34 (C),-0.00,-0.00,63.87,-99.35,-0.00,5.00"
" 169/ 53/ 35 (C),-0.00,-0.00,20.98,7.87,-0.00,5.00"
" 169/ 53/ 36 (C),-0.00,0.00,15.07,22.65,0.00,5.00"
" 169/ 53/ 37 (C),-0.00,0.00,57.96,-84.57,0.00,5.00"
" 169/ 53/ 38 (C),-0.00,0.00,57.96,-84.57,0.00,5.00"
" 169/ 53/ 39 (C),-0.00,0.00,15.07,22.65,0.00,5.00"
" 169/ 53/ 40 (C),-0.00,0.00,39.47,-38.35,-0.00,5.00"
" 169/ 57/ 22 (C),-0.00,0.00,-40.41,-39.32,-0.00,5.00"
" 169/ 57/ 23 (C),-0.00,0.00,-63.04,-61.86,-0.00,5.00"
" 169/ 57/ 24 (C),-0.00,-0.00,-79.70,-138.92,0.00,5.00"
" 169/ 57/ 25 (C),-0.00,-0.00,13.61,94.36,0.00,5.00"
" 169/ 57/ 26 (C),-0.00,-0.00,13.61,94.36,0.00,5.00"
" 169/ 57/ 27 (C),-0.00,-0.00,-79.70,-138.92,0.00,5.00"
" 169/ 57/ 28 (C),-0.00,0.00,-92.56,-171.06,-0.00,5.00"
" 169/ 57/ 29 (C),-0.00,0.00,0.75,62.21,-0.00,5.00"
" 169/ 57/ 30 (C),-0.00,0.00,0.75,62.21,-0.00,5.00"
" 169/ 57/ 31 (C),-0.00,0.00,-92.56,-171.06,-0.00,5.00"
" 169/ 57/ 32 (C),-0.00,-0.00,-57.96,-84.57,0.00,5.00"
" 169/ 57/ 33 (C),-0.00,-0.00,-15.07,22.65,0.00,5.00"
" 169/ 57/ 34 (C),-0.00,-0.00,-15.07,22.65,0.00,5.00"
" 169/ 57/ 35 (C),-0.00,-0.00,-57.96,-84.57,0.00,5.00"
" 169/ 57/ 36 (C),-0.00,0.00,-63.87,-99.35,-0.00,5.00"
" 169/ 57/ 37 (C),-0.00,0.00,-20.98,7.87,-0.00,5.00"
" 169/ 57/ 38 (C),-0.00,0.00,-20.98,7.87,-0.00,5.00"
" 169/ 57/ 39 (C),-0.00,0.00,-63.87,-99.35,-0.00,5.00"
" 169/ 57/ 40 (C),-0.00,0.00,-39.47,-38.35,-0.00,5.00"
" 170/ 54/ 22 (C),-0.00,0.00,68.55,-68.30,0.00,5.00"
" 170/ 54/ 23 (C),-0.00,0.00,109.51,-109.72,0.00,5.00"
" 170/ 54/ 24 (C),-0.00,-0.00,22.17,44.92,-0.00,5.00"
" 170/ 54/ 25 (C),-0.00,-0.00,115.48,-188.35,-0.00,5.00"
" 170/ 54/ 26 (C),-0.00,-0.00,115.48,-188.35,-0.00,5.00"
" 170/ 54/ 27 (C),-0.00,-0.00,22.17,44.92,-0.00,5.00"
" 170/ 54/ 28 (C),-0.00,0.00,17.88,55.64,0.00,5.00"
" 170/ 54/ 29 (C),-0.00,0.00,111.19,-177.64,0.00,5.00"
" 170/ 54/ 30 (C),-0.00,0.00,111.19,-177.64,0.00,5.00"
" 170/ 54/ 31 (C),-0.00,0.00,17.88,55.64,0.00,5.00"
" 170/ 54/ 32 (C),-0.00,-0.00,46.22,-15.21,-0.00,5.00"
" 170/ 54/ 33 (C),-0.00,-0.00,89.11,-122.43,-0.00,5.00"
" 170/ 54/ 34 (C),-0.00,-0.00,89.11,-122.43,-0.00,5.00"
" 170/ 54/ 35 (C),-0.00,-0.00,46.22,-15.21,-0.00,5.00"
" 170/ 54/ 36 (C),-0.00,0.00,44.25,-10.28,0.00,5.00"
" 170/ 54/ 37 (C),-0.00,0.00,87.14,-117.50,0.00,5.00"
" 170/ 54/ 38 (C),-0.00,0.00,87.14,-117.50,0.00,5.00"
" 170/ 54/ 39 (C),-0.00,0.00,44.25,-10.28,0.00,5.00"
" 170/ 54/ 40 (C),-0.00,0.00,66.68,-66.36,0.00,5.00"
" 170/ 58/ 22 (C),-0.00,0.00,-68.55,-68.30,0.00,5.00"
" 170/ 58/ 23 (C),-0.00,0.00,-109.51,-109.72,0.00,5.00"
" 170/ 58/ 24 (C),-0.00,-0.00,-111.19,-177.64,0.00,5.00"
" 170/ 58/ 25 (C),-0.00,-0.00,-17.88,55.64,0.00,5.00"
" 170/ 58/ 26 (C),-0.00,-0.00,-17.88,55.64,0.00,5.00"
" 170/ 58/ 27 (C),-0.00,-0.00,-111.19,-177.64,0.00,5.00"
" 170/ 58/ 28 (C),-0.00,0.00,-115.48,-188.35,-0.00,5.00"
" 170/ 58/ 29 (C),-0.00,0.00,-22.17,44.92,-0.00,5.00"
" 170/ 58/ 30 (C),-0.00,0.00,-22.17,44.92,-0.00,5.00"
" 170/ 58/ 31 (C),-0.00,0.00,-115.48,-188.35,-0.00,5.00"
" 170/ 58/ 32 (C),-0.00,-0.00,-87.14,-117.50,0.00,5.00"
" 170/ 58/ 33 (C),-0.00,-0.00,-44.25,-10.28,0.00,5.00"
" 170/ 58/ 34 (C),-0.00,-0.00,-44.25,-10.28,0.00,5.00"
" 170/ 58/ 35 (C),-0.00,-0.00,-87.14,-117.50,0.00,5.00"
" 170/ 58/ 36 (C),-0.00,0.00,-89.11,-122.43,-0.00,5.00"
" 170/ 58/ 37 (C),-0.00,0.00,-46.22,-15.21,-0.00,5.00"
" 170/ 58/ 38 (C),-0.00,0.00,-46.22,-15.21,-0.00,5.00"
" 170/ 58/ 39 (C),-0.00,0.00,-89.11,-122.43,-0.00,5.00"
" 170/ 58/ 40 (C),-0.00,0.00,-66.68,-66.36,0.00,5.00"
" 171/ 55/ 22 (C),-0.00,-0.00,68.55,-68.30,-0.00,5.00"
" 171/ 55/ 23 (C),-0.00,-0.00,109.51,-109.72,-0.00,5.00"
" 171/ 55/ 24 (C),-0.00,-0.00,17.88,55.64,-0.00,5.00"
" 171/ 55/ 25 (C),-0.00,-0.00,111.19,-177.64,-0.00,5.00"
" 171/ 55/ 26 (C),-0.00,-0.00,111.19,-177.64,-0.00,5.00"
" 171/ 55/ 27 (C),-0.00,-0.00,17.88,55.64,-0.00,5.00"
" 171/ 55/ 28 (C),-0.00,0.00,22.17,44.92,0.00,5.00"
" 171/ 55/ 29 (C),-0.00,0.00,115.48,-188.35,0.00,5.00"
" 171/ 55/ 30 (C),-0.00,0.00,115.48,-188.35,0.00,5.00"
" 171/ 55/ 31 (C),-0.00,0.00,22.17,44.92,0.00,5.00"
" 171/ 55/ 32 (C),-0.00,-0.00,44.25,-10.28,-0.00,5.00"
" 171/ 55/ 33 (C),-0.00,-0.00,87.14,-117.50,-0.00,5.00"
" 171/ 55/ 34 (C),-0.00,-0.00,87.14,-117.50,-0.00,5.00"
" 171/ 55/ 35 (C),-0.00,-0.00,44.25,-10.28,-0.00,5.00"
" 171/ 55/ 36 (C),-0.00,0.00,46.22,-15.21,0.00,5.00"
" 171/ 55/ 37 (C),-0.00,0.00,89.11,-122.43,0.00,5.00"
" 171/ 55/ 38 (C),-0.00,0.00,89.11,-122.43,0.00,5.00"
" 171/ 55/ 39 (C),-0.00,0.00,46.22,-15.21,0.00,5.00"
" 171/ 55/ 40 (C),-0.00,-0.00,66.68,-66.36,-0.00,5.00"
" 171/ 59/ 22 (C),-0.00,-0.00,-68.55,-68.30,-0.00,5.00"
" 171/ 59/ 23 (C),-0.00,-0.00,-109.51,-109.72,-0.00,5.00"
" 171/ 59/ 24 (C),-0.00,-0.00,-115.48,-188.35,0.00,5.00"
" 171/ 59/ 25 (C),-0.00,-0.00,-22.17,44.92,0.00,5.00"
" 171/ 59/ 26 (C),-0.00,-0.00,-22.17,44.92,0.00,5.00"
" 171/ 59/ 27 (C),-0.00,-0.00,-115.48,-188.35,0.00,5.00"
" 171/ 59/ 28 (C),-0.00,0.00,-111.19,-177.64,-0.00,5.00"
" 171/ 59/ 29 (C),-0.00,0.00,-17.88,55.64,-0.00,5.00"
" 171/ 59/ 30 (C),-0.00,0.00,-17.88,55.64,-0.00,5.00"
" 171/ 59/ 31 (C),-0.00,0.00,-111.19,-177.64,-0.00,5.00"
" 171/ 59/ 32 (C),-0.00,-0.00,-89.11,-122.43,0.00,5.00"
" 171/ 59/ 33 (C),-0.00,-0.00,-46.22,-15.21,0.00,5.00"
" 171/ 59/ 34 (C),-0.00,-0.00,-46.22,-15.21,0.00,5.00"
" 171/ 59/ 35 (C),-0.00,-0.00,-89.11,-122.43,0.00,5.00"
" 171/ 59/ 36 (C),-0.00,0.00,-87.14,-117.50,-0.00,5.00"
" 171/ 59/ 37 (C),-0.00,0.00,-44.25,-10.28,-0.00,5.00"
" 171/ 59/ 38 (C),-0.00,0.00,-44.25,-10.28,-0.00,5.00"
" 171/ 59/ 39 (C),-0.00,0.00,-87.14,-117.50,-0.00,5.00"
" 171/ 59/ 40 (C),-0.00,-0.00,-66.68,-66.36,-0.00,5.00"
" 172/ 56/ 22 (C),-0.00,-0.00,40.41,-39.32,0.00,5.00"
" 172/ 56/ 23 (C),-0.00,-0.00,63.04,-61.86,0.00,5.00"
" 172/ 56/ 24 (C),-0.00,-0.00,-13.61,94.36,-0.00,5.00"
" 172/ 56/ 25 (C),-0.00,-0.00,79.70,-138.92,-0.00,5.00"
" 172/ 56/ 26 (C),-0.00,-0.00,79.70,-138.92,-0.00,5.00"
" 172/ 56/ 27 (C),-0.00,-0.00,-13.61,94.36,-0.00,5.00"
" 172/ 56/ 28 (C),-0.00,0.00,-0.75,62.21,0.00,5.00"
" 172/ 56/ 29 (C),-0.00,0.00,92.56,-171.06,0.00,5.00"
" 172/ 56/ 30 (C),-0.00,0.00,92.56,-171.06,0.00,5.00"
" 172/ 56/ 31 (C),-0.00,0.00,-0.75,62.21,0.00,5.00"
" 172/ 56/ 32 (C),-0.00,-0.00,15.07,22.65,-0.00,5.00"
" 172/ 56/ 33 (C),-0.00,-0.00,57.96,-84.57,-0.00,5.00"
" 172/ 56/ 34 (C),-0.00,-0.00,57.96,-84.57,-0.00,5.00"
" 172/ 56/ 35 (C),-0.00,-0.00,15.07,22.65,-0.00,5.00"
" 172/ 56/ 36 (C),-0.00,0.00,20.98,7.87,0.00,5.00"
" 172/ 56/ 37 (C),-0.00,0.00,63.87,-99.35,0.00,5.00"
" 172/ 56/ 38 (C),-0.00,0.00,63.87,-99.35,0.00,5.00"
" 172/ 56/ 39 (C),-0.00,0.00,20.98,7.87,0.00,5.00"
" 172/ 56/ 40 (C),-0.00,-0.00,39.47,-38.35,0.00,5.00"
" 172/ 60/ 22 (C),-0.00,-0.00,-40.41,-39.32,0.00,5.00"
" 172/ 60/ 23 (C),-0.00,-0.00,-63.04,-61.86,0.00,5.00"
" 172/ 60/ 24 (C),-0.00,-0.00,-92.56,-171.06,0.00,5.00"
" 172/ 60/ 25 (C),-0.00,-0.00,0.75,62.21,0.00,5.00"
