195,Beam16,62   63   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
196,Beam28,63   64   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
197,Beam15,65   66   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
198,Beam13,66   67   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
199,Beam15,67   68   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
200,Beam35,69   70   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
201,Beam34,70   71   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
202,Beam35,71   72   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
203,Beam35,73   74   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
204,Beam34,74   75   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
205,Beam35,75   76   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
206,Beam15,77   78   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
207,Beam13,78   79   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
208,Beam15,79   80   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
209,Beam12,81   82   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
210,Beam26,82   83   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
211,Beam12,83   84   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
212,Beam32,85   86   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
213,Beam31,86   87   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
214,Beam32,87   88   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
215,Beam32,89   90   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
216,Beam31,90   91   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
217,Beam32,91   92   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
218,Beam12,93   94   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
219,Beam26,94   95   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
220,Beam12,95   96   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
221,Beam21,97   98   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
222,Beam12,98   99   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
223,Beam21,99   100   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
224,Beam29,101   102   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
225,Beam27,102   103   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
226,Beam29,103   104   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
227,Beam29,105   106   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
228,Beam27,106   107   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
229,Beam29,107   108   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
230,Beam21,109   110   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
231,Beam12,110   111   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
232,Beam21,111   112   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
233,Beam15,113   114   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
234,Beam10,114   115   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
235,Beam15,115   116   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
236,Beam29,117   118   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
237,Beam29,118   119   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
238,Beam29,119   120   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
239,Beam29,121   122   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
240,Beam29,122   123   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
241,Beam29,123   124   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
242,Beam15,125   126   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
243,Beam10,126   127   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
244,Beam15,127   128   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
245,Beam19,129   130   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
246,Beam3,130   131   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
247,Beam19,131   132   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
248,Beam24,133   134   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
249,Beam24,134   135   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
250,Beam24,135   136   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
251,Beam24,137   138   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
252,Beam24,138   139   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
253,Beam24,139   140   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
254,Beam19,141   142   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
255,Beam3,142   143   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
256,Beam19,143   144   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
257,Beam5,145   146   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
258,Beam10,146   147   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
259,Beam5,147   148   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
260,Beam15,149   150   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
261,Beam15,150   151   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
262,Beam15,151   152   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
263,Beam15,153   154   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
264,Beam15,154   155   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
265,Beam15,155   156   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
266,Beam5,157   158   deg=0.00,0.00   0.00   0.00   0.00   0.00   0.00,,-1e20   1e20
