Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MX (kNm),MY (kNm),MZ (kNm)
 33/ 84/ 7 (C),0,0,110.26,-12.16,-144.67,0
 33/ 84/ 7 (C),0,0,110.26,-12.16,-144.67,0
 33/ 84/ 7 (C),0,0,110.26,-12.16,-144.67,0
 33/ 84/ 7 (C),0,0,110.26,-12.16,-144.67,0
 33/ 85/ 7 (C),0,0,93.56,-12.16,41.32,0
 33/ 84/ 7 (C),0,0,110.26,-12.16,-144.67,0
 33/ 84/ 7 (C),0,0,110.26,-12.16,-144.67,0
 33/ 85/ 7 (C),0,0,93.56,-12.16,41.32,0
 33/ 84/ 7 (C),0,0,110.26,-12.16,-144.67,0
 33/ 85/ 7 (C),0,0,93.56,-12.16,41.32,0
 33/ 84/ 7 (C),0,0,110.26,-12.16,-144.67,0
 34/ 76/ 7 (C),0,0,19.75,-16.63,37.39,0
 34/ 76/ 7 (C),0,0,19.75,-16.63,37.39,0
 34/ 76/ 7 (C),0,0,19.75,-16.63,37.39,0
 34/ 76/ 7 (C),0,0,19.75,-16.63,37.39,0
 34/ 76/ 7 (C),0,0,19.75,-16.63,37.39,0
 34/ 85/ 7 (C),0,0,-48.76,-16.63,-22.56,0
 34/ 76/ 7 (C),0,0,19.75,-16.63,37.39,0
 34/ 76/ 7 (C),0,0,19.75,-16.63,37.39,0
 34/ 76/ 7 (C),0,0,19.75,-16.63,37.39,0
 34/ 85/ 7 (C),0,0,-48.76,-16.63,-22.56,0
 34/ 76/ 7 (C),0,0,19.75,-16.63,37.39,0
 34/ 85/ 7 (C),0,0,-48.76,-16.63,-22.56,0
 35/ 83/ 7 (C),0,0,13.99,-22.82,-2.36,0
 35/ 83/ 7 (C),0,0,13.99,-22.82,-2.36,0
 35/ 83/ 7 (C),0,0,13.99,-22.82,-2.36,0
 35/ 83/ 7 (C),0,0,13.99,-22.82,-2.36,0
 35/ 83/ 7 (C),0,0,13.99,-22.82,-2.36,0
 35/ 84/ 7 (C),0,0,-8.83,-22.82,0.18,0
 35/ 83/ 7 (C),0,0,13.99,-22.82,-2.36,0
 35/ 83/ 7 (C),0,0,13.99,-22.82,-2.36,0
 35/ 84/ 7 (C),0,0,-8.83,-22.82,0.18,0
 35/ 83/ 7 (C),0,0,13.99,-22.82,-2.36,0
 35/ 83/ 7 (C),0,0,13.99,-22.82,-2.36,0
 35/ 84/ 7 (C),0,0,-8.83,-22.82,0.18,0
 36/ 51/ 7 (C),490.01,-5,-47,-0.33,68.27,-7.49
 36/ 84/ 7 (C),478.81,-5,-47,-0.33,-63.33,6.51
 36/ 51/ 7 (C),490.01,-5,-47,-0.33,68.27,-7.49
 36/ 51/ 7 (C),490.01,-5,-47,-0.33,68.27,-7.49
 36/ 51/ 7 (C),490.01,-5,-47,-0.33,68.27,-7.49
 36/ 51/ 7 (C),490.01,-5,-47,-0.33,68.27,-7.49
 36/ 51/ 7 (C),490.01,-5,-47,-0.33,68.27,-7.49
 36/ 51/ 7 (C),490.01,-5,-47,-0.33,68.27,-7.49
 36/ 51/ 7 (C),490.01,-5,-47,-0.33,68.27,-7.49
 36/ 84/ 7 (C),478.81,-5,-47,-0.33,-63.33,6.51
 36/ 84/ 7 (C),478.81,-5,-47,-0.33,-63.33,6.51
 36/ 51/ 7 (C),490.01,-5,-47,-0.33,68.27,-7.49
 37/ 82/ 7 (C),0,0,-50.58,0.85,6.53,0
 37/ 82/ 7 (C),0,0,-50.58,0.85,6.53,0
 37/ 82/ 7 (C),0,0,-50.58,0.85,6.53,0
 37/ 82/ 7 (C),0,0,-50.58,0.85,6.53,0
 37/ 82/ 7 (C),0,0,-50.58,0.85,6.53,0
 37/ 83/ 7 (C),0,0,-63.53,0.85,-61.96,0
 37/ 82/ 7 (C),0,0,-50.58,0.85,6.53,0
 37/ 82/ 7 (C),0,0,-50.58,0.85,6.53,0
 37/ 82/ 7 (C),0,0,-50.58,0.85,6.53,0
 37/ 83/ 7 (C),0,0,-63.53,0.85,-61.96,0
 37/ 82/ 7 (C),0,0,-50.58,0.85,6.53,0
 37/ 83/ 7 (C),0,0,-63.53,0.85,-61.96,0
 38/ 50/ 7 (C),403.01,0.45,14.62,-0.33,-20.89,0.56
 38/ 83/ 7 (C),391.81,0.45,14.62,-0.33,20.05,-0.7
 38/ 50/ 7 (C),403.01,0.45,14.62,-0.33,-20.89,0.56
 38/ 50/ 7 (C),403.01,0.45,14.62,-0.33,-20.89,0.56
 38/ 50/ 7 (C),403.01,0.45,14.62,-0.33,-20.89,0.56
 38/ 50/ 7 (C),403.01,0.45,14.62,-0.33,-20.89,0.56
 38/ 50/ 7 (C),403.01,0.45,14.62,-0.33,-20.89,0.56
 38/ 50/ 7 (C),403.01,0.45,14.62,-0.33,-20.89,0.56
 38/ 83/ 7 (C),391.81,0.45,14.62,-0.33,20.05,-0.7
 38/ 50/ 7 (C),403.01,0.45,14.62,-0.33,-20.89,0.56
 38/ 50/ 7 (C),403.01,0.45,14.62,-0.33,-20.89,0.56
 38/ 83/ 7 (C),391.81,0.45,14.62,-0.33,20.05,-0.7
 39/ 81/ 7 (C),0,0,-15.09,4.07,54.14,0
 39/ 81/ 7 (C),0,0,-15.09,4.07,54.14,0
 39/ 81/ 7 (C),0,0,-15.09,4.07,54.14,0
 39/ 81/ 7 (C),0,0,-15.09,4.07,54.14,0
 39/ 81/ 7 (C),0,0,-15.09,4.07,54.14,0
 39/ 82/ 7 (C),0,0,-39.4,4.07,-9.88,0
 39/ 81/ 7 (C),0,0,-15.09,4.07,54.14,0
 39/ 81/ 7 (C),0,0,-15.09,4.07,54.14,0
 39/ 81/ 7 (C),0,0,-15.09,4.07,54.14,0
 39/ 82/ 7 (C),0,0,-39.4,4.07,-9.88,0
 39/ 82/ 7 (C),0,0,-39.4,4.07,-9.88,0
 39/ 81/ 7 (C),0,0,-15.09,4.07,54.14,0
 40/ 73/ 7 (C),0,0,41.5,16.41,-31.2,0
 40/ 73/ 7 (C),0,0,41.5,16.41,-31.2,0
 40/ 73/ 7 (C),0,0,41.5,16.41,-31.2,0
 40/ 73/ 7 (C),0,0,41.5,16.41,-31.2,0
 40/ 73/ 7 (C),0,0,41.5,16.41,-31.2,0
 40/ 82/ 7 (C),0,0,-11.18,16.41,3.23,0
 40/ 73/ 7 (C),0,0,41.5,16.41,-31.2,0
 40/ 73/ 7 (C),0,0,41.5,16.41,-31.2,0
 40/ 82/ 7 (C),0,0,-11.18,16.41,3.23,0
 40/ 73/ 7 (C),0,0,41.5,16.41,-31.2,0
 40/ 82/ 7 (C),0,0,-11.18,16.41,3.23,0
 40/ 73/ 7 (C),0,0,41.5,16.41,-31.2,0
 41/ 80/ 7 (C),0,0,79.96,-0.39,-86.04,0
 41/ 80/ 7 (C),0,0,79.96,-0.39,-86.04,0
 41/ 80/ 7 (C),0,0,79.96,-0.39,-86.04,0
 41/ 80/ 7 (C),0,0,79.96,-0.39,-86.04,0
 41/ 80/ 7 (C),0,0,79.96,-0.39,-86.04,0
 41/ 81/ 7 (C),0,0,50.31,-0.39,88.19,0
 41/ 80/ 7 (C),0,0,79.96,-0.39,-86.04,0
 41/ 80/ 7 (C),0,0,79.96,-0.39,-86.04,0
 41/ 81/ 7 (C),0,0,50.31,-0.39,88.19,0
 41/ 80/ 7 (C),0,0,79.96,-0.39,-86.04,0
 41/ 80/ 7 (C),0,0,79.96,-0.39,-86.04,0
 41/ 81/ 7 (C),0,0,50.31,-0.39,88.19,0
 42/ 68/ 7 (C),0,0,44.28,-0.45,-29.84,0
 42/ 68/ 7 (C),0,0,44.28,-0.45,-29.84,0
 42/ 68/ 7 (C),0,0,44.28,-0.45,-29.84,0
 42/ 68/ 7 (C),0,0,44.28,-0.45,-29.84,0
 42/ 68/ 7 (C),0,0,44.28,-0.45,-29.84,0
 42/ 81/ 7 (C),0,0,-47.39,-0.45,-36.56,0
 42/ 68/ 7 (C),0,0,44.28,-0.45,-29.84,0
 42/ 68/ 7 (C),0,0,44.28,-0.45,-29.84,0
 42/ 68/ 7 (C),0,0,44.28,-0.45,-29.84,0
 42/ 81/ 7 (C),0,0,-47.39,-0.45,-36.56,0
 42/ 68/ 7 (C),0,0,44.28,-0.45,-29.84,0
 42/ 81/ 7 (C),0,0,-47.39,-0.45,-36.56,0
 43/ 48/ 7 (C),22.16,-13.76,-13.2,-0.33,19.22,-21.09
 43/ 81/ 7 (C),10.96,-13.76,-13.2,-0.33,-17.73,17.45
 43/ 48/ 7 (C),22.16,-13.76,-13.2,-0.33,19.22,-21.09
 43/ 48/ 7 (C),22.16,-13.76,-13.2,-0.33,19.22,-21.09
 43/ 48/ 7 (C),22.16,-13.76,-13.2,-0.33,19.22,-21.09
 43/ 48/ 7 (C),22.16,-13.76,-13.2,-0.33,19.22,-21.09
 43/ 48/ 7 (C),22.16,-13.76,-13.2,-0.33,19.22,-21.09
 43/ 48/ 7 (C),22.16,-13.76,-13.2,-0.33,19.22,-21.09
 43/ 48/ 7 (C),22.16,-13.76,-13.2,-0.33,19.22,-21.09
 43/ 81/ 7 (C),10.96,-13.76,-13.2,-0.33,-17.73,17.45
 43/ 81/ 7 (C),10.96,-13.76,-13.2,-0.33,-17.73,17.45
 43/ 48/ 7 (C),22.16,-13.76,-13.2,-0.33,19.22,-21.09
 44/ 67/ 7 (C),0,0,28.64,0.35,-19.24,0
 44/ 67/ 7 (C),0,0,28.64,0.35,-19.24,0
 44/ 67/ 7 (C),0,0,28.64,0.35,-19.24,0
 44/ 67/ 7 (C),0,0,28.64,0.35,-19.24,0
 44/ 67/ 7 (C),0,0,28.64,0.35,-19.24,0
 44/ 80/ 7 (C),0,0,-29.35,0.35,-20.79,0
 44/ 67/ 7 (C),0,0,28.64,0.35,-19.24,0
 44/ 67/ 7 (C),0,0,28.64,0.35,-19.24,0
 44/ 67/ 7 (C),0,0,28.64,0.35,-19.24,0
 44/ 80/ 7 (C),0,0,-29.35,0.35,-20.79,0
 44/ 67/ 7 (C),0,0,28.64,0.35,-19.24,0
 44/ 80/ 7 (C),0,0,-29.35,0.35,-20.79,0
 45/ 47/ 7 (C),444.29,-8.24,-33.98,-0.33,49.62,-12.1
 45/ 80/ 7 (C),433.09,-8.24,-33.98,-0.33,-45.54,10.97
 45/ 47/ 7 (C),444.29,-8.24,-33.98,-0.33,49.62,-12.1
 45/ 47/ 7 (C),444.29,-8.24,-33.98,-0.33,49.62,-12.1
 45/ 47/ 7 (C),444.29,-8.24,-33.98,-0.33,49.62,-12.1
 45/ 47/ 7 (C),444.29,-8.24,-33.98,-0.33,49.62,-12.1
 45/ 47/ 7 (C),444.29,-8.24,-33.98,-0.33,49.62,-12.1
 45/ 47/ 7 (C),444.29,-8.24,-33.98,-0.33,49.62,-12.1
 45/ 47/ 7 (C),444.29,-8.24,-33.98,-0.33,49.62,-12.1
 45/ 80/ 7 (C),433.09,-8.24,-33.98,-0.33,-45.54,10.97
 45/ 80/ 7 (C),433.09,-8.24,-33.98,-0.33,-45.54,10.97
 45/ 47/ 7 (C),444.29,-8.24,-33.98,-0.33,49.62,-12.1
 46/ 78/ 7 (C),0,0,-38.49,-6.4,89.66,0
 46/ 78/ 7 (C),0,0,-38.49,-6.4,89.66,0
 46/ 78/ 7 (C),0,0,-38.49,-6.4,89.66,0
 46/ 78/ 7 (C),0,0,-38.49,-6.4,89.66,0
 46/ 78/ 7 (C),0,0,-38.49,-6.4,89.66,0
 46/ 79/ 7 (C),0,0,-97.38,-6.4,-107.07,0
 46/ 78/ 7 (C),0,0,-38.49,-6.4,89.66,0
 46/ 78/ 7 (C),0,0,-38.49,-6.4,89.66,0
 46/ 78/ 7 (C),0,0,-38.49,-6.4,89.66,0
 46/ 79/ 7 (C),0,0,-97.38,-6.4,-107.07,0
 46/ 78/ 7 (C),0,0,-38.49,-6.4,89.66,0
 46/ 79/ 7 (C),0,0,-97.38,-6.4,-107.07,0
 47/ 72/ 7 (C),0,0,1.99,6.97,7.43,0
 47/ 72/ 7 (C),0,0,1.99,6.97,7.43,0
 47/ 72/ 7 (C),0,0,1.99,6.97,7.43,0
 47/ 72/ 7 (C),0,0,1.99,6.97,7.43,0
 47/ 72/ 7 (C),0,0,1.99,6.97,7.43,0
 47/ 79/ 7 (C),0,0,-23.91,6.97,-19.42,0
 47/ 72/ 7 (C),0,0,1.99,6.97,7.43,0
 47/ 72/ 7 (C),0,0,1.99,6.97,7.43,0
 47/ 72/ 7 (C),0,0,1.99,6.97,7.43,0
 47/ 79/ 7 (C),0,0,-23.91,6.97,-19.42,0
 47/ 79/ 7 (C),0,0,-23.91,6.97,-19.42,0
 47/ 72/ 7 (C),0,0,1.99,6.97,7.43,0
 48/ 46/ 7 (C),541.98,-5.74,38.64,-0.33,-55.79,-9.34
 48/ 79/ 7 (C),530.78,-5.74,38.64,-0.33,52.4,6.73
 48/ 46/ 7 (C),541.98,-5.74,38.64,-0.33,-55.79,-9.34
 48/ 46/ 7 (C),541.98,-5.74,38.64,-0.33,-55.79,-9.34
 48/ 46/ 7 (C),541.98,-5.74,38.64,-0.33,-55.79,-9.34
 48/ 46/ 7 (C),541.98,-5.74,38.64,-0.33,-55.79,-9.34
 48/ 46/ 7 (C),541.98,-5.74,38.64,-0.33,-55.79,-9.34
 48/ 46/ 7 (C),541.98,-5.74,38.64,-0.33,-55.79,-9.34
 48/ 79/ 7 (C),530.78,-5.74,38.64,-0.33,52.4,6.73
 48/ 46/ 7 (C),541.98,-5.74,38.64,-0.33,-55.79,-9.34
 48/ 79/ 7 (C),530.78,-5.74,38.64,-0.33,52.4,6.73
 48/ 46/ 7 (C),541.98,-5.74,38.64,-0.33,-55.79,-9.34
 49/ 71/ 7 (C),0,0,59.14,11.92,-45.22,0
 49/ 71/ 7 (C),0,0,59.14,11.92,-45.22,0
 49/ 71/ 7 (C),0,0,59.14,11.92,-45.22,0
 49/ 71/ 7 (C),0,0,59.14,11.92,-45.22,0
 49/ 71/ 7 (C),0,0,59.14,11.92,-45.22,0
 49/ 78/ 7 (C),0,0,22.33,11.92,54.58,0
 49/ 71/ 7 (C),0,0,59.14,11.92,-45.22,0
 49/ 71/ 7 (C),0,0,59.14,11.92,-45.22,0
 49/ 78/ 7 (C),0,0,22.33,11.92,54.58,0
 49/ 71/ 7 (C),0,0,59.14,11.92,-45.22,0
 49/ 78/ 7 (C),0,0,22.33,11.92,54.58,0
 49/ 71/ 7 (C),0,0,59.14,11.92,-45.22,0
 50/ 45/ 7 (C),23.54,26.23,24.4,-0.33,-35.97,39.72
 50/ 78/ 7 (C),12.34,26.23,24.4,-0.33,32.35,-33.73
 50/ 45/ 7 (C),23.54,26.23,24.4,-0.33,-35.97,39.72
 50/ 45/ 7 (C),23.54,26.23,24.4,-0.33,-35.97,39.72
 50/ 45/ 7 (C),23.54,26.23,24.4,-0.33,-35.97,39.72
 50/ 45/ 7 (C),23.54,26.23,24.4,-0.33,-35.97,39.72
 50/ 45/ 7 (C),23.54,26.23,24.4,-0.33,-35.97,39.72
 50/ 45/ 7 (C),23.54,26.23,24.4,-0.33,-35.97,39.72
 50/ 78/ 7 (C),12.34,26.23,24.4,-0.33,32.35,-33.73
 50/ 45/ 7 (C),23.54,26.23,24.4,-0.33,-35.97,39.72
 50/ 45/ 7 (C),23.54,26.23,24.4,-0.33,-35.97,39.72
 50/ 78/ 7 (C),12.34,26.23,24.4,-0.33,32.35,-33.73
 51/ 76/ 7 (C),0,0,43.53,-4.96,-16.23,0
 51/ 76/ 7 (C),0,0,43.53,-4.96,-16.23,0
 51/ 76/ 7 (C),0,0,43.53,-4.96,-16.23,0
 51/ 76/ 7 (C),0,0,43.53,-4.96,-16.23,0
 51/ 76/ 7 (C),0,0,43.53,-4.96,-16.23,0
 51/ 77/ 7 (C),0,0,12.34,-4.96,45.95,0
 51/ 76/ 7 (C),0,0,43.53,-4.96,-16.23,0
 51/ 76/ 7 (C),0,0,43.53,-4.96,-16.23,0
 51/ 77/ 7 (C),0,0,12.34,-4.96,45.95,0
 51/ 76/ 7 (C),0,0,43.53,-4.96,-16.23,0
 51/ 76/ 7 (C),0,0,43.53,-4.96,-16.23,0
 51/ 77/ 7 (C),0,0,12.34,-4.96,45.95,0
 52/ 74/ 7 (C),0,0,78.58,-32.86,-42.21,0
 52/ 74/ 7 (C),0,0,78.58,-32.86,-42.21,0
 52/ 74/ 7 (C),0,0,78.58,-32.86,-42.21,0
 52/ 74/ 7 (C),0,0,78.58,-32.86,-42.21,0
 52/ 74/ 7 (C),0,0,78.58,-32.86,-42.21,0
 52/ 76/ 7 (C),0,0,63.28,-32.86,42.36,0
 52/ 74/ 7 (C),0,0,78.58,-32.86,-42.21,0
 52/ 74/ 7 (C),0,0,78.58,-32.86,-42.21,0
 52/ 76/ 7 (C),0,0,63.28,-32.86,42.36,0
 52/ 74/ 7 (C),0,0,78.58,-32.86,-42.21,0
 52/ 74/ 7 (C),0,0,78.58,-32.86,-42.21,0
 52/ 76/ 7 (C),0,0,63.28,-32.86,42.36,0
 53/ 74/ 7 (C),0,0,-75.03,-27.15,85.98,0
 53/ 74/ 7 (C),0,0,-75.03,-27.15,85.98,0
 53/ 74/ 7 (C),0,0,-75.03,-27.15,85.98,0
 53/ 74/ 7 (C),0,0,-75.03,-27.15,85.98,0
 53/ 74/ 7 (C),0,0,-75.03,-27.15,85.98,0
 53/ 75/ 7 (C),0,0,-106.7,-27.15,-80.67,0
 53/ 74/ 7 (C),0,0,-75.03,-27.15,85.98,0
 53/ 74/ 7 (C),0,0,-75.03,-27.15,85.98,0
 53/ 74/ 7 (C),0,0,-75.03,-27.15,85.98,0
 53/ 75/ 7 (C),0,0,-106.7,-27.15,-80.67,0
 53/ 74/ 7 (C),0,0,-75.03,-27.15,85.98,0
 53/ 75/ 7 (C),0,0,-106.7,-27.15,-80.67,0
 54/ 70/ 7 (C),0,0,-71.2,29.01,53.66,0
 54/ 70/ 7 (C),0,0,-71.2,29.01,53.66,0
 54/ 70/ 7 (C),0,0,-71.2,29.01,53.66,0
 54/ 70/ 7 (C),0,0,-71.2,29.01,53.66,0
 54/ 70/ 7 (C),0,0,-71.2,29.01,53.66,0
 54/ 75/ 7 (C),0,0,-90.73,29.01,-50.23,0
 54/ 70/ 7 (C),0,0,-71.2,29.01,53.66,0
 54/ 70/ 7 (C),0,0,-71.2,29.01,53.66,0
 54/ 70/ 7 (C),0,0,-71.2,29.01,53.66,0
 54/ 75/ 7 (C),0,0,-90.73,29.01,-50.23,0
 54/ 75/ 7 (C),0,0,-90.73,29.01,-50.23,0
 54/ 70/ 7 (C),0,0,-71.2,29.01,53.66,0
 55/ 42/ 7 (C),808.4,-9.25,19.76,-0.33,-28.76,-13.6
 55/ 75/ 7 (C),797.2,-9.25,19.76,-0.33,26.58,12.29
 55/ 42/ 7 (C),808.4,-9.25,19.76,-0.33,-28.76,-13.6
 55/ 42/ 7 (C),808.4,-9.25,19.76,-0.33,-28.76,-13.6
 55/ 42/ 7 (C),808.4,-9.25,19.76,-0.33,-28.76,-13.6
 55/ 42/ 7 (C),808.4,-9.25,19.76,-0.33,-28.76,-13.6
 55/ 42/ 7 (C),808.4,-9.25,19.76,-0.33,-28.76,-13.6
 55/ 42/ 7 (C),808.4,-9.25,19.76,-0.33,-28.76,-13.6
 55/ 75/ 7 (C),797.2,-9.25,19.76,-0.33,26.58,12.29
 55/ 42/ 7 (C),808.4,-9.25,19.76,-0.33,-28.76,-13.6
 55/ 75/ 7 (C),797.2,-9.25,19.76,-0.33,26.58,12.29
 55/ 42/ 7 (C),808.4,-9.25,19.76,-0.33,-28.76,-13.6
 56/ 73/ 7 (C),0,0,72.93,15.07,-76.61,0
 56/ 73/ 7 (C),0,0,72.93,15.07,-76.61,0
 56/ 73/ 7 (C),0,0,72.93,15.07,-76.61,0
 56/ 73/ 7 (C),0,0,72.93,15.07,-76.61,0
 56/ 73/ 7 (C),0,0,72.93,15.07,-76.61,0
 56/ 74/ 7 (C),0,0,3.55,15.07,53.11,0
 56/ 73/ 7 (C),0,0,72.93,15.07,-76.61,0
 56/ 73/ 7 (C),0,0,72.93,15.07,-76.61,0
 56/ 74/ 7 (C),0,0,3.55,15.07,53.11,0
 56/ 73/ 7 (C),0,0,72.93,15.07,-76.61,0
 56/ 73/ 7 (C),0,0,72.93,15.07,-76.61,0
 56/ 74/ 7 (C),0,0,3.55,15.07,53.11,0
 57/ 69/ 7 (C),0,0,-38.55,-25.19,38.16,0
 57/ 69/ 7 (C),0,0,-38.55,-25.19,38.16,0
 57/ 69/ 7 (C),0,0,-38.55,-25.19,38.16,0
 57/ 69/ 7 (C),0,0,-38.55,-25.19,38.16,0
 57/ 69/ 7 (C),0,0,-38.55,-25.19,38.16,0
 57/ 73/ 7 (C),0,0,-69.78,-25.19,-50.37,0
 57/ 69/ 7 (C),0,0,-38.55,-25.19,38.16,0
 57/ 69/ 7 (C),0,0,-38.55,-25.19,38.16,0
 57/ 69/ 7 (C),0,0,-38.55,-25.19,38.16,0
 57/ 73/ 7 (C),0,0,-69.78,-25.19,-50.37,0
 57/ 69/ 7 (C),0,0,-38.55,-25.19,38.16,0
 57/ 73/ 7 (C),0,0,-69.78,-25.19,-50.37,0
 58/ 40/ 7 (C),745.97,-1.13,-13.02,-0.33,18.71,-1.41
 58/ 73/ 7 (C),734.77,-1.13,-13.02,-0.33,-17.74,1.74
 58/ 40/ 7 (C),745.97,-1.13,-13.02,-0.33,18.71,-1.41
 58/ 40/ 7 (C),745.97,-1.13,-13.02,-0.33,18.71,-1.41
 58/ 40/ 7 (C),745.97,-1.13,-13.02,-0.33,18.71,-1.41
 58/ 40/ 7 (C),745.97,-1.13,-13.02,-0.33,18.71,-1.41
 58/ 40/ 7 (C),745.97,-1.13,-13.02,-0.33,18.71,-1.41
 58/ 40/ 7 (C),745.97,-1.13,-13.02,-0.33,18.71,-1.41
 58/ 40/ 7 (C),745.97,-1.13,-13.02,-0.33,18.71,-1.41
 58/ 73/ 7 (C),734.77,-1.13,-13.02,-0.33,-17.74,1.74
 58/ 73/ 7 (C),734.77,-1.13,-13.02,-0.33,-17.74,1.74
 58/ 40/ 7 (C),745.97,-1.13,-13.02,-0.33,18.71,-1.41
 59/ 71/ 7 (C),0,0,-3.26,-14.08,42.99,0
 59/ 71/ 7 (C),0,0,-3.26,-14.08,42.99,0
 59/ 71/ 7 (C),0,0,-3.26,-14.08,42.99,0
 59/ 71/ 7 (C),0,0,-3.26,-14.08,42.99,0
 59/ 71/ 7 (C),0,0,-3.26,-14.08,42.99,0
 59/ 72/ 7 (C),0,0,-55.11,-14.08,-43.21,0
 59/ 71/ 7 (C),0,0,-3.26,-14.08,42.99,0
 59/ 71/ 7 (C),0,0,-3.26,-14.08,42.99,0
 59/ 71/ 7 (C),0,0,-3.26,-14.08,42.99,0
 59/ 72/ 7 (C),0,0,-55.11,-14.08,-43.21,0
 59/ 72/ 7 (C),0,0,-55.11,-14.08,-43.21,0
 59/ 71/ 7 (C),0,0,-3.26,-14.08,42.99,0
 60/ 66/ 7 (C),0,0,10.14,2.62,-5.81,0
 60/ 66/ 7 (C),0,0,10.14,2.62,-5.81,0
 60/ 66/ 7 (C),0,0,10.14,2.62,-5.81,0
 60/ 66/ 7 (C),0,0,10.14,2.62,-5.81,0
 60/ 66/ 7 (C),0,0,10.14,2.62,-5.81,0
 60/ 72/ 7 (C),0,0,-8.96,2.62,-4.64,0
 60/ 66/ 7 (C),0,0,10.14,2.62,-5.81,0
 60/ 66/ 7 (C),0,0,10.14,2.62,-5.81,0
 60/ 72/ 7 (C),0,0,-8.96,2.62,-4.64,0
 60/ 66/ 7 (C),0,0,10.14,2.62,-5.81,0
 60/ 72/ 7 (C),0,0,-8.96,2.62,-4.64,0
 60/ 66/ 7 (C),0,0,10.14,2.62,-5.81,0
 61/ 39/ 7 (C),319.36,7.21,17.92,-0.33,-25.91,14.83
 61/ 72/ 7 (C),308.16,7.21,17.92,-0.33,24.28,-5.35
 61/ 39/ 7 (C),319.36,7.21,17.92,-0.33,-25.91,14.83
 61/ 39/ 7 (C),319.36,7.21,17.92,-0.33,-25.91,14.83
 61/ 39/ 7 (C),319.36,7.21,17.92,-0.33,-25.91,14.83
 61/ 39/ 7 (C),319.36,7.21,17.92,-0.33,-25.91,14.83
 61/ 39/ 7 (C),319.36,7.21,17.92,-0.33,-25.91,14.83
 61/ 39/ 7 (C),319.36,7.21,17.92,-0.33,-25.91,14.83
 61/ 72/ 7 (C),308.16,7.21,17.92,-0.33,24.28,-5.35
 61/ 39/ 7 (C),319.36,7.21,17.92,-0.33,-25.91,14.83
 61/ 39/ 7 (C),319.36,7.21,17.92,-0.33,-25.91,14.83
 61/ 72/ 7 (C),308.16,7.21,17.92,-0.33,24.28,-5.35
 62/ 70/ 7 (C),0,0,74.51,31.14,-34.71,0
 62/ 70/ 7 (C),0,0,74.51,31.14,-34.71,0
 62/ 70/ 7 (C),0,0,74.51,31.14,-34.71,0
 62/ 70/ 7 (C),0,0,74.51,31.14,-34.71,0
 62/ 70/ 7 (C),0,0,74.51,31.14,-34.71,0
 62/ 71/ 7 (C),0,0,55.88,31.14,54.91,0
 62/ 70/ 7 (C),0,0,74.51,31.14,-34.71,0
 62/ 70/ 7 (C),0,0,74.51,31.14,-34.71,0
 62/ 71/ 7 (C),0,0,55.88,31.14,54.91,0
 62/ 70/ 7 (C),0,0,74.51,31.14,-34.71,0
 62/ 71/ 7 (C),0,0,55.88,31.14,54.91,0
 62/ 70/ 7 (C),0,0,74.51,31.14,-34.71,0
 63/ 64/ 7 (C),0,0,39.41,-5.7,-25.39,0
 63/ 64/ 7 (C),0,0,39.41,-5.7,-25.39,0
 63/ 64/ 7 (C),0,0,39.41,-5.7,-25.39,0
 63/ 64/ 7 (C),0,0,39.41,-5.7,-25.39,0
 63/ 64/ 7 (C),0,0,39.41,-5.7,-25.39,0
 63/ 70/ 7 (C),0,0,3.31,-5.7,22.52,0
 63/ 64/ 7 (C),0,0,39.41,-5.7,-25.39,0
 63/ 64/ 7 (C),0,0,39.41,-5.7,-25.39,0
 63/ 70/ 7 (C),0,0,3.31,-5.7,22.52,0
 63/ 64/ 7 (C),0,0,39.41,-5.7,-25.39,0
 63/ 70/ 7 (C),0,0,3.31,-5.7,22.52,0
 63/ 64/ 7 (C),0,0,39.41,-5.7,-25.39,0
 64/ 68/ 7 (C),0,0,-24.47,-3.56,68.91,0
 64/ 68/ 7 (C),0,0,-24.47,-3.56,68.91,0
 64/ 68/ 7 (C),0,0,-24.47,-3.56,68.91,0
 64/ 68/ 7 (C),0,0,-24.47,-3.56,68.91,0
 64/ 68/ 7 (C),0,0,-24.47,-3.56,68.91,0
 64/ 69/ 7 (C),0,0,-63.33,-3.56,-37.76,0
 64/ 68/ 7 (C),0,0,-24.47,-3.56,68.91,0
 64/ 68/ 7 (C),0,0,-24.47,-3.56,68.91,0
 64/ 68/ 7 (C),0,0,-24.47,-3.56,68.91,0
 64/ 69/ 7 (C),0,0,-63.33,-3.56,-37.76,0
 64/ 68/ 7 (C),0,0,-24.47,-3.56,68.91,0
 64/ 69/ 7 (C),0,0,-63.33,-3.56,-37.76,0
 65/ 62/ 7 (C),0,0,51.61,12.57,-31.84,0
 65/ 62/ 7 (C),0,0,51.61,12.57,-31.84,0
 65/ 62/ 7 (C),0,0,51.61,12.57,-31.84,0
 65/ 62/ 7 (C),0,0,51.61,12.57,-31.84,0
 65/ 62/ 7 (C),0,0,51.61,12.57,-31.84,0
 65/ 69/ 7 (C),0,0,24.78,12.57,34.59,0
 65/ 62/ 7 (C),0,0,51.61,12.57,-31.84,0
 65/ 62/ 7 (C),0,0,51.61,12.57,-31.84,0
 65/ 69/ 7 (C),0,0,24.78,12.57,34.59,0
