Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MX (kNm),MY (kNm),MZ (kNm)
 294/ 110/ 6 (C),0,0,53.76,0.47,-12.79,0
 294/ 110/ 6 (C),0,0,53.76,0.47,-12.79,0
 294/ 110/ 6 (C),0,0,53.76,0.47,-12.79,0
 294/ 110/ 6 (C),0,0,53.76,0.47,-12.79,0
 294/ 119/ 6 (C),0,0,-56.13,0.47,-16.97,0
 294/ 110/ 6 (C),0,0,53.76,0.47,-12.79,0
 294/ 110/ 6 (C),0,0,53.76,0.47,-12.79,0
 294/ 110/ 6 (C),0,0,53.76,0.47,-12.79,0
 294/ 119/ 6 (C),0,0,-56.13,0.47,-16.97,0
 294/ 119/ 6 (C),0,0,-56.13,0.47,-16.97,0
 294/ 110/ 6 (C),0,0,53.76,0.47,-12.79,0
 295/ 117/ 6 (C),0,0,164.5,-20.44,-212.51,0
 295/ 117/ 6 (C),0,0,164.5,-20.44,-212.51,0
 295/ 117/ 6 (C),0,0,164.5,-20.44,-212.51,0
 295/ 117/ 6 (C),0,0,164.5,-20.44,-212.51,0
 295/ 117/ 6 (C),0,0,164.5,-20.44,-212.51,0
 295/ 118/ 6 (C),0,0,139.69,-20.44,65.06,0
 295/ 117/ 6 (C),0,0,164.5,-20.44,-212.51,0
 295/ 117/ 6 (C),0,0,164.5,-20.44,-212.51,0
 295/ 118/ 6 (C),0,0,139.69,-20.44,65.06,0
 295/ 117/ 6 (C),0,0,164.5,-20.44,-212.51,0
 295/ 118/ 6 (C),0,0,139.69,-20.44,65.06,0
 295/ 117/ 6 (C),0,0,164.5,-20.44,-212.51,0
 296/ 109/ 6 (C),0,0,31.34,-25.71,57.08,0
 296/ 109/ 6 (C),0,0,31.34,-25.71,57.08,0
 296/ 109/ 6 (C),0,0,31.34,-25.71,57.08,0
 296/ 109/ 6 (C),0,0,31.34,-25.71,57.08,0
 296/ 109/ 6 (C),0,0,31.34,-25.71,57.08,0
 296/ 118/ 6 (C),0,0,-76.32,-25.71,-36.74,0
 296/ 109/ 6 (C),0,0,31.34,-25.71,57.08,0
 296/ 109/ 6 (C),0,0,31.34,-25.71,57.08,0
 296/ 109/ 6 (C),0,0,31.34,-25.71,57.08,0
 296/ 118/ 6 (C),0,0,-76.32,-25.71,-36.74,0
 296/ 109/ 6 (C),0,0,31.34,-25.71,57.08,0
 296/ 118/ 6 (C),0,0,-76.32,-25.71,-36.74,0
 297/ 84/ 6 (C),539.55,-6.11,-64.1,-0.51,89.45,-8.65
 297/ 117/ 6 (C),524.43,-6.11,-64.1,-0.51,-90.02,8.46
 297/ 84/ 6 (C),539.55,-6.11,-64.1,-0.51,89.45,-8.65
 297/ 84/ 6 (C),539.55,-6.11,-64.1,-0.51,89.45,-8.65
 297/ 84/ 6 (C),539.55,-6.11,-64.1,-0.51,89.45,-8.65
 297/ 84/ 6 (C),539.55,-6.11,-64.1,-0.51,89.45,-8.65
 297/ 84/ 6 (C),539.55,-6.11,-64.1,-0.51,89.45,-8.65
 297/ 84/ 6 (C),539.55,-6.11,-64.1,-0.51,89.45,-8.65
 297/ 84/ 6 (C),539.55,-6.11,-64.1,-0.51,89.45,-8.65
 297/ 117/ 6 (C),524.43,-6.11,-64.1,-0.51,-90.02,8.46
 297/ 117/ 6 (C),524.43,-6.11,-64.1,-0.51,-90.02,8.46
 297/ 84/ 6 (C),539.55,-6.11,-64.1,-0.51,89.45,-8.65
 298/ 116/ 6 (C),0,0,25.02,-34.8,-7.33,0
 298/ 116/ 6 (C),0,0,25.02,-34.8,-7.33,0
 298/ 116/ 6 (C),0,0,25.02,-34.8,-7.33,0
 298/ 116/ 6 (C),0,0,25.02,-34.8,-7.33,0
 298/ 116/ 6 (C),0,0,25.02,-34.8,-7.33,0
 298/ 117/ 6 (C),0,0,-9.61,-34.8,3.79,0
 298/ 116/ 6 (C),0,0,25.02,-34.8,-7.33,0
 298/ 116/ 6 (C),0,0,25.02,-34.8,-7.33,0
 298/ 117/ 6 (C),0,0,-9.61,-34.8,3.79,0
 298/ 116/ 6 (C),0,0,25.02,-34.8,-7.33,0
 298/ 116/ 6 (C),0,0,25.02,-34.8,-7.33,0
 298/ 117/ 6 (C),0,0,-9.61,-34.8,3.79,0
 299/ 83/ 6 (C),457.74,0.79,20.48,-0.51,-28.95,1.07
 299/ 116/ 6 (C),442.62,0.79,20.48,-0.51,28.39,-1.13
 299/ 83/ 6 (C),457.74,0.79,20.48,-0.51,-28.95,1.07
 299/ 83/ 6 (C),457.74,0.79,20.48,-0.51,-28.95,1.07
 299/ 83/ 6 (C),457.74,0.79,20.48,-0.51,-28.95,1.07
 299/ 83/ 6 (C),457.74,0.79,20.48,-0.51,-28.95,1.07
 299/ 83/ 6 (C),457.74,0.79,20.48,-0.51,-28.95,1.07
 299/ 83/ 6 (C),457.74,0.79,20.48,-0.51,-28.95,1.07
 299/ 116/ 6 (C),442.62,0.79,20.48,-0.51,28.39,-1.13
 299/ 83/ 6 (C),457.74,0.79,20.48,-0.51,-28.95,1.07
 299/ 83/ 6 (C),457.74,0.79,20.48,-0.51,-28.95,1.07
 299/ 116/ 6 (C),442.62,0.79,20.48,-0.51,28.39,-1.13
 300/ 115/ 6 (C),0,0,-77.2,5.3,13.27,0
 300/ 115/ 6 (C),0,0,-77.2,5.3,13.27,0
 300/ 115/ 6 (C),0,0,-77.2,5.3,13.27,0
 300/ 115/ 6 (C),0,0,-77.2,5.3,13.27,0
 300/ 115/ 6 (C),0,0,-77.2,5.3,13.27,0
 300/ 116/ 6 (C),0,0,-96.72,5.3,-90.96,0
 300/ 115/ 6 (C),0,0,-77.2,5.3,13.27,0
 300/ 115/ 6 (C),0,0,-77.2,5.3,13.27,0
 300/ 115/ 6 (C),0,0,-77.2,5.3,13.27,0
 300/ 116/ 6 (C),0,0,-96.72,5.3,-90.96,0
 300/ 116/ 6 (C),0,0,-96.72,5.3,-90.96,0
 300/ 115/ 6 (C),0,0,-77.2,5.3,13.27,0
 301/ 114/ 6 (C),0,0,-17.87,5.39,73.59,0
 301/ 114/ 6 (C),0,0,-17.87,5.39,73.59,0
 301/ 114/ 6 (C),0,0,-17.87,5.39,73.59,0
 301/ 114/ 6 (C),0,0,-17.87,5.39,73.59,0
 301/ 114/ 6 (C),0,0,-17.87,5.39,73.59,0
 301/ 115/ 6 (C),0,0,-54.44,5.39,-11.38,0
 301/ 114/ 6 (C),0,0,-17.87,5.39,73.59,0
 301/ 114/ 6 (C),0,0,-17.87,5.39,73.59,0
 301/ 114/ 6 (C),0,0,-17.87,5.39,73.59,0
 301/ 115/ 6 (C),0,0,-54.44,5.39,-11.38,0
 301/ 114/ 6 (C),0,0,-17.87,5.39,73.59,0
 301/ 115/ 6 (C),0,0,-54.44,5.39,-11.38,0
 302/ 106/ 6 (C),0,0,60.04,24.65,-39.52,0
 302/ 106/ 6 (C),0,0,60.04,24.65,-39.52,0
 302/ 106/ 6 (C),0,0,60.04,24.65,-39.52,0
 302/ 106/ 6 (C),0,0,60.04,24.65,-39.52,0
 302/ 106/ 6 (C),0,0,60.04,24.65,-39.52,0
 302/ 115/ 6 (C),0,0,-22.76,24.65,0.08,0
 302/ 106/ 6 (C),0,0,60.04,24.65,-39.52,0
 302/ 106/ 6 (C),0,0,60.04,24.65,-39.52,0
 302/ 115/ 6 (C),0,0,-22.76,24.65,0.08,0
 302/ 106/ 6 (C),0,0,60.04,24.65,-39.52,0
 302/ 106/ 6 (C),0,0,60.04,24.65,-39.52,0
 302/ 115/ 6 (C),0,0,-22.76,24.65,0.08,0
 303/ 81/ 6 (C),40.22,-17.21,-17.28,-0.51,24.29,-23.46
 303/ 114/ 6 (C),25.1,-17.21,-17.28,-0.51,-24.11,24.74
 303/ 81/ 6 (C),40.22,-17.21,-17.28,-0.51,24.29,-23.46
 303/ 81/ 6 (C),40.22,-17.21,-17.28,-0.51,24.29,-23.46
 303/ 81/ 6 (C),40.22,-17.21,-17.28,-0.51,24.29,-23.46
 303/ 81/ 6 (C),40.22,-17.21,-17.28,-0.51,24.29,-23.46
 303/ 81/ 6 (C),40.22,-17.21,-17.28,-0.51,24.29,-23.46
 303/ 81/ 6 (C),40.22,-17.21,-17.28,-0.51,24.29,-23.46
 303/ 81/ 6 (C),40.22,-17.21,-17.28,-0.51,24.29,-23.46
 303/ 114/ 6 (C),25.1,-17.21,-17.28,-0.51,-24.11,24.74
 303/ 114/ 6 (C),25.1,-17.21,-17.28,-0.51,-24.11,24.74
 303/ 81/ 6 (C),40.22,-17.21,-17.28,-0.51,24.29,-23.46
 304/ 113/ 6 (C),0,0,112.91,-1.25,-119.81,0
 304/ 113/ 6 (C),0,0,112.91,-1.25,-119.81,0
 304/ 113/ 6 (C),0,0,112.91,-1.25,-119.81,0
 304/ 113/ 6 (C),0,0,112.91,-1.25,-119.81,0
 304/ 113/ 6 (C),0,0,112.91,-1.25,-119.81,0
 304/ 114/ 6 (C),0,0,68.02,-1.25,122.19,0
 304/ 113/ 6 (C),0,0,112.91,-1.25,-119.81,0
 304/ 113/ 6 (C),0,0,112.91,-1.25,-119.81,0
 304/ 114/ 6 (C),0,0,68.02,-1.25,122.19,0
 304/ 113/ 6 (C),0,0,112.91,-1.25,-119.81,0
 304/ 114/ 6 (C),0,0,68.02,-1.25,122.19,0
 304/ 113/ 6 (C),0,0,112.91,-1.25,-119.81,0
 305/ 101/ 6 (C),0,0,69.76,-0.45,-45.68,0
 305/ 101/ 6 (C),0,0,69.76,-0.45,-45.68,0
 305/ 101/ 6 (C),0,0,69.76,-0.45,-45.68,0
 305/ 101/ 6 (C),0,0,69.76,-0.45,-45.68,0
 305/ 101/ 6 (C),0,0,69.76,-0.45,-45.68,0
 305/ 114/ 6 (C),0,0,-74.88,-0.45,-56.76,0
 305/ 101/ 6 (C),0,0,69.76,-0.45,-45.68,0
 305/ 101/ 6 (C),0,0,69.76,-0.45,-45.68,0
 305/ 101/ 6 (C),0,0,69.76,-0.45,-45.68,0
 305/ 114/ 6 (C),0,0,-74.88,-0.45,-56.76,0
 305/ 114/ 6 (C),0,0,-74.88,-0.45,-56.76,0
 305/ 101/ 6 (C),0,0,69.76,-0.45,-45.68,0
 306/ 80/ 6 (C),485.01,-11.53,-44.26,-0.51,62.22,-15.85
 306/ 113/ 6 (C),469.89,-11.53,-44.26,-0.51,-61.7,16.42
 306/ 80/ 6 (C),485.01,-11.53,-44.26,-0.51,62.22,-15.85
 306/ 80/ 6 (C),485.01,-11.53,-44.26,-0.51,62.22,-15.85
 306/ 80/ 6 (C),485.01,-11.53,-44.26,-0.51,62.22,-15.85
 306/ 80/ 6 (C),485.01,-11.53,-44.26,-0.51,62.22,-15.85
 306/ 80/ 6 (C),485.01,-11.53,-44.26,-0.51,62.22,-15.85
 306/ 80/ 6 (C),485.01,-11.53,-44.26,-0.51,62.22,-15.85
 306/ 80/ 6 (C),485.01,-11.53,-44.26,-0.51,62.22,-15.85
 306/ 113/ 6 (C),469.89,-11.53,-44.26,-0.51,-61.7,16.42
 306/ 113/ 6 (C),469.89,-11.53,-44.26,-0.51,-61.7,16.42
 306/ 80/ 6 (C),485.01,-11.53,-44.26,-0.51,62.22,-15.85
 307/ 100/ 6 (C),0,0,43.97,0.69,-29.12,0
 307/ 100/ 6 (C),0,0,43.97,0.69,-29.12,0
 307/ 100/ 6 (C),0,0,43.97,0.69,-29.12,0
 307/ 100/ 6 (C),0,0,43.97,0.69,-29.12,0
 307/ 100/ 6 (C),0,0,43.97,0.69,-29.12,0
 307/ 113/ 6 (C),0,0,-45.16,0.69,-31.71,0
 307/ 100/ 6 (C),0,0,43.97,0.69,-29.12,0
 307/ 100/ 6 (C),0,0,43.97,0.69,-29.12,0
 307/ 100/ 6 (C),0,0,43.97,0.69,-29.12,0
 307/ 113/ 6 (C),0,0,-45.16,0.69,-31.71,0
 307/ 113/ 6 (C),0,0,-45.16,0.69,-31.71,0
 307/ 100/ 6 (C),0,0,43.97,0.69,-29.12,0
 308/ 79/ 6 (C),593.57,-4.55,53.14,-0.51,-74.85,-6.38
 308/ 112/ 6 (C),578.45,-4.55,53.14,-0.51,73.94,6.35
 308/ 79/ 6 (C),593.57,-4.55,53.14,-0.51,-74.85,-6.38
 308/ 79/ 6 (C),593.57,-4.55,53.14,-0.51,-74.85,-6.38
 308/ 79/ 6 (C),593.57,-4.55,53.14,-0.51,-74.85,-6.38
 308/ 79/ 6 (C),593.57,-4.55,53.14,-0.51,-74.85,-6.38
 308/ 79/ 6 (C),593.57,-4.55,53.14,-0.51,-74.85,-6.38
 308/ 79/ 6 (C),593.57,-4.55,53.14,-0.51,-74.85,-6.38
 308/ 112/ 6 (C),578.45,-4.55,53.14,-0.51,73.94,6.35
 308/ 79/ 6 (C),593.57,-4.55,53.14,-0.51,-74.85,-6.38
 308/ 112/ 6 (C),578.45,-4.55,53.14,-0.51,73.94,6.35
 308/ 79/ 6 (C),593.57,-4.55,53.14,-0.51,-74.85,-6.38
 309/ 112/ 6 (C),0,0,140.31,-9.5,-152.27,0
 309/ 112/ 6 (C),0,0,140.31,-9.5,-152.27,0
 309/ 112/ 6 (C),0,0,140.31,-9.5,-152.27,0
 309/ 112/ 6 (C),0,0,140.31,-9.5,-152.27,0
 309/ 112/ 6 (C),0,0,140.31,-9.5,-152.27,0
 309/ 111/ 6 (C),0,0,47.39,-9.5,121.68,0
 309/ 112/ 6 (C),0,0,140.31,-9.5,-152.27,0
 309/ 112/ 6 (C),0,0,140.31,-9.5,-152.27,0
 309/ 111/ 6 (C),0,0,47.39,-9.5,121.68,0
 309/ 112/ 6 (C),0,0,140.31,-9.5,-152.27,0
 309/ 112/ 6 (C),0,0,140.31,-9.5,-152.27,0
 309/ 111/ 6 (C),0,0,47.39,-9.5,121.68,0
 310/ 112/ 6 (C),0,0,33.42,9.58,-24.58,0
 310/ 112/ 6 (C),0,0,33.42,9.58,-24.58,0
 310/ 112/ 6 (C),0,0,33.42,9.58,-24.58,0
 310/ 112/ 6 (C),0,0,33.42,9.58,-24.58,0
 310/ 112/ 6 (C),0,0,33.42,9.58,-24.58,0
 310/ 105/ 6 (C),0,0,-5.63,9.58,9.45,0
 310/ 112/ 6 (C),0,0,33.42,9.58,-24.58,0
 310/ 112/ 6 (C),0,0,33.42,9.58,-24.58,0
 310/ 105/ 6 (C),0,0,-5.63,9.58,9.45,0
 310/ 112/ 6 (C),0,0,33.42,9.58,-24.58,0
 310/ 105/ 6 (C),0,0,-5.63,9.58,9.45,0
 310/ 112/ 6 (C),0,0,33.42,9.58,-24.58,0
 311/ 78/ 6 (C),51.91,29.72,32.17,-0.51,-44.92,41.75
 311/ 111/ 6 (C),36.79,29.72,32.17,-0.51,45.17,-41.45
 311/ 78/ 6 (C),51.91,29.72,32.17,-0.51,-44.92,41.75
 311/ 78/ 6 (C),51.91,29.72,32.17,-0.51,-44.92,41.75
 311/ 78/ 6 (C),51.91,29.72,32.17,-0.51,-44.92,41.75
 311/ 78/ 6 (C),51.91,29.72,32.17,-0.51,-44.92,41.75
 311/ 78/ 6 (C),51.91,29.72,32.17,-0.51,-44.92,41.75
 311/ 78/ 6 (C),51.91,29.72,32.17,-0.51,-44.92,41.75
 311/ 111/ 6 (C),36.79,29.72,32.17,-0.51,45.17,-41.45
 311/ 78/ 6 (C),51.91,29.72,32.17,-0.51,-44.92,41.75
 311/ 78/ 6 (C),51.91,29.72,32.17,-0.51,-44.92,41.75
 311/ 111/ 6 (C),36.79,29.72,32.17,-0.51,45.17,-41.45
 312/ 111/ 6 (C),0,0,60.53,-19.31,14.19,0
 312/ 111/ 6 (C),0,0,60.53,-19.31,14.19,0
 312/ 111/ 6 (C),0,0,60.53,-19.31,14.19,0
 312/ 111/ 6 (C),0,0,60.53,-19.31,14.19,0
 312/ 111/ 6 (C),0,0,60.53,-19.31,14.19,0
 312/ 110/ 6 (C),0,0,39.95,-19.31,64.09,0
 312/ 111/ 6 (C),0,0,60.53,-19.31,14.19,0
 312/ 111/ 6 (C),0,0,60.53,-19.31,14.19,0
 312/ 110/ 6 (C),0,0,39.95,-19.31,64.09,0
 312/ 111/ 6 (C),0,0,60.53,-19.31,14.19,0
 312/ 110/ 6 (C),0,0,39.95,-19.31,64.09,0
 312/ 111/ 6 (C),0,0,60.53,-19.31,14.19,0
 313/ 104/ 6 (C),0,0,82.95,17.07,-62.09,0
 313/ 104/ 6 (C),0,0,82.95,17.07,-62.09,0
 313/ 104/ 6 (C),0,0,82.95,17.07,-62.09,0
 313/ 104/ 6 (C),0,0,82.95,17.07,-62.09,0
 313/ 104/ 6 (C),0,0,82.95,17.07,-62.09,0
 313/ 111/ 6 (C),0,0,25.94,17.07,71.3,0
 313/ 104/ 6 (C),0,0,82.95,17.07,-62.09,0
 313/ 104/ 6 (C),0,0,82.95,17.07,-62.09,0
 313/ 111/ 6 (C),0,0,25.94,17.07,71.3,0
 313/ 104/ 6 (C),0,0,82.95,17.07,-62.09,0
 313/ 111/ 6 (C),0,0,25.94,17.07,71.3,0
 313/ 104/ 6 (C),0,0,82.95,17.07,-62.09,0
 314/ 110/ 6 (C),0,0,-13.82,-6.53,64.56,0
 314/ 110/ 6 (C),0,0,-13.82,-6.53,64.56,0
 314/ 110/ 6 (C),0,0,-13.82,-6.53,64.56,0
 314/ 110/ 6 (C),0,0,-13.82,-6.53,64.56,0
 314/ 110/ 6 (C),0,0,-13.82,-6.53,64.56,0
 314/ 109/ 6 (C),0,0,-62.02,-6.53,-20.47,0
 314/ 110/ 6 (C),0,0,-13.82,-6.53,64.56,0
 314/ 110/ 6 (C),0,0,-13.82,-6.53,64.56,0
 314/ 110/ 6 (C),0,0,-13.82,-6.53,64.56,0
 314/ 109/ 6 (C),0,0,-62.02,-6.53,-20.47,0
 314/ 110/ 6 (C),0,0,-13.82,-6.53,64.56,0
 314/ 109/ 6 (C),0,0,-62.02,-6.53,-20.47,0
 315/ 109/ 6 (C),0,0,-93.37,-46.17,63.6,0
 315/ 109/ 6 (C),0,0,-93.37,-46.17,63.6,0
 315/ 109/ 6 (C),0,0,-93.37,-46.17,63.6,0
 315/ 109/ 6 (C),0,0,-93.37,-46.17,63.6,0
 315/ 109/ 6 (C),0,0,-93.37,-46.17,63.6,0
 315/ 107/ 6 (C),0,0,-116.83,-46.17,-61.92,0
 315/ 109/ 6 (C),0,0,-93.37,-46.17,63.6,0
 315/ 109/ 6 (C),0,0,-93.37,-46.17,63.6,0
 315/ 109/ 6 (C),0,0,-93.37,-46.17,63.6,0
 315/ 107/ 6 (C),0,0,-116.83,-46.17,-61.92,0
 315/ 109/ 6 (C),0,0,-93.37,-46.17,63.6,0
 315/ 107/ 6 (C),0,0,-116.83,-46.17,-61.92,0
 316/ 75/ 6 (C),909.35,-11.83,28.35,-0.51,-39.39,-16.78
 316/ 108/ 6 (C),894.23,-11.83,28.35,-0.51,39.98,16.34
 316/ 75/ 6 (C),909.35,-11.83,28.35,-0.51,-39.39,-16.78
 316/ 75/ 6 (C),909.35,-11.83,28.35,-0.51,-39.39,-16.78
 316/ 75/ 6 (C),909.35,-11.83,28.35,-0.51,-39.39,-16.78
 316/ 75/ 6 (C),909.35,-11.83,28.35,-0.51,-39.39,-16.78
 316/ 75/ 6 (C),909.35,-11.83,28.35,-0.51,-39.39,-16.78
 316/ 75/ 6 (C),909.35,-11.83,28.35,-0.51,-39.39,-16.78
 316/ 108/ 6 (C),894.23,-11.83,28.35,-0.51,39.98,16.34
 316/ 75/ 6 (C),909.35,-11.83,28.35,-0.51,-39.39,-16.78
 316/ 108/ 6 (C),894.23,-11.83,28.35,-0.51,39.98,16.34
 316/ 75/ 6 (C),909.35,-11.83,28.35,-0.51,-39.39,-16.78
 317/ 107/ 6 (C),0,0,-112.53,-39.57,130.2,0
 317/ 107/ 6 (C),0,0,-112.53,-39.57,130.2,0
 317/ 107/ 6 (C),0,0,-112.53,-39.57,130.2,0
 317/ 107/ 6 (C),0,0,-112.53,-39.57,130.2,0
 317/ 107/ 6 (C),0,0,-112.53,-39.57,130.2,0
 317/ 108/ 6 (C),0,0,-162.06,-39.57,-122.01,0
 317/ 107/ 6 (C),0,0,-112.53,-39.57,130.2,0
 317/ 107/ 6 (C),0,0,-112.53,-39.57,130.2,0
 317/ 107/ 6 (C),0,0,-112.53,-39.57,130.2,0
 317/ 108/ 6 (C),0,0,-162.06,-39.57,-122.01,0
 317/ 107/ 6 (C),0,0,-112.53,-39.57,130.2,0
 317/ 108/ 6 (C),0,0,-162.06,-39.57,-122.01,0
 318/ 103/ 6 (C),0,0,-101.81,42.87,79.05,0
 318/ 103/ 6 (C),0,0,-101.81,42.87,79.05,0
 318/ 103/ 6 (C),0,0,-101.81,42.87,79.05,0
 318/ 103/ 6 (C),0,0,-101.81,42.87,79.05,0
 318/ 103/ 6 (C),0,0,-101.81,42.87,79.05,0
 318/ 108/ 6 (C),0,0,-132.1,42.87,-71.15,0
 318/ 103/ 6 (C),0,0,-101.81,42.87,79.05,0
 318/ 103/ 6 (C),0,0,-101.81,42.87,79.05,0
 318/ 103/ 6 (C),0,0,-101.81,42.87,79.05,0
 318/ 108/ 6 (C),0,0,-132.1,42.87,-71.15,0
 318/ 108/ 6 (C),0,0,-132.1,42.87,-71.15,0
 318/ 103/ 6 (C),0,0,-101.81,42.87,79.05,0
 319/ 106/ 6 (C),0,0,114.11,22.35,-118.13,0
 319/ 106/ 6 (C),0,0,114.11,22.35,-118.13,0
 319/ 106/ 6 (C),0,0,114.11,22.35,-118.13,0
 319/ 106/ 6 (C),0,0,114.11,22.35,-118.13,0
 319/ 106/ 6 (C),0,0,114.11,22.35,-118.13,0
 319/ 107/ 6 (C),0,0,4.3,22.35,84.03,0
 319/ 106/ 6 (C),0,0,114.11,22.35,-118.13,0
 319/ 106/ 6 (C),0,0,114.11,22.35,-118.13,0
 319/ 107/ 6 (C),0,0,4.3,22.35,84.03,0
 319/ 106/ 6 (C),0,0,114.11,22.35,-118.13,0
 319/ 106/ 6 (C),0,0,114.11,22.35,-118.13,0
 319/ 107/ 6 (C),0,0,4.3,22.35,84.03,0
 320/ 73/ 6 (C),840.84,-2.8,-20.07,-0.51,27.52,-3.73
 320/ 106/ 6 (C),825.72,-2.8,-20.07,-0.51,-28.68,4.1
 320/ 73/ 6 (C),840.84,-2.8,-20.07,-0.51,27.52,-3.73
 320/ 73/ 6 (C),840.84,-2.8,-20.07,-0.51,27.52,-3.73
 320/ 73/ 6 (C),840.84,-2.8,-20.07,-0.51,27.52,-3.73
 320/ 73/ 6 (C),840.84,-2.8,-20.07,-0.51,27.52,-3.73
 320/ 73/ 6 (C),840.84,-2.8,-20.07,-0.51,27.52,-3.73
 320/ 73/ 6 (C),840.84,-2.8,-20.07,-0.51,27.52,-3.73
 320/ 73/ 6 (C),840.84,-2.8,-20.07,-0.51,27.52,-3.73
 320/ 106/ 6 (C),825.72,-2.8,-20.07,-0.51,-28.68,4.1
 320/ 106/ 6 (C),825.72,-2.8,-20.07,-0.51,-28.68,4.1
 320/ 73/ 6 (C),840.84,-2.8,-20.07,-0.51,27.52,-3.73
 321/ 102/ 6 (C),0,0,-52.47,-35.7,55.08,0
 321/ 102/ 6 (C),0,0,-52.47,-35.7,55.08,0
 321/ 102/ 6 (C),0,0,-52.47,-35.7,55.08,0
 321/ 102/ 6 (C),0,0,-52.47,-35.7,55.08,0
 321/ 102/ 6 (C),0,0,-52.47,-35.7,55.08,0
 321/ 106/ 6 (C),0,0,-101.53,-35.7,-70.88,0
 321/ 102/ 6 (C),0,0,-52.47,-35.7,55.08,0
 321/ 102/ 6 (C),0,0,-52.47,-35.7,55.08,0
 321/ 102/ 6 (C),0,0,-52.47,-35.7,55.08,0
 321/ 106/ 6 (C),0,0,-101.53,-35.7,-70.88,0
 321/ 106/ 6 (C),0,0,-101.53,-35.7,-70.88,0
 321/ 102/ 6 (C),0,0,-52.47,-35.7,55.08,0
 322/ 99/ 6 (C),0,0,10.16,3.93,-7.12,0
 322/ 99/ 6 (C),0,0,10.16,3.93,-7.12,0
 322/ 99/ 6 (C),0,0,10.16,3.93,-7.12,0
 322/ 99/ 6 (C),0,0,10.16,3.93,-7.12,0
 322/ 99/ 6 (C),0,0,10.16,3.93,-7.12,0
 322/ 105/ 6 (C),0,0,-18.34,3.93,-15.3,0
 322/ 99/ 6 (C),0,0,10.16,3.93,-7.12,0
 322/ 99/ 6 (C),0,0,10.16,3.93,-7.12,0
 322/ 99/ 6 (C),0,0,10.16,3.93,-7.12,0
 322/ 105/ 6 (C),0,0,-18.34,3.93,-15.3,0
 322/ 105/ 6 (C),0,0,-18.34,3.93,-15.3,0
 322/ 99/ 6 (C),0,0,10.16,3.93,-7.12,0
 323/ 72/ 6 (C),363.22,-3.09,26.04,-0.51,-36.21,-5.05
 323/ 105/ 6 (C),348.1,-3.09,26.04,-0.51,36.69,3.59
 323/ 72/ 6 (C),363.22,-3.09,26.04,-0.51,-36.21,-5.05
 323/ 72/ 6 (C),363.22,-3.09,26.04,-0.51,-36.21,-5.05
 323/ 72/ 6 (C),363.22,-3.09,26.04,-0.51,-36.21,-5.05
 323/ 72/ 6 (C),363.22,-3.09,26.04,-0.51,-36.21,-5.05
 323/ 72/ 6 (C),363.22,-3.09,26.04,-0.51,-36.21,-5.05
 323/ 72/ 6 (C),363.22,-3.09,26.04,-0.51,-36.21,-5.05
 323/ 105/ 6 (C),348.1,-3.09,26.04,-0.51,36.69,3.59
 323/ 72/ 6 (C),363.22,-3.09,26.04,-0.51,-36.21,-5.05
 323/ 105/ 6 (C),348.1,-3.09,26.04,-0.51,36.69,3.59
 323/ 72/ 6 (C),363.22,-3.09,26.04,-0.51,-36.21,-5.05
 324/ 104/ 6 (C),0,0,-3.14,-19.01,63.06,0
 324/ 104/ 6 (C),0,0,-3.14,-19.01,63.06,0
 324/ 104/ 6 (C),0,0,-3.14,-19.01,63.06,0
 324/ 104/ 6 (C),0,0,-3.14,-19.01,63.06,0
 324/ 104/ 6 (C),0,0,-3.14,-19.01,63.06,0
 324/ 105/ 6 (C),0,0,-84.47,-19.01,-67.09,0
 324/ 104/ 6 (C),0,0,-3.14,-19.01,63.06,0
 324/ 104/ 6 (C),0,0,-3.14,-19.01,63.06,0
 324/ 104/ 6 (C),0,0,-3.14,-19.01,63.06,0
 324/ 105/ 6 (C),0,0,-84.47,-19.01,-67.09,0
 324/ 104/ 6 (C),0,0,-3.14,-19.01,63.06,0
 324/ 105/ 6 (C),0,0,-84.47,-19.01,-67.09,0
 325/ 103/ 6 (C),0,0,108.51,43.08,-49.63,0
 325/ 103/ 6 (C),0,0,108.51,43.08,-49.63,0
 325/ 103/ 6 (C),0,0,108.51,43.08,-49.63,0
 325/ 103/ 6 (C),0,0,108.51,43.08,-49.63,0
 325/ 103/ 6 (C),0,0,108.51,43.08,-49.63,0
 325/ 104/ 6 (C),0,0,79.82,43.08,80.13,0
 325/ 103/ 6 (C),0,0,108.51,43.08,-49.63,0
 325/ 103/ 6 (C),0,0,108.51,43.08,-49.63,0
 325/ 104/ 6 (C),0,0,79.82,43.08,80.13,0
 325/ 103/ 6 (C),0,0,108.51,43.08,-49.63,0
 325/ 104/ 6 (C),0,0,79.82,43.08,80.13,0
 325/ 103/ 6 (C),0,0,108.51,43.08,-49.63,0
 326/ 97/ 6 (C),0,0,63.23,-6.76,-42.53,0
 326/ 97/ 6 (C),0,0,63.23,-6.76,-42.53,0
 326/ 97/ 6 (C),0,0,63.23,-6.76,-42.53,0
 326/ 97/ 6 (C),0,0,63.23,-6.76,-42.53,0
 326/ 97/ 6 (C),0,0,63.23,-6.76,-42.53,0
 326/ 103/ 6 (C),0,0,6.7,-6.76,35.96,0
 326/ 97/ 6 (C),0,0,63.23,-6.76,-42.53,0
