"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 151/ 31/ 32 (C),-0.00,0.00,-83.07,-114.98,-0.00,5.00"
" 151/ 31/ 33 (C),-0.00,-0.00,-39.94,-5.78,0.00,5.00"
" 151/ 31/ 34 (C),-0.00,0.00,-39.94,-5.77,-0.00,5.00"
" 151/ 31/ 35 (C),-0.00,-0.00,-83.07,-115.00,0.00,5.00"
" 151/ 31/ 36 (C),-0.00,0.00,-80.73,-109.09,0.00,5.00"
" 151/ 31/ 37 (C),-0.00,-0.00,-37.60,0.11,0.00,5.00"
" 151/ 31/ 38 (C),-0.00,0.00,-37.60,0.13,0.00,5.00"
" 151/ 31/ 39 (C),-0.00,-0.00,-80.73,-109.10,0.00,5.00"
" 151/ 31/ 40 (C),-0.00,-0.00,-60.33,-57.43,0.00,5.00"
" 152/ 28/ 22 (C),-0.00,-0.00,34.84,-35.76,-0.00,5.00"
" 152/ 28/ 23 (C),-0.00,-0.00,55.86,-57.60,-0.00,5.00"
" 152/ 28/ 24 (C),-0.00,0.00,9.54,24.76,0.00,5.00"
" 152/ 28/ 25 (C),-0.00,0.00,51.57,-78.01,0.00,5.00"
" 152/ 28/ 26 (C),-0.00,0.00,51.61,-78.13,0.00,5.00"
" 152/ 28/ 27 (C),-0.00,0.00,9.49,24.88,0.00,5.00"
" 152/ 28/ 28 (C),-0.00,-0.00,16.15,8.57,-0.00,5.00"
" 152/ 28/ 29 (C),-0.00,-0.00,58.18,-94.20,-0.00,5.00"
" 152/ 28/ 30 (C),-0.00,-0.00,58.23,-94.32,-0.00,5.00"
" 152/ 28/ 31 (C),-0.00,-0.00,16.11,8.69,-0.00,5.00"
" 152/ 28/ 32 (C),-0.00,0.00,20.82,-2.83,0.00,5.00"
" 152/ 28/ 33 (C),-0.00,0.00,43.26,-57.71,0.00,5.00"
" 152/ 28/ 34 (C),-0.00,0.00,43.29,-57.78,0.00,5.00"
" 152/ 28/ 35 (C),-0.00,0.00,20.79,-2.77,0.00,5.00"
" 152/ 28/ 36 (C),-0.00,-0.00,24.46,-11.74,-0.00,5.00"
" 152/ 28/ 37 (C),-0.00,-0.00,46.90,-66.61,-0.00,5.00"
" 152/ 28/ 38 (C),-0.00,-0.00,46.93,-66.68,-0.00,5.00"
" 152/ 28/ 39 (C),-0.00,-0.00,24.43,-11.67,-0.00,5.00"
" 152/ 28/ 40 (C),-0.00,-0.00,33.86,-34.73,-0.00,5.00"
" 152/ 32/ 22 (C),-0.00,-0.00,-32.18,-29.12,0.00,5.00"
" 152/ 32/ 23 (C),-0.00,-0.00,-51.59,-46.94,0.00,5.00"
" 152/ 32/ 24 (C),-0.00,0.00,-55.61,-90.41,-0.00,5.00"
" 152/ 32/ 25 (C),-0.00,0.00,-13.58,16.96,-0.00,5.00"
" 152/ 32/ 26 (C),-0.00,0.00,-13.53,17.08,-0.00,5.00"
" 152/ 32/ 27 (C),-0.00,0.00,-55.65,-90.53,-0.00,5.00"
" 152/ 32/ 28 (C),-0.00,-0.00,-48.99,-73.52,0.00,5.00"
" 152/ 32/ 29 (C),-0.00,-0.00,-6.96,33.85,0.00,5.00"
" 152/ 32/ 30 (C),-0.00,-0.00,-6.91,33.97,0.00,5.00"
" 152/ 32/ 31 (C),-0.00,-0.00,-49.04,-73.64,0.00,5.00"
" 152/ 32/ 32 (C),-0.00,0.00,-44.32,-61.59,-0.00,5.00"
" 152/ 32/ 33 (C),-0.00,0.00,-21.88,-4.26,-0.00,5.00"
" 152/ 32/ 34 (C),-0.00,0.00,-21.85,-4.19,-0.00,5.00"
" 152/ 32/ 35 (C),-0.00,0.00,-44.35,-61.66,-0.00,5.00"
" 152/ 32/ 36 (C),-0.00,-0.00,-40.69,-52.30,0.00,5.00"
" 152/ 32/ 37 (C),-0.00,-0.00,-18.24,5.03,0.00,5.00"
" 152/ 32/ 38 (C),-0.00,-0.00,-18.22,5.10,0.00,5.00"
" 152/ 32/ 39 (C),-0.00,-0.00,-40.71,-52.37,0.00,5.00"
" 152/ 32/ 40 (C),-0.00,-0.00,-31.28,-28.28,0.00,5.00"
" 153/ 33/ 22 (C),0.00,0.00,33.27,-30.49,0.00,5.00"
" 153/ 33/ 23 (C),0.00,0.00,53.13,-48.99,0.00,5.00"
" 153/ 33/ 24 (C),0.00,-0.00,5.40,37.41,-0.00,5.00"
" 153/ 33/ 25 (C),-0.00,-0.00,68.35,-119.03,0.00,5.00"
" 153/ 33/ 26 (C),-0.00,-0.00,68.46,-119.29,-0.00,5.00"
" 153/ 33/ 27 (C),0.00,-0.00,5.29,37.67,0.00,5.00"
" 153/ 33/ 28 (C),0.00,0.00,-3.63,59.77,0.00,5.00"
" 153/ 33/ 29 (C),-0.00,0.00,59.32,-96.66,0.00,5.00"
" 153/ 33/ 30 (C),-0.00,0.00,59.43,-96.92,0.00,5.00"
" 153/ 33/ 31 (C),0.00,0.00,-3.74,60.03,0.00,5.00"
" 153/ 33/ 32 (C),0.00,-0.00,18.04,5.99,-0.00,5.00"
" 153/ 33/ 33 (C),-0.00,0.00,51.65,-77.54,0.00,5.00"
" 153/ 33/ 34 (C),-0.00,-0.00,51.71,-77.69,-0.00,5.00"
" 153/ 33/ 35 (C),0.00,0.00,17.98,6.14,0.00,5.00"
" 153/ 33/ 36 (C),0.00,0.00,13.07,18.28,0.00,5.00"
" 153/ 33/ 37 (C),-0.00,0.00,46.68,-65.24,0.00,5.00"
" 153/ 33/ 38 (C),-0.00,0.00,46.74,-65.39,0.00,5.00"
" 153/ 33/ 39 (C),0.00,0.00,13.01,18.43,0.00,5.00"
" 153/ 33/ 40 (C),0.00,0.00,32.36,-29.62,0.00,5.00"
" 153/ 37/ 22 (C),0.00,0.00,-35.29,-35.54,-0.00,5.00"
" 153/ 37/ 23 (C),0.00,0.00,-56.38,-57.11,-0.00,5.00"
" 153/ 37/ 24 (C),0.00,-0.00,-61.28,-102.28,0.00,5.00"
" 153/ 37/ 25 (C),-0.00,-0.00,1.67,56.03,0.00,5.00"
" 153/ 37/ 26 (C),-0.00,-0.00,1.78,56.31,0.00,5.00"
" 153/ 37/ 27 (C),0.00,-0.00,-61.38,-102.56,0.00,5.00"
" 153/ 37/ 28 (C),0.00,0.00,-70.31,-125.08,-0.00,5.00"
" 153/ 37/ 29 (C),-0.00,0.00,-7.36,33.24,-0.00,5.00"
" 153/ 37/ 30 (C),-0.00,0.00,-7.25,33.51,-0.00,5.00"
" 153/ 37/ 31 (C),0.00,0.00,-70.41,-125.35,-0.00,5.00"
" 153/ 37/ 32 (C),0.00,-0.00,-48.64,-70.52,0.00,5.00"
" 153/ 37/ 33 (C),-0.00,0.00,-15.03,14.01,-0.00,5.00"
" 153/ 37/ 34 (C),-0.00,-0.00,-14.97,14.17,0.00,5.00"
" 153/ 37/ 35 (C),0.00,0.00,-48.70,-70.68,-0.00,5.00"
" 153/ 37/ 36 (C),0.00,0.00,-53.61,-83.05,-0.00,5.00"
" 153/ 37/ 37 (C),-0.00,0.00,-19.99,1.48,-0.00,5.00"
" 153/ 37/ 38 (C),-0.00,0.00,-19.93,1.63,-0.00,5.00"
" 153/ 37/ 39 (C),0.00,0.00,-53.67,-83.21,-0.00,5.00"
" 153/ 37/ 40 (C),0.00,0.00,-34.32,-34.53,-0.00,5.00"
" 154/ 34/ 22 (C),0.00,-0.00,63.27,-62.55,-0.00,5.00"
" 154/ 34/ 23 (C),0.00,-0.00,102.26,-101.47,-0.00,5.00"
" 154/ 34/ 24 (C),0.00,-0.00,21.37,41.34,-0.00,5.00"
" 154/ 34/ 25 (C),0.00,-0.00,105.53,-173.09,-0.00,5.00"
" 154/ 34/ 26 (C),0.00,-0.00,105.51,-173.05,-0.00,5.00"
" 154/ 34/ 27 (C),0.00,-0.00,21.38,41.30,-0.00,5.00"
" 154/ 34/ 28 (C),0.00,0.00,17.30,51.71,0.00,5.00"
" 154/ 34/ 29 (C),0.00,0.00,101.46,-162.71,0.00,5.00"
" 154/ 34/ 30 (C),0.00,0.00,101.45,-162.68,0.00,5.00"
" 154/ 34/ 31 (C),0.00,0.00,17.32,51.68,0.00,5.00"
" 154/ 34/ 32 (C),0.00,-0.00,40.06,-6.29,-0.00,5.00"
" 154/ 34/ 33 (C),0.00,-0.00,85.00,-120.79,-0.00,5.00"
" 154/ 34/ 34 (C),0.00,-0.00,85.00,-120.77,-0.00,5.00"
" 154/ 34/ 35 (C),0.00,-0.00,40.07,-6.31,-0.00,5.00"
" 154/ 34/ 36 (C),0.00,0.00,37.83,-0.58,0.00,5.00"
" 154/ 34/ 37 (C),0.00,0.00,82.77,-115.09,0.00,5.00"
" 154/ 34/ 38 (C),0.00,0.00,82.76,-115.07,0.00,5.00"
" 154/ 34/ 39 (C),0.00,0.00,37.83,-0.60,0.00,5.00"
" 154/ 34/ 40 (C),0.00,-0.00,61.41,-60.66,-0.00,5.00"
" 154/ 38/ 22 (C),0.00,-0.00,-64.02,-64.43,0.00,5.00"
" 154/ 38/ 23 (C),0.00,-0.00,-103.52,-104.61,0.00,5.00"
" 154/ 38/ 24 (C),0.00,-0.00,-102.17,-160.67,0.00,5.00"
" 154/ 38/ 25 (C),0.00,-0.00,-18.01,45.70,0.00,5.00"
" 154/ 38/ 26 (C),0.00,-0.00,-18.03,45.66,0.00,5.00"
" 154/ 38/ 27 (C),0.00,-0.00,-102.16,-160.64,0.00,5.00"
" 154/ 38/ 28 (C),0.00,0.00,-106.24,-170.63,-0.00,5.00"
" 154/ 38/ 29 (C),0.00,0.00,-22.08,35.74,-0.00,5.00"
" 154/ 38/ 30 (C),0.00,0.00,-22.10,35.70,-0.00,5.00"
" 154/ 38/ 31 (C),0.00,0.00,-106.23,-170.60,-0.00,5.00"
" 154/ 38/ 32 (C),0.00,-0.00,-83.48,-114.83,0.00,5.00"
" 154/ 38/ 33 (C),0.00,-0.00,-38.54,-4.63,0.00,5.00"
" 154/ 38/ 34 (C),0.00,-0.00,-38.55,-4.65,0.00,5.00"
" 154/ 38/ 35 (C),0.00,-0.00,-83.47,-114.81,0.00,5.00"
" 154/ 38/ 36 (C),0.00,0.00,-85.72,-120.31,-0.00,5.00"
" 154/ 38/ 37 (C),0.00,0.00,-40.77,-10.10,-0.00,5.00"
" 154/ 38/ 38 (C),0.00,0.00,-40.78,-10.13,-0.00,5.00"
" 154/ 38/ 39 (C),0.00,0.00,-85.71,-120.29,-0.00,5.00"
" 154/ 38/ 40 (C),0.00,-0.00,-62.14,-62.49,0.00,5.00"
" 155/ 35/ 22 (C),0.00,0.00,63.27,-62.55,0.00,5.00"
" 155/ 35/ 23 (C),0.00,0.00,102.26,-101.47,0.00,5.00"
" 155/ 35/ 24 (C),0.00,-0.00,17.32,51.68,-0.00,5.00"
" 155/ 35/ 25 (C),0.00,-0.00,101.45,-162.68,-0.00,5.00"
" 155/ 35/ 26 (C),0.00,-0.00,101.46,-162.71,-0.00,5.00"
" 155/ 35/ 27 (C),0.00,-0.00,17.30,51.71,-0.00,5.00"
" 155/ 35/ 28 (C),0.00,0.00,21.38,41.30,0.00,5.00"
" 155/ 35/ 29 (C),0.00,0.00,105.51,-173.05,0.00,5.00"
" 155/ 35/ 30 (C),0.00,0.00,105.53,-173.09,0.00,5.00"
" 155/ 35/ 31 (C),0.00,0.00,21.37,41.34,0.00,5.00"
" 155/ 35/ 32 (C),0.00,-0.00,37.83,-0.60,-0.00,5.00"
" 155/ 35/ 33 (C),0.00,-0.00,82.76,-115.07,-0.00,5.00"
" 155/ 35/ 34 (C),0.00,-0.00,82.77,-115.09,-0.00,5.00"
" 155/ 35/ 35 (C),0.00,-0.00,37.83,-0.58,-0.00,5.00"
" 155/ 35/ 36 (C),0.00,0.00,40.07,-6.31,0.00,5.00"
" 155/ 35/ 37 (C),0.00,0.00,85.00,-120.77,0.00,5.00"
" 155/ 35/ 38 (C),0.00,0.00,85.00,-120.79,0.00,5.00"
" 155/ 35/ 39 (C),0.00,0.00,40.06,-6.29,0.00,5.00"
" 155/ 35/ 40 (C),0.00,0.00,61.41,-60.66,0.00,5.00"
" 155/ 39/ 22 (C),0.00,0.00,-64.02,-64.43,-0.00,5.00"
" 155/ 39/ 23 (C),0.00,0.00,-103.52,-104.61,-0.00,5.00"
" 155/ 39/ 24 (C),0.00,-0.00,-106.23,-170.60,0.00,5.00"
" 155/ 39/ 25 (C),0.00,-0.00,-22.10,35.70,0.00,5.00"
" 155/ 39/ 26 (C),0.00,-0.00,-22.08,35.74,0.00,5.00"
" 155/ 39/ 27 (C),0.00,-0.00,-106.24,-170.63,0.00,5.00"
" 155/ 39/ 28 (C),0.00,0.00,-102.16,-160.64,-0.00,5.00"
" 155/ 39/ 29 (C),0.00,0.00,-18.03,45.66,-0.00,5.00"
" 155/ 39/ 30 (C),0.00,0.00,-18.01,45.70,-0.00,5.00"
" 155/ 39/ 31 (C),0.00,0.00,-102.17,-160.67,-0.00,5.00"
" 155/ 39/ 32 (C),0.00,-0.00,-85.71,-120.29,0.00,5.00"
" 155/ 39/ 33 (C),0.00,-0.00,-40.78,-10.13,0.00,5.00"
" 155/ 39/ 34 (C),0.00,-0.00,-40.77,-10.10,0.00,5.00"
" 155/ 39/ 35 (C),0.00,-0.00,-85.72,-120.31,0.00,5.00"
" 155/ 39/ 36 (C),0.00,0.00,-83.47,-114.81,-0.00,5.00"
" 155/ 39/ 37 (C),0.00,0.00,-38.55,-4.65,-0.00,5.00"
" 155/ 39/ 38 (C),0.00,0.00,-38.54,-4.63,-0.00,5.00"
" 155/ 39/ 39 (C),0.00,0.00,-83.48,-114.83,-0.00,5.00"
" 155/ 39/ 40 (C),0.00,0.00,-62.14,-62.49,-0.00,5.00"
" 156/ 36/ 22 (C),0.00,-0.00,33.27,-30.49,-0.00,5.00"
" 156/ 36/ 23 (C),0.00,-0.00,53.13,-48.99,-0.00,5.00"
" 156/ 36/ 24 (C),0.00,-0.00,-3.74,60.03,-0.00,5.00"
" 156/ 36/ 25 (C),-0.00,-0.00,59.43,-96.92,-0.00,5.00"
" 156/ 36/ 26 (C),-0.00,-0.00,59.32,-96.66,-0.00,5.00"
" 156/ 36/ 27 (C),0.00,-0.00,-3.63,59.77,-0.00,5.00"
" 156/ 36/ 28 (C),0.00,0.00,5.29,37.67,-0.00,5.00"
" 156/ 36/ 29 (C),-0.00,0.00,68.46,-119.29,0.00,5.00"
" 156/ 36/ 30 (C),-0.00,0.00,68.35,-119.03,-0.00,5.00"
" 156/ 36/ 31 (C),0.00,0.00,5.40,37.41,0.00,5.00"
" 156/ 36/ 32 (C),0.00,-0.00,13.01,18.43,-0.00,5.00"
" 156/ 36/ 33 (C),-0.00,-0.00,46.74,-65.39,-0.00,5.00"
" 156/ 36/ 34 (C),-0.00,-0.00,46.68,-65.24,-0.00,5.00"
" 156/ 36/ 35 (C),0.00,-0.00,13.07,18.28,-0.00,5.00"
" 156/ 36/ 36 (C),0.00,-0.00,17.98,6.14,-0.00,5.00"
" 156/ 36/ 37 (C),-0.00,0.00,51.71,-77.69,0.00,5.00"
" 156/ 36/ 38 (C),-0.00,-0.00,51.65,-77.54,-0.00,5.00"
" 156/ 36/ 39 (C),0.00,0.00,18.04,5.99,0.00,5.00"
" 156/ 36/ 40 (C),0.00,-0.00,32.36,-29.62,-0.00,5.00"
" 156/ 40/ 22 (C),0.00,-0.00,-35.29,-35.54,0.00,5.00"
" 156/ 40/ 23 (C),0.00,-0.00,-56.38,-57.11,0.00,5.00"
" 156/ 40/ 24 (C),0.00,-0.00,-70.41,-125.35,0.00,5.00"
" 156/ 40/ 25 (C),-0.00,-0.00,-7.25,33.51,0.00,5.00"
" 156/ 40/ 26 (C),-0.00,-0.00,-7.36,33.24,0.00,5.00"
" 156/ 40/ 27 (C),0.00,-0.00,-70.31,-125.08,0.00,5.00"
" 156/ 40/ 28 (C),0.00,0.00,-61.38,-102.56,-0.00,5.00"
" 156/ 40/ 29 (C),-0.00,0.00,1.78,56.31,-0.00,5.00"
" 156/ 40/ 30 (C),-0.00,0.00,1.67,56.03,-0.00,5.00"
" 156/ 40/ 31 (C),0.00,0.00,-61.28,-102.28,-0.00,5.00"
" 156/ 40/ 32 (C),0.00,-0.00,-53.67,-83.21,0.00,5.00"
" 156/ 40/ 33 (C),-0.00,-0.00,-19.93,1.63,0.00,5.00"
" 156/ 40/ 34 (C),-0.00,-0.00,-19.99,1.48,0.00,5.00"
" 156/ 40/ 35 (C),0.00,-0.00,-53.61,-83.05,0.00,5.00"
" 156/ 40/ 36 (C),0.00,-0.00,-48.70,-70.68,0.00,5.00"
" 156/ 40/ 37 (C),-0.00,0.00,-14.97,14.17,-0.00,5.00"
" 156/ 40/ 38 (C),-0.00,-0.00,-15.03,14.01,0.00,5.00"
" 156/ 40/ 39 (C),0.00,0.00,-48.64,-70.52,-0.00,5.00"
" 156/ 40/ 40 (C),0.00,-0.00,-34.32,-34.53,0.00,5.00"
" 157/ 37/ 22 (C),-0.00,-0.00,33.51,-33.86,-0.00,5.00"
" 157/ 37/ 23 (C),-0.00,-0.00,53.72,-54.56,-0.00,5.00"
" 157/ 37/ 24 (C),-0.00,-0.00,13.96,13.66,-0.00,5.00"
" 157/ 37/ 25 (C),-0.00,-0.00,57.47,-95.14,-0.00,5.00"
" 157/ 37/ 26 (C),-0.00,-0.00,57.47,-95.13,-0.00,5.00"
" 157/ 37/ 27 (C),-0.00,-0.00,13.96,13.65,-0.00,5.00"
" 157/ 37/ 28 (C),-0.00,0.00,7.67,29.37,0.00,5.00"
" 157/ 37/ 29 (C),-0.00,0.00,51.19,-79.43,0.00,5.00"
" 157/ 37/ 30 (C),-0.00,0.00,51.19,-79.42,0.00,5.00"
" 157/ 37/ 31 (C),-0.00,0.00,7.67,29.36,0.00,5.00"
" 157/ 37/ 32 (C),-0.00,-0.00,22.68,-8.15,-0.00,5.00"
" 157/ 37/ 33 (C),-0.00,-0.00,45.92,-66.26,-0.00,5.00"
" 157/ 37/ 34 (C),-0.00,-0.00,45.92,-66.25,-0.00,5.00"
" 157/ 37/ 35 (C),-0.00,-0.00,22.68,-8.16,-0.00,5.00"
" 157/ 37/ 36 (C),-0.00,0.00,19.23,0.49,0.00,5.00"
" 157/ 37/ 37 (C),-0.00,0.00,42.46,-57.62,0.00,5.00"
" 157/ 37/ 38 (C),-0.00,0.00,42.46,-57.61,0.00,5.00"
" 157/ 37/ 39 (C),-0.00,0.00,19.23,0.48,0.00,5.00"
" 157/ 37/ 40 (C),-0.00,-0.00,32.57,-32.89,-0.00,5.00"
" 157/ 41/ 22 (C),-0.00,-0.00,-33.51,-33.86,-0.00,5.00"
" 157/ 41/ 23 (C),-0.00,-0.00,-53.72,-54.56,-0.00,5.00"
" 157/ 41/ 24 (C),-0.00,-0.00,-51.19,-79.42,0.00,5.00"
" 157/ 41/ 25 (C),-0.00,-0.00,-7.67,29.36,0.00,5.00"
" 157/ 41/ 26 (C),-0.00,-0.00,-7.67,29.37,0.00,5.00"
" 157/ 41/ 27 (C),-0.00,-0.00,-51.19,-79.43,0.00,5.00"
" 157/ 41/ 28 (C),-0.00,0.00,-57.47,-95.13,-0.00,5.00"
" 157/ 41/ 29 (C),-0.00,0.00,-13.96,13.65,-0.00,5.00"
" 157/ 41/ 30 (C),-0.00,0.00,-13.96,13.66,-0.00,5.00"
" 157/ 41/ 31 (C),-0.00,0.00,-57.47,-95.14,-0.00,5.00"
" 157/ 41/ 32 (C),-0.00,-0.00,-42.46,-57.61,0.00,5.00"
" 157/ 41/ 33 (C),-0.00,-0.00,-19.23,0.48,0.00,5.00"
" 157/ 41/ 34 (C),-0.00,-0.00,-19.23,0.49,0.00,5.00"
" 157/ 41/ 35 (C),-0.00,-0.00,-42.46,-57.62,0.00,5.00"
" 157/ 41/ 36 (C),-0.00,0.00,-45.92,-66.25,-0.00,5.00"
" 157/ 41/ 37 (C),-0.00,0.00,-22.68,-8.16,-0.00,5.00"
" 157/ 41/ 38 (C),-0.00,0.00,-22.68,-8.15,-0.00,5.00"
" 157/ 41/ 39 (C),-0.00,0.00,-45.92,-66.26,-0.00,5.00"
" 157/ 41/ 40 (C),-0.00,-0.00,-32.57,-32.89,-0.00,5.00"
" 158/ 38/ 22 (C),-0.00,-0.00,62.42,-63.74,0.00,5.00"
" 158/ 38/ 23 (C),-0.00,-0.00,101.24,-103.72,0.00,5.00"
" 158/ 38/ 24 (C),-0.00,-0.00,28.75,17.70,-0.00,5.00"
" 158/ 38/ 25 (C),-0.00,-0.00,95.56,-149.32,-0.00,5.00"
" 158/ 38/ 26 (C),-0.00,-0.00,95.56,-149.32,-0.00,5.00"
" 158/ 38/ 27 (C),-0.00,-0.00,28.75,17.70,-0.00,5.00"
" 158/ 38/ 28 (C),-0.00,0.00,25.53,25.74,0.00,5.00"
" 158/ 38/ 29 (C),-0.00,0.00,92.34,-141.28,0.00,5.00"
" 158/ 38/ 30 (C),-0.00,0.00,92.34,-141.28,0.00,5.00"
" 158/ 38/ 31 (C),-0.00,0.00,25.53,25.74,0.00,5.00"
" 158/ 38/ 32 (C),-0.00,-0.00,43.59,-19.41,-0.00,5.00"
" 158/ 38/ 33 (C),-0.00,-0.00,79.27,-108.59,-0.00,5.00"
" 158/ 38/ 34 (C),-0.00,-0.00,79.27,-108.59,-0.00,5.00"
" 158/ 38/ 35 (C),-0.00,-0.00,43.59,-19.41,-0.00,5.00"
" 158/ 38/ 36 (C),-0.00,0.00,41.82,-14.99,0.00,5.00"
" 158/ 38/ 37 (C),-0.00,0.00,77.50,-104.17,0.00,5.00"
" 158/ 38/ 38 (C),-0.00,0.00,77.50,-104.17,0.00,5.00"
" 158/ 38/ 39 (C),-0.00,0.00,41.82,-14.99,0.00,5.00"
" 158/ 38/ 40 (C),-0.00,-0.00,60.55,-61.79,0.00,5.00"
" 158/ 42/ 22 (C),-0.00,-0.00,-62.42,-63.74,0.00,5.00"
" 158/ 42/ 23 (C),-0.00,-0.00,-101.24,-103.72,0.00,5.00"
" 158/ 42/ 24 (C),-0.00,-0.00,-92.34,-141.28,0.00,5.00"
" 158/ 42/ 25 (C),-0.00,-0.00,-25.53,25.74,0.00,5.00"
" 158/ 42/ 26 (C),-0.00,-0.00,-25.53,25.74,0.00,5.00"
" 158/ 42/ 27 (C),-0.00,-0.00,-92.34,-141.28,0.00,5.00"
" 158/ 42/ 28 (C),-0.00,0.00,-95.56,-149.32,-0.00,5.00"
" 158/ 42/ 29 (C),-0.00,0.00,-28.75,17.70,-0.00,5.00"
" 158/ 42/ 30 (C),-0.00,0.00,-28.75,17.70,-0.00,5.00"
" 158/ 42/ 31 (C),-0.00,0.00,-95.56,-149.32,-0.00,5.00"
" 158/ 42/ 32 (C),-0.00,-0.00,-77.50,-104.17,0.00,5.00"
" 158/ 42/ 33 (C),-0.00,-0.00,-41.82,-14.99,0.00,5.00"
" 158/ 42/ 34 (C),-0.00,-0.00,-41.82,-14.99,0.00,5.00"
" 158/ 42/ 35 (C),-0.00,-0.00,-77.50,-104.17,0.00,5.00"
" 158/ 42/ 36 (C),-0.00,0.00,-79.27,-108.59,-0.00,5.00"
" 158/ 42/ 37 (C),-0.00,0.00,-43.59,-19.41,-0.00,5.00"
" 158/ 42/ 38 (C),-0.00,0.00,-43.59,-19.41,-0.00,5.00"
" 158/ 42/ 39 (C),-0.00,0.00,-79.27,-108.59,-0.00,5.00"
" 158/ 42/ 40 (C),-0.00,-0.00,-60.54,-61.79,0.00,5.00"
" 159/ 39/ 22 (C),-0.00,-0.00,62.42,-63.74,-0.00,5.00"
" 159/ 39/ 23 (C),-0.00,-0.00,101.24,-103.72,-0.00,5.00"
" 159/ 39/ 24 (C),-0.00,-0.00,25.53,25.74,-0.00,5.00"
" 159/ 39/ 25 (C),-0.00,-0.00,92.34,-141.28,-0.00,5.00"
" 159/ 39/ 26 (C),-0.00,-0.00,92.34,-141.28,-0.00,5.00"
" 159/ 39/ 27 (C),-0.00,-0.00,25.53,25.74,-0.00,5.00"
" 159/ 39/ 28 (C),-0.00,0.00,28.75,17.70,0.00,5.00"
" 159/ 39/ 29 (C),-0.00,0.00,95.56,-149.32,0.00,5.00"
" 159/ 39/ 30 (C),-0.00,0.00,95.56,-149.32,0.00,5.00"
" 159/ 39/ 31 (C),-0.00,0.00,28.75,17.70,0.00,5.00"
" 159/ 39/ 32 (C),-0.00,-0.00,41.82,-14.99,-0.00,5.00"
" 159/ 39/ 33 (C),-0.00,-0.00,77.50,-104.17,-0.00,5.00"
" 159/ 39/ 34 (C),-0.00,-0.00,77.50,-104.17,-0.00,5.00"
" 159/ 39/ 35 (C),-0.00,-0.00,41.82,-14.99,-0.00,5.00"
" 159/ 39/ 36 (C),-0.00,0.00,43.59,-19.41,0.00,5.00"
" 159/ 39/ 37 (C),-0.00,0.00,79.27,-108.59,0.00,5.00"
" 159/ 39/ 38 (C),-0.00,0.00,79.27,-108.59,0.00,5.00"
" 159/ 39/ 39 (C),-0.00,0.00,43.59,-19.41,0.00,5.00"
" 159/ 39/ 40 (C),-0.00,-0.00,60.54,-61.79,-0.00,5.00"
" 159/ 43/ 22 (C),-0.00,-0.00,-62.42,-63.74,-0.00,5.00"
" 159/ 43/ 23 (C),-0.00,-0.00,-101.24,-103.72,-0.00,5.00"
" 159/ 43/ 24 (C),-0.00,-0.00,-95.56,-149.32,0.00,5.00"
" 159/ 43/ 25 (C),-0.00,-0.00,-28.75,17.70,0.00,5.00"
" 159/ 43/ 26 (C),-0.00,-0.00,-28.75,17.70,0.00,5.00"
" 159/ 43/ 27 (C),-0.00,-0.00,-95.56,-149.32,0.00,5.00"
" 159/ 43/ 28 (C),-0.00,0.00,-92.34,-141.28,-0.00,5.00"
" 159/ 43/ 29 (C),-0.00,0.00,-25.53,25.74,-0.00,5.00"
" 159/ 43/ 30 (C),-0.00,0.00,-25.53,25.74,-0.00,5.00"
" 159/ 43/ 31 (C),-0.00,0.00,-92.34,-141.28,-0.00,5.00"
" 159/ 43/ 32 (C),-0.00,-0.00,-79.27,-108.59,0.00,5.00"
" 159/ 43/ 33 (C),-0.00,-0.00,-43.59,-19.41,0.00,5.00"
" 159/ 43/ 34 (C),-0.00,-0.00,-43.59,-19.41,0.00,5.00"
" 159/ 43/ 35 (C),-0.00,-0.00,-79.27,-108.59,0.00,5.00"
" 159/ 43/ 36 (C),-0.00,0.00,-77.50,-104.17,-0.00,5.00"
" 159/ 43/ 37 (C),-0.00,0.00,-41.82,-14.99,-0.00,5.00"
" 159/ 43/ 38 (C),-0.00,0.00,-41.82,-14.99,-0.00,5.00"
" 159/ 43/ 39 (C),-0.00,0.00,-77.50,-104.17,-0.00,5.00"
" 159/ 43/ 40 (C),-0.00,-0.00,-60.54,-61.79,-0.00,5.00"
" 160/ 40/ 22 (C),-0.00,0.00,33.51,-33.86,0.00,5.00"
" 160/ 40/ 23 (C),-0.00,0.00,53.72,-54.56,0.00,5.00"
" 160/ 40/ 24 (C),-0.00,-0.00,7.67,29.36,-0.00,5.00"
" 160/ 40/ 25 (C),-0.00,-0.00,51.19,-79.42,-0.00,5.00"
" 160/ 40/ 26 (C),-0.00,-0.00,51.19,-79.43,-0.00,5.00"
" 160/ 40/ 27 (C),-0.00,-0.00,7.67,29.37,-0.00,5.00"
" 160/ 40/ 28 (C),-0.00,0.00,13.96,13.65,0.00,5.00"
" 160/ 40/ 29 (C),-0.00,0.00,57.47,-95.13,0.00,5.00"
" 160/ 40/ 30 (C),-0.00,0.00,57.47,-95.14,0.00,5.00"
" 160/ 40/ 31 (C),-0.00,0.00,13.96,13.66,0.00,5.00"
" 160/ 40/ 32 (C),-0.00,-0.00,19.23,0.48,-0.00,5.00"
" 160/ 40/ 33 (C),-0.00,-0.00,42.46,-57.61,-0.00,5.00"
