"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 170/ 54/ 38 (C),-0.00,0.00,100.78,-151.60,0.00,5.00"
" 170/ 54/ 39 (C),-0.00,0.00,29.29,27.10,0.00,5.00"
" 170/ 54/ 40 (C),-0.00,0.00,66.68,-66.36,0.00,5.00"
" 170/ 58/ 22 (C),-0.00,0.00,-68.55,-68.30,0.00,5.00"
" 170/ 58/ 23 (C),-0.00,0.00,-109.51,-109.72,0.00,5.00"
" 170/ 58/ 24 (C),-0.00,-0.00,-140.86,-251.82,0.00,5.00"
" 170/ 58/ 25 (C),-0.00,-0.00,14.66,136.98,0.00,5.00"
" 170/ 58/ 26 (C),-0.00,-0.00,14.66,136.98,0.00,5.00"
" 170/ 58/ 27 (C),-0.00,-0.00,-140.86,-251.82,0.00,5.00"
" 170/ 58/ 28 (C),-0.00,0.00,-148.01,-269.69,-0.00,5.00"
" 170/ 58/ 29 (C),-0.00,0.00,7.51,119.11,-0.00,5.00"
" 170/ 58/ 30 (C),-0.00,0.00,7.51,119.11,-0.00,5.00"
" 170/ 58/ 31 (C),-0.00,0.00,-148.01,-269.69,-0.00,5.00"
" 170/ 58/ 32 (C),-0.00,-0.00,-100.78,-151.60,0.00,5.00"
" 170/ 58/ 33 (C),-0.00,-0.00,-29.29,27.10,0.00,5.00"
" 170/ 58/ 34 (C),-0.00,-0.00,-29.29,27.10,0.00,5.00"
" 170/ 58/ 35 (C),-0.00,-0.00,-100.78,-151.60,0.00,5.00"
" 170/ 58/ 36 (C),-0.00,0.00,-104.06,-159.81,-0.00,5.00"
" 170/ 58/ 37 (C),-0.00,0.00,-32.58,18.89,-0.00,5.00"
" 170/ 58/ 38 (C),-0.00,0.00,-32.58,18.89,-0.00,5.00"
" 170/ 58/ 39 (C),-0.00,0.00,-104.06,-159.81,-0.00,5.00"
" 170/ 58/ 40 (C),-0.00,0.00,-66.68,-66.36,0.00,5.00"
" 171/ 55/ 22 (C),-0.00,-0.00,68.55,-68.30,-0.00,5.00"
" 171/ 55/ 23 (C),-0.00,-0.00,109.51,-109.72,-0.00,5.00"
" 171/ 55/ 24 (C),-0.00,-0.00,-14.66,136.98,-0.00,5.00"
" 171/ 55/ 25 (C),-0.00,-0.00,140.86,-251.82,-0.00,5.00"
" 171/ 55/ 26 (C),-0.00,-0.00,140.86,-251.82,-0.00,5.00"
" 171/ 55/ 27 (C),-0.00,-0.00,-14.66,136.98,-0.00,5.00"
" 171/ 55/ 28 (C),-0.00,0.00,-7.51,119.11,0.00,5.00"
" 171/ 55/ 29 (C),-0.00,0.00,148.01,-269.69,0.00,5.00"
" 171/ 55/ 30 (C),-0.00,0.00,148.01,-269.69,0.00,5.00"
" 171/ 55/ 31 (C),-0.00,0.00,-7.51,119.11,0.00,5.00"
" 171/ 55/ 32 (C),-0.00,-0.00,29.29,27.10,-0.00,5.00"
" 171/ 55/ 33 (C),-0.00,-0.00,100.78,-151.60,-0.00,5.00"
" 171/ 55/ 34 (C),-0.00,-0.00,100.78,-151.60,-0.00,5.00"
" 171/ 55/ 35 (C),-0.00,-0.00,29.29,27.10,-0.00,5.00"
" 171/ 55/ 36 (C),-0.00,0.00,32.58,18.89,0.00,5.00"
" 171/ 55/ 37 (C),-0.00,0.00,104.06,-159.81,0.00,5.00"
" 171/ 55/ 38 (C),-0.00,0.00,104.06,-159.81,0.00,5.00"
" 171/ 55/ 39 (C),-0.00,0.00,32.58,18.89,0.00,5.00"
" 171/ 55/ 40 (C),-0.00,-0.00,66.68,-66.36,-0.00,5.00"
" 171/ 59/ 22 (C),-0.00,-0.00,-68.55,-68.30,-0.00,5.00"
" 171/ 59/ 23 (C),-0.00,-0.00,-109.51,-109.72,-0.00,5.00"
" 171/ 59/ 24 (C),-0.00,-0.00,-148.01,-269.69,0.00,5.00"
" 171/ 59/ 25 (C),-0.00,-0.00,7.51,119.11,0.00,5.00"
" 171/ 59/ 26 (C),-0.00,-0.00,7.51,119.11,0.00,5.00"
" 171/ 59/ 27 (C),-0.00,-0.00,-148.01,-269.69,0.00,5.00"
" 171/ 59/ 28 (C),-0.00,0.00,-140.86,-251.82,-0.00,5.00"
" 171/ 59/ 29 (C),-0.00,0.00,14.66,136.98,-0.00,5.00"
" 171/ 59/ 30 (C),-0.00,0.00,14.66,136.98,-0.00,5.00"
" 171/ 59/ 31 (C),-0.00,0.00,-140.86,-251.82,-0.00,5.00"
" 171/ 59/ 32 (C),-0.00,-0.00,-104.06,-159.81,0.00,5.00"
" 171/ 59/ 33 (C),-0.00,-0.00,-32.58,18.89,0.00,5.00"
" 171/ 59/ 34 (C),-0.00,-0.00,-32.58,18.89,0.00,5.00"
" 171/ 59/ 35 (C),-0.00,-0.00,-104.06,-159.81,0.00,5.00"
" 171/ 59/ 36 (C),-0.00,0.00,-100.78,-151.60,-0.00,5.00"
" 171/ 59/ 37 (C),-0.00,0.00,-29.29,27.10,-0.00,5.00"
" 171/ 59/ 38 (C),-0.00,0.00,-29.29,27.10,-0.00,5.00"
" 171/ 59/ 39 (C),-0.00,0.00,-100.78,-151.60,-0.00,5.00"
" 171/ 59/ 40 (C),-0.00,-0.00,-66.68,-66.36,-0.00,5.00"
" 172/ 56/ 22 (C),-0.00,-0.00,40.41,-39.32,0.00,5.00"
" 172/ 56/ 23 (C),-0.00,-0.00,63.04,-61.86,0.00,5.00"
" 172/ 56/ 24 (C),-0.00,-0.00,-49.01,182.84,-0.00,5.00"
" 172/ 56/ 25 (C),-0.00,-0.00,106.51,-205.96,-0.00,5.00"
" 172/ 56/ 26 (C),-0.00,-0.00,106.51,-205.96,-0.00,5.00"
" 172/ 56/ 27 (C),-0.00,-0.00,-49.01,182.84,-0.00,5.00"
" 172/ 56/ 28 (C),-0.00,0.00,-27.57,129.26,0.00,5.00"
" 172/ 56/ 29 (C),-0.00,0.00,127.95,-259.54,0.00,5.00"
" 172/ 56/ 30 (C),-0.00,0.00,127.95,-259.54,0.00,5.00"
" 172/ 56/ 31 (C),-0.00,0.00,-27.57,129.26,0.00,5.00"
" 172/ 56/ 32 (C),-0.00,-0.00,-1.20,63.32,-0.00,5.00"
" 172/ 56/ 33 (C),-0.00,-0.00,70.29,-115.39,-0.00,5.00"
" 172/ 56/ 34 (C),-0.00,-0.00,70.29,-115.39,-0.00,5.00"
" 172/ 56/ 35 (C),-0.00,-0.00,-1.20,63.32,-0.00,5.00"
" 172/ 56/ 36 (C),-0.00,0.00,8.66,38.69,0.00,5.00"
" 172/ 56/ 37 (C),-0.00,0.00,80.14,-140.02,0.00,5.00"
" 172/ 56/ 38 (C),-0.00,0.00,80.14,-140.02,0.00,5.00"
" 172/ 56/ 39 (C),-0.00,0.00,8.66,38.69,0.00,5.00"
" 172/ 56/ 40 (C),-0.00,-0.00,39.47,-38.35,0.00,5.00"
" 172/ 60/ 22 (C),-0.00,-0.00,-40.41,-39.32,0.00,5.00"
" 172/ 60/ 23 (C),-0.00,-0.00,-63.04,-61.86,0.00,5.00"
" 172/ 60/ 24 (C),-0.00,-0.00,-127.95,-259.54,0.00,5.00"
" 172/ 60/ 25 (C),-0.00,-0.00,27.57,129.26,0.00,5.00"
" 172/ 60/ 26 (C),-0.00,-0.00,27.57,129.26,0.00,5.00"
" 172/ 60/ 27 (C),-0.00,-0.00,-127.95,-259.54,0.00,5.00"
" 172/ 60/ 28 (C),-0.00,0.00,-106.51,-205.96,-0.00,5.00"
" 172/ 60/ 29 (C),-0.00,0.00,49.01,182.84,-0.00,5.00"
" 172/ 60/ 30 (C),-0.00,0.00,49.01,182.84,-0.00,5.00"
" 172/ 60/ 31 (C),-0.00,0.00,-106.51,-205.96,-0.00,5.00"
" 172/ 60/ 32 (C),-0.00,-0.00,-80.14,-140.02,0.00,5.00"
" 172/ 60/ 33 (C),-0.00,-0.00,-8.66,38.69,0.00,5.00"
" 172/ 60/ 34 (C),-0.00,-0.00,-8.66,38.69,0.00,5.00"
" 172/ 60/ 35 (C),-0.00,-0.00,-80.14,-140.02,0.00,5.00"
" 172/ 60/ 36 (C),-0.00,0.00,-70.29,-115.39,-0.00,5.00"
" 172/ 60/ 37 (C),-0.00,0.00,1.20,63.32,-0.00,5.00"
" 172/ 60/ 38 (C),-0.00,0.00,1.20,63.32,-0.00,5.00"
" 172/ 60/ 39 (C),-0.00,0.00,-70.29,-115.39,-0.00,5.00"
" 172/ 60/ 40 (C),-0.00,-0.00,-39.47,-38.35,0.00,5.00"
" 173/ 57/ 22 (C),0.00,-0.00,41.03,-37.78,-0.00,5.00"
" 173/ 57/ 23 (C),0.00,-0.00,64.00,-59.43,-0.00,5.00"
" 173/ 57/ 24 (C),0.00,-0.00,-38.75,146.90,-0.00,5.00"
" 173/ 57/ 25 (C),-0.00,-0.00,143.95,-279.06,-0.00,5.00"
" 173/ 57/ 26 (C),-0.00,-0.00,143.95,-279.06,-0.00,5.00"
" 173/ 57/ 27 (C),0.00,-0.00,-38.75,146.90,-0.00,5.00"
" 173/ 57/ 28 (C),0.00,0.00,-63.80,205.41,0.00,5.00"
" 173/ 57/ 29 (C),-0.00,0.00,118.90,-220.55,0.00,5.00"
" 173/ 57/ 30 (C),-0.00,0.00,118.90,-220.55,0.00,5.00"
" 173/ 57/ 31 (C),0.00,0.00,-63.80,205.41,0.00,5.00"
" 173/ 57/ 32 (C),0.00,-0.00,3.85,47.62,-0.00,5.00"
" 173/ 57/ 33 (C),-0.00,-0.00,87.82,-148.17,-0.00,5.00"
" 173/ 57/ 34 (C),-0.00,-0.00,87.82,-148.17,-0.00,5.00"
" 173/ 57/ 35 (C),0.00,-0.00,3.85,47.62,-0.00,5.00"
" 173/ 57/ 36 (C),0.00,0.00,-7.67,74.51,0.00,5.00"
" 173/ 57/ 37 (C),-0.00,0.00,76.30,-121.27,0.00,5.00"
" 173/ 57/ 38 (C),-0.00,0.00,76.30,-121.27,0.00,5.00"
" 173/ 57/ 39 (C),0.00,0.00,-7.67,74.51,0.00,5.00"
" 173/ 57/ 40 (C),0.00,-0.00,40.09,-36.87,-0.00,5.00"
" 173/ 61/ 22 (C),0.00,-0.00,-39.78,-34.66,0.00,5.00"
" 173/ 61/ 23 (C),0.00,-0.00,-62.07,-54.59,0.00,5.00"
" 173/ 61/ 24 (C),0.00,-0.00,-117.69,-244.20,0.00,5.00"
" 173/ 61/ 25 (C),-0.00,-0.00,65.01,243.33,0.00,5.00"
" 173/ 61/ 26 (C),-0.00,-0.00,65.01,243.33,0.00,5.00"
" 173/ 61/ 27 (C),0.00,-0.00,-117.69,-244.20,0.00,5.00"
" 173/ 61/ 28 (C),0.00,0.00,-142.74,-310.94,-0.00,5.00"
" 173/ 61/ 29 (C),-0.00,0.00,39.96,176.58,-0.00,5.00"
" 173/ 61/ 30 (C),-0.00,0.00,39.96,176.58,-0.00,5.00"
" 173/ 61/ 31 (C),0.00,0.00,-142.74,-310.94,-0.00,5.00"
" 173/ 61/ 32 (C),0.00,-0.00,-75.10,-130.51,0.00,5.00"
" 173/ 61/ 33 (C),-0.00,-0.00,8.88,93.57,0.00,5.00"
" 173/ 61/ 34 (C),-0.00,-0.00,8.88,93.57,0.00,5.00"
" 173/ 61/ 35 (C),0.00,-0.00,-75.10,-130.51,0.00,5.00"
" 173/ 61/ 36 (C),0.00,0.00,-86.61,-161.19,-0.00,5.00"
" 173/ 61/ 37 (C),-0.00,0.00,-2.64,62.89,-0.00,5.00"
" 173/ 61/ 38 (C),-0.00,0.00,-2.64,62.89,-0.00,5.00"
" 173/ 61/ 39 (C),0.00,0.00,-86.61,-161.19,-0.00,5.00"
" 173/ 61/ 40 (C),0.00,-0.00,-38.85,-33.78,0.00,5.00"
" 174/ 58/ 22 (C),0.00,0.00,69.03,-64.55,0.00,5.00"
" 174/ 58/ 23 (C),0.00,0.00,110.29,-103.79,0.00,5.00"
" 174/ 58/ 24 (C),0.00,-0.00,-20.03,140.53,-0.00,5.00"
" 174/ 58/ 25 (C),-0.00,-0.00,162.67,-285.43,-0.00,5.00"
" 174/ 58/ 26 (C),-0.00,-0.00,162.67,-285.43,-0.00,5.00"
" 174/ 58/ 27 (C),0.00,-0.00,-20.03,140.53,-0.00,5.00"
" 174/ 58/ 28 (C),0.00,0.00,-28.42,160.10,0.00,5.00"
" 174/ 58/ 29 (C),-0.00,0.00,154.27,-265.86,0.00,5.00"
" 174/ 58/ 30 (C),-0.00,0.00,154.27,-265.86,0.00,5.00"
" 174/ 58/ 31 (C),0.00,0.00,-28.42,160.10,0.00,5.00"
" 174/ 58/ 32 (C),0.00,-0.00,27.06,30.73,-0.00,5.00"
" 174/ 58/ 33 (C),-0.00,-0.00,111.04,-165.05,-0.00,5.00"
" 174/ 58/ 34 (C),-0.00,-0.00,111.04,-165.05,-0.00,5.00"
" 174/ 58/ 35 (C),0.00,-0.00,27.06,30.73,-0.00,5.00"
" 174/ 58/ 36 (C),0.00,0.00,23.21,39.73,0.00,5.00"
" 174/ 58/ 37 (C),-0.00,0.00,107.18,-156.06,0.00,5.00"
" 174/ 58/ 38 (C),-0.00,0.00,107.18,-156.06,0.00,5.00"
" 174/ 58/ 39 (C),0.00,0.00,23.21,39.73,0.00,5.00"
" 174/ 58/ 40 (C),0.00,0.00,67.15,-62.75,0.00,5.00"
" 174/ 62/ 22 (C),0.00,0.00,-68.08,-62.17,-0.00,5.00"
" 174/ 62/ 23 (C),0.00,0.00,-108.74,-99.91,-0.00,5.00"
" 174/ 62/ 24 (C),0.00,-0.00,-153.38,-293.00,0.00,5.00"
" 174/ 62/ 25 (C),-0.00,-0.00,29.31,194.52,0.00,5.00"
" 174/ 62/ 26 (C),-0.00,-0.00,29.31,194.52,0.00,5.00"
" 174/ 62/ 27 (C),0.00,-0.00,-153.38,-293.00,0.00,5.00"
" 174/ 62/ 28 (C),0.00,0.00,-161.78,-315.40,-0.00,5.00"
" 174/ 62/ 29 (C),-0.00,0.00,20.92,172.13,-0.00,5.00"
" 174/ 62/ 30 (C),-0.00,0.00,20.92,172.13,-0.00,5.00"
" 174/ 62/ 31 (C),0.00,0.00,-161.78,-315.40,-0.00,5.00"
" 174/ 62/ 32 (C),0.00,-0.00,-106.29,-167.33,0.00,5.00"
" 174/ 62/ 33 (C),-0.00,-0.00,-22.32,56.75,0.00,5.00"
" 174/ 62/ 34 (C),-0.00,-0.00,-22.32,56.75,0.00,5.00"
" 174/ 62/ 35 (C),0.00,-0.00,-106.29,-167.33,0.00,5.00"
" 174/ 62/ 36 (C),0.00,0.00,-110.15,-177.63,-0.00,5.00"
" 174/ 62/ 37 (C),-0.00,0.00,-26.18,46.45,-0.00,5.00"
" 174/ 62/ 38 (C),-0.00,0.00,-26.18,46.45,-0.00,5.00"
" 174/ 62/ 39 (C),0.00,0.00,-110.15,-177.63,-0.00,5.00"
" 174/ 62/ 40 (C),0.00,0.00,-66.20,-60.38,-0.00,5.00"
" 175/ 59/ 22 (C),0.00,-0.00,69.03,-64.55,-0.00,5.00"
" 175/ 59/ 23 (C),0.00,-0.00,110.29,-103.79,-0.00,5.00"
" 175/ 59/ 24 (C),0.00,-0.00,-28.42,160.10,-0.00,5.00"
" 175/ 59/ 25 (C),-0.00,-0.00,154.27,-265.86,-0.00,5.00"
" 175/ 59/ 26 (C),-0.00,-0.00,154.27,-265.86,-0.00,5.00"
" 175/ 59/ 27 (C),0.00,-0.00,-28.42,160.10,-0.00,5.00"
" 175/ 59/ 28 (C),0.00,0.00,-20.03,140.53,0.00,5.00"
" 175/ 59/ 29 (C),-0.00,0.00,162.67,-285.43,0.00,5.00"
" 175/ 59/ 30 (C),-0.00,0.00,162.67,-285.43,0.00,5.00"
" 175/ 59/ 31 (C),0.00,0.00,-20.03,140.53,0.00,5.00"
" 175/ 59/ 32 (C),0.00,-0.00,23.21,39.73,-0.00,5.00"
" 175/ 59/ 33 (C),-0.00,-0.00,107.18,-156.06,-0.00,5.00"
" 175/ 59/ 34 (C),-0.00,-0.00,107.18,-156.06,-0.00,5.00"
" 175/ 59/ 35 (C),0.00,-0.00,23.21,39.73,-0.00,5.00"
" 175/ 59/ 36 (C),0.00,0.00,27.06,30.73,0.00,5.00"
" 175/ 59/ 37 (C),-0.00,0.00,111.04,-165.05,0.00,5.00"
" 175/ 59/ 38 (C),-0.00,0.00,111.04,-165.05,0.00,5.00"
" 175/ 59/ 39 (C),0.00,0.00,27.06,30.73,0.00,5.00"
" 175/ 59/ 40 (C),0.00,-0.00,67.15,-62.75,-0.00,5.00"
" 175/ 63/ 22 (C),0.00,-0.00,-68.08,-62.17,0.00,5.00"
" 175/ 63/ 23 (C),0.00,-0.00,-108.74,-99.91,0.00,5.00"
" 175/ 63/ 24 (C),0.00,-0.00,-161.78,-315.40,0.00,5.00"
" 175/ 63/ 25 (C),-0.00,-0.00,20.92,172.13,0.00,5.00"
" 175/ 63/ 26 (C),-0.00,-0.00,20.92,172.13,0.00,5.00"
" 175/ 63/ 27 (C),0.00,-0.00,-161.78,-315.40,0.00,5.00"
" 175/ 63/ 28 (C),0.00,0.00,-153.38,-293.00,-0.00,5.00"
" 175/ 63/ 29 (C),-0.00,0.00,29.31,194.52,-0.00,5.00"
" 175/ 63/ 30 (C),-0.00,0.00,29.31,194.52,-0.00,5.00"
" 175/ 63/ 31 (C),0.00,0.00,-153.38,-293.00,-0.00,5.00"
" 175/ 63/ 32 (C),0.00,-0.00,-110.15,-177.63,0.00,5.00"
" 175/ 63/ 33 (C),-0.00,-0.00,-26.18,46.45,0.00,5.00"
" 175/ 63/ 34 (C),-0.00,-0.00,-26.18,46.45,0.00,5.00"
" 175/ 63/ 35 (C),0.00,-0.00,-110.15,-177.63,0.00,5.00"
" 175/ 63/ 36 (C),0.00,0.00,-106.29,-167.33,-0.00,5.00"
" 175/ 63/ 37 (C),-0.00,0.00,-22.32,56.75,-0.00,5.00"
" 175/ 63/ 38 (C),-0.00,0.00,-22.32,56.75,-0.00,5.00"
" 175/ 63/ 39 (C),0.00,0.00,-106.29,-167.33,-0.00,5.00"
" 175/ 63/ 40 (C),0.00,-0.00,-66.20,-60.38,0.00,5.00"
" 176/ 60/ 22 (C),0.00,0.00,41.03,-37.78,0.00,5.00"
" 176/ 60/ 23 (C),0.00,0.00,64.00,-59.43,0.00,5.00"
" 176/ 60/ 24 (C),0.00,-0.00,-63.80,205.41,-0.00,5.00"
" 176/ 60/ 25 (C),-0.00,-0.00,118.90,-220.55,-0.00,5.00"
" 176/ 60/ 26 (C),-0.00,-0.00,118.90,-220.55,-0.00,5.00"
" 176/ 60/ 27 (C),0.00,-0.00,-63.80,205.41,-0.00,5.00"
" 176/ 60/ 28 (C),0.00,0.00,-38.75,146.90,0.00,5.00"
" 176/ 60/ 29 (C),-0.00,0.00,143.95,-279.06,0.00,5.00"
" 176/ 60/ 30 (C),-0.00,0.00,143.95,-279.06,0.00,5.00"
" 176/ 60/ 31 (C),0.00,0.00,-38.75,146.90,0.00,5.00"
" 176/ 60/ 32 (C),0.00,-0.00,-7.67,74.51,-0.00,5.00"
" 176/ 60/ 33 (C),-0.00,-0.00,76.30,-121.27,-0.00,5.00"
" 176/ 60/ 34 (C),-0.00,-0.00,76.30,-121.27,-0.00,5.00"
" 176/ 60/ 35 (C),0.00,-0.00,-7.67,74.51,-0.00,5.00"
" 176/ 60/ 36 (C),0.00,0.00,3.85,47.62,0.00,5.00"
" 176/ 60/ 37 (C),-0.00,0.00,87.82,-148.17,0.00,5.00"
" 176/ 60/ 38 (C),-0.00,0.00,87.82,-148.17,0.00,5.00"
" 176/ 60/ 39 (C),0.00,0.00,3.85,47.62,0.00,5.00"
" 176/ 60/ 40 (C),0.00,0.00,40.09,-36.87,0.00,5.00"
" 176/ 64/ 22 (C),0.00,0.00,-39.78,-34.66,-0.00,5.00"
" 176/ 64/ 23 (C),0.00,0.00,-62.07,-54.59,-0.00,5.00"
" 176/ 64/ 24 (C),0.00,-0.00,-142.74,-310.94,0.00,5.00"
" 176/ 64/ 25 (C),-0.00,-0.00,39.96,176.58,0.00,5.00"
" 176/ 64/ 26 (C),-0.00,-0.00,39.96,176.58,0.00,5.00"
" 176/ 64/ 27 (C),0.00,-0.00,-142.74,-310.94,0.00,5.00"
" 176/ 64/ 28 (C),0.00,0.00,-117.69,-244.20,-0.00,5.00"
" 176/ 64/ 29 (C),-0.00,0.00,65.01,243.33,-0.00,5.00"
" 176/ 64/ 30 (C),-0.00,0.00,65.01,243.33,-0.00,5.00"
" 176/ 64/ 31 (C),0.00,0.00,-117.69,-244.20,-0.00,5.00"
" 176/ 64/ 32 (C),0.00,-0.00,-86.61,-161.19,0.00,5.00"
" 176/ 64/ 33 (C),-0.00,-0.00,-2.64,62.89,0.00,5.00"
" 176/ 64/ 34 (C),-0.00,-0.00,-2.64,62.89,0.00,5.00"
" 176/ 64/ 35 (C),0.00,-0.00,-86.61,-161.19,0.00,5.00"
" 176/ 64/ 36 (C),0.00,0.00,-75.10,-130.51,-0.00,5.00"
" 176/ 64/ 37 (C),-0.00,0.00,8.88,93.57,-0.00,5.00"
" 176/ 64/ 38 (C),-0.00,0.00,8.88,93.57,-0.00,5.00"
" 176/ 64/ 39 (C),0.00,0.00,-75.10,-130.51,-0.00,5.00"
" 176/ 64/ 40 (C),0.00,0.00,-38.85,-33.78,-0.00,5.00"
" 177/ 65/ 22 (C),-0.00,-0.00,40.65,-37.58,-0.00,5.00"
" 177/ 65/ 23 (C),-0.00,-0.00,63.33,-58.82,-0.00,5.00"
" 177/ 65/ 24 (C),-0.00,-0.00,-11.81,100.69,-0.00,5.00"
" 177/ 65/ 25 (C),0.00,-0.00,107.65,-217.83,-0.00,5.00"
" 177/ 65/ 26 (C),0.00,-0.00,107.65,-217.83,-0.00,5.00"
" 177/ 65/ 27 (C),-0.00,-0.00,-11.81,100.69,-0.00,5.00"
" 177/ 65/ 28 (C),-0.00,0.00,-28.18,144.26,0.00,5.00"
" 177/ 65/ 29 (C),0.00,0.00,91.29,-174.26,0.00,5.00"
" 177/ 65/ 30 (C),0.00,0.00,91.29,-174.26,0.00,5.00"
" 177/ 65/ 31 (C),-0.00,0.00,-28.18,144.26,0.00,5.00"
" 177/ 65/ 32 (C),-0.00,-0.00,16.04,26.41,-0.00,5.00"
" 177/ 65/ 33 (C),-0.00,-0.00,70.95,-120.00,-0.00,5.00"
" 177/ 65/ 34 (C),-0.00,-0.00,70.95,-120.00,-0.00,5.00"
" 177/ 65/ 35 (C),-0.00,-0.00,16.04,26.41,-0.00,5.00"
" 177/ 65/ 36 (C),-0.00,0.00,8.52,46.43,0.00,5.00"
" 177/ 65/ 37 (C),-0.00,0.00,63.43,-99.97,0.00,5.00"
" 177/ 65/ 38 (C),-0.00,0.00,63.43,-99.97,0.00,5.00"
" 177/ 65/ 39 (C),-0.00,0.00,8.52,46.43,0.00,5.00"
" 177/ 65/ 40 (C),-0.00,-0.00,39.69,-36.63,-0.00,5.00"
" 177/ 69/ 22 (C),-0.00,-0.00,-40.17,-36.40,0.00,5.00"
" 177/ 69/ 23 (C),-0.00,-0.00,-62.74,-57.34,0.00,5.00"
" 177/ 69/ 24 (C),-0.00,-0.00,-90.76,-155.73,0.00,5.00"
" 177/ 69/ 25 (C),0.00,-0.00,28.71,123.08,0.00,5.00"
" 177/ 69/ 26 (C),0.00,-0.00,28.71,123.08,0.00,5.00"
" 177/ 69/ 27 (C),-0.00,-0.00,-90.76,-155.73,0.00,5.00"
" 177/ 69/ 28 (C),-0.00,0.00,-107.12,-193.98,-0.00,5.00"
" 177/ 69/ 29 (C),0.00,0.00,12.35,84.84,-0.00,5.00"
" 177/ 69/ 30 (C),0.00,0.00,12.35,84.84,-0.00,5.00"
" 177/ 69/ 31 (C),-0.00,0.00,-107.12,-193.98,-0.00,5.00"
" 177/ 69/ 32 (C),-0.00,-0.00,-62.90,-90.74,0.00,5.00"
" 177/ 69/ 33 (C),-0.00,-0.00,-7.99,37.42,0.00,5.00"
" 177/ 69/ 34 (C),-0.00,-0.00,-7.99,37.42,0.00,5.00"
" 177/ 69/ 35 (C),-0.00,-0.00,-62.90,-90.74,0.00,5.00"
" 177/ 69/ 36 (C),-0.00,0.00,-70.42,-108.31,-0.00,5.00"
" 177/ 69/ 37 (C),-0.00,0.00,-15.51,19.84,-0.00,5.00"
" 177/ 69/ 38 (C),-0.00,0.00,-15.51,19.84,-0.00,5.00"
" 177/ 69/ 39 (C),-0.00,0.00,-70.42,-108.31,-0.00,5.00"
" 177/ 69/ 40 (C),-0.00,-0.00,-39.25,-35.53,0.00,5.00"
" 178/ 66/ 22 (C),-0.00,0.00,69.53,-66.91,0.00,5.00"
" 178/ 66/ 23 (C),-0.00,0.00,110.89,-106.81,0.00,5.00"
" 178/ 66/ 24 (C),-0.00,-0.00,10.68,86.77,-0.00,5.00"
" 178/ 66/ 25 (C),0.00,-0.00,130.14,-231.75,-0.00,5.00"
" 178/ 66/ 26 (C),0.00,-0.00,130.14,-231.75,-0.00,5.00"
" 178/ 66/ 27 (C),-0.00,-0.00,10.68,86.77,-0.00,5.00"
" 178/ 66/ 28 (C),-0.00,0.00,5.25,101.24,0.00,5.00"
" 178/ 66/ 29 (C),0.00,0.00,124.71,-217.27,0.00,5.00"
" 178/ 66/ 30 (C),0.00,0.00,124.71,-217.27,0.00,5.00"
" 178/ 66/ 31 (C),-0.00,0.00,5.25,101.24,0.00,5.00"
" 178/ 66/ 32 (C),-0.00,-0.00,41.49,4.62,-0.00,5.00"
" 178/ 66/ 33 (C),-0.00,-0.00,96.40,-141.78,-0.00,5.00"
" 178/ 66/ 34 (C),-0.00,-0.00,96.40,-141.78,-0.00,5.00"
" 178/ 66/ 35 (C),-0.00,-0.00,41.49,4.62,-0.00,5.00"
" 178/ 66/ 36 (C),-0.00,0.00,38.99,11.28,0.00,5.00"
" 178/ 66/ 37 (C),-0.00,0.00,93.90,-135.13,0.00,5.00"
" 178/ 66/ 38 (C),-0.00,0.00,93.90,-135.13,0.00,5.00"
" 178/ 66/ 39 (C),-0.00,0.00,38.99,11.28,0.00,5.00"
" 178/ 66/ 40 (C),-0.00,0.00,67.61,-64.97,0.00,5.00"
" 178/ 70/ 22 (C),-0.00,0.00,-67.58,-62.04,-0.00,5.00"
" 178/ 70/ 23 (C),-0.00,0.00,-108.14,-99.96,-0.00,5.00"
" 178/ 70/ 24 (C),-0.00,-0.00,-122.68,-193.23,0.00,5.00"
" 178/ 70/ 25 (C),0.00,-0.00,-3.21,85.58,0.00,5.00"
" 178/ 70/ 26 (C),0.00,-0.00,-3.21,85.58,0.00,5.00"
" 178/ 70/ 27 (C),-0.00,-0.00,-122.68,-193.23,0.00,5.00"
" 178/ 70/ 28 (C),-0.00,0.00,-128.11,-205.90,-0.00,5.00"
" 178/ 70/ 29 (C),0.00,0.00,-8.64,72.91,-0.00,5.00"
" 178/ 70/ 30 (C),0.00,0.00,-8.64,72.91,-0.00,5.00"
" 178/ 70/ 31 (C),-0.00,0.00,-128.11,-205.90,-0.00,5.00"
" 178/ 70/ 32 (C),-0.00,-0.00,-91.87,-121.32,0.00,5.00"
" 178/ 70/ 33 (C),-0.00,-0.00,-36.96,6.83,0.00,5.00"
" 178/ 70/ 34 (C),-0.00,-0.00,-36.96,6.83,0.00,5.00"
" 178/ 70/ 35 (C),-0.00,-0.00,-91.87,-121.32,0.00,5.00"
" 178/ 70/ 36 (C),-0.00,0.00,-94.36,-127.15,-0.00,5.00"
" 178/ 70/ 37 (C),-0.00,0.00,-39.45,1.00,-0.00,5.00"
" 178/ 70/ 38 (C),-0.00,0.00,-39.45,1.00,-0.00,5.00"
" 178/ 70/ 39 (C),-0.00,0.00,-94.36,-127.15,-0.00,5.00"
" 178/ 70/ 40 (C),-0.00,0.00,-65.75,-60.32,-0.00,5.00"
