"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 156/ 36/ 24 (C),-0.00,-0.00,-108.98,359.17,-0.00,5.00"
" 156/ 36/ 25 (C),0.00,-0.00,147.84,-324.28,-0.00,5.00"
" 156/ 36/ 26 (C),0.00,-0.00,147.84,-324.28,-0.00,5.00"
" 156/ 36/ 27 (C),-0.00,-0.00,-108.98,359.17,-0.00,5.00"
" 156/ 36/ 28 (C),-0.00,0.00,-71.17,258.68,0.00,5.00"
" 156/ 36/ 29 (C),0.00,0.00,185.65,-424.77,0.00,5.00"
" 156/ 36/ 30 (C),0.00,0.00,185.65,-424.77,0.00,5.00"
" 156/ 36/ 31 (C),-0.00,0.00,-71.17,258.68,0.00,5.00"
" 156/ 36/ 32 (C),-0.00,-0.00,-29.38,147.36,-0.00,5.00"
" 156/ 36/ 33 (C),0.00,-0.00,88.67,-166.77,-0.00,5.00"
" 156/ 36/ 34 (C),0.00,-0.00,88.67,-166.77,-0.00,5.00"
" 156/ 36/ 35 (C),-0.00,-0.00,-29.38,147.36,-0.00,5.00"
" 156/ 36/ 36 (C),-0.00,0.00,-12.00,101.17,0.00,5.00"
" 156/ 36/ 37 (C),0.00,0.00,106.04,-212.96,0.00,5.00"
" 156/ 36/ 38 (C),0.00,0.00,106.04,-212.96,0.00,5.00"
" 156/ 36/ 39 (C),-0.00,0.00,-12.00,101.17,0.00,5.00"
" 156/ 40/ 22 (C),0.00,-0.00,-41.58,-39.48,0.00,5.00"
" 156/ 40/ 23 (C),0.00,-0.00,-64.88,-62.10,0.00,5.00"
" 156/ 40/ 24 (C),-0.00,-0.00,-187.93,-383.10,0.00,5.00"
" 156/ 40/ 25 (C),0.00,-0.00,68.90,217.56,0.00,5.00"
" 156/ 40/ 26 (C),0.00,-0.00,68.90,217.56,0.00,5.00"
" 156/ 40/ 27 (C),-0.00,-0.00,-187.93,-383.10,0.00,5.00"
" 156/ 40/ 28 (C),-0.00,0.00,-150.12,-294.54,-0.00,5.00"
" 156/ 40/ 29 (C),0.00,0.00,106.71,306.12,-0.00,5.00"
" 156/ 40/ 30 (C),0.00,0.00,106.71,306.12,-0.00,5.00"
" 156/ 40/ 31 (C),-0.00,0.00,-150.12,-294.54,-0.00,5.00"
" 156/ 40/ 32 (C),-0.00,-0.00,-108.32,-196.88,0.00,5.00"
" 156/ 40/ 33 (C),0.00,-0.00,9.72,79.20,0.00,5.00"
" 156/ 40/ 34 (C),0.00,-0.00,9.72,79.20,0.00,5.00"
" 156/ 40/ 35 (C),-0.00,-0.00,-108.32,-196.88,0.00,5.00"
" 156/ 40/ 36 (C),-0.00,0.00,-90.94,-156.18,-0.00,5.00"
" 156/ 40/ 37 (C),0.00,0.00,27.10,119.90,-0.00,5.00"
" 156/ 40/ 38 (C),0.00,0.00,27.10,119.90,-0.00,5.00"
" 156/ 40/ 39 (C),-0.00,0.00,-90.94,-156.18,-0.00,5.00"
" 157/ 37/ 22 (C),-0.00,0.00,40.41,-39.44,-0.00,5.00"
" 157/ 37/ 23 (C),-0.00,0.00,63.04,-62.06,-0.00,5.00"
" 157/ 37/ 24 (C),-0.00,-0.00,-52.24,190.83,-0.00,5.00"
" 157/ 37/ 25 (C),-0.00,-0.00,163.02,-347.33,-0.00,5.00"
" 157/ 37/ 26 (C),-0.00,-0.00,163.02,-347.33,-0.00,5.00"
" 157/ 37/ 27 (C),-0.00,-0.00,-52.24,190.83,-0.00,5.00"
" 157/ 37/ 28 (C),-0.00,0.00,-84.08,270.40,0.00,5.00"
" 157/ 37/ 29 (C),-0.00,0.00,131.19,-267.75,0.00,5.00"
" 157/ 37/ 30 (C),-0.00,0.00,131.19,-267.75,0.00,5.00"
" 157/ 37/ 31 (C),-0.00,0.00,-84.08,270.40,0.00,5.00"
" 157/ 37/ 32 (C),-0.00,-0.00,-2.68,66.93,-0.00,5.00"
" 157/ 37/ 33 (C),-0.00,-0.00,96.26,-180.43,-0.00,5.00"
" 157/ 37/ 34 (C),-0.00,-0.00,96.26,-180.43,-0.00,5.00"
" 157/ 37/ 35 (C),-0.00,-0.00,-2.68,66.93,-0.00,5.00"
" 157/ 37/ 36 (C),-0.00,0.00,-17.31,103.50,0.00,5.00"
" 157/ 37/ 37 (C),-0.00,0.00,81.63,-143.85,0.00,5.00"
" 157/ 37/ 38 (C),-0.00,0.00,81.63,-143.85,0.00,5.00"
" 157/ 37/ 39 (C),-0.00,0.00,-17.31,103.50,0.00,5.00"
" 157/ 41/ 22 (C),-0.00,0.00,-40.41,-39.44,-0.00,5.00"
" 157/ 41/ 23 (C),-0.00,0.00,-63.04,-62.06,-0.00,5.00"
" 157/ 41/ 24 (C),-0.00,-0.00,-131.19,-267.75,0.00,5.00"
" 157/ 41/ 25 (C),-0.00,-0.00,84.08,270.40,0.00,5.00"
" 157/ 41/ 26 (C),-0.00,-0.00,84.08,270.40,0.00,5.00"
" 157/ 41/ 27 (C),-0.00,-0.00,-131.19,-267.75,0.00,5.00"
" 157/ 41/ 28 (C),-0.00,0.00,-163.02,-347.33,-0.00,5.00"
" 157/ 41/ 29 (C),-0.00,0.00,52.24,190.83,-0.00,5.00"
" 157/ 41/ 30 (C),-0.00,0.00,52.24,190.83,-0.00,5.00"
" 157/ 41/ 31 (C),-0.00,0.00,-163.02,-347.33,-0.00,5.00"
" 157/ 41/ 32 (C),-0.00,-0.00,-81.63,-143.85,0.00,5.00"
" 157/ 41/ 33 (C),-0.00,-0.00,17.31,103.50,0.00,5.00"
" 157/ 41/ 34 (C),-0.00,-0.00,17.31,103.50,0.00,5.00"
" 157/ 41/ 35 (C),-0.00,-0.00,-81.63,-143.85,0.00,5.00"
" 157/ 41/ 36 (C),-0.00,0.00,-96.26,-180.43,-0.00,5.00"
" 157/ 41/ 37 (C),-0.00,0.00,2.68,66.93,-0.00,5.00"
" 157/ 41/ 38 (C),-0.00,0.00,2.68,66.93,-0.00,5.00"
" 157/ 41/ 39 (C),-0.00,0.00,-96.26,-180.43,-0.00,5.00"
" 158/ 38/ 22 (C),-0.00,-0.00,68.55,-68.58,0.00,5.00"
" 158/ 38/ 23 (C),-0.00,-0.00,109.51,-110.19,0.00,5.00"
" 158/ 38/ 24 (C),-0.00,-0.00,-35.62,189.11,-0.00,5.00"
" 158/ 38/ 25 (C),-0.00,-0.00,179.64,-349.04,-0.00,5.00"
" 158/ 38/ 26 (C),-0.00,-0.00,179.64,-349.04,-0.00,5.00"
" 158/ 38/ 27 (C),-0.00,-0.00,-35.62,189.11,-0.00,5.00"
" 158/ 38/ 28 (C),-0.00,0.00,-46.29,215.79,0.00,5.00"
" 158/ 38/ 29 (C),-0.00,0.00,168.97,-322.36,0.00,5.00"
" 158/ 38/ 30 (C),-0.00,0.00,168.97,-322.36,0.00,5.00"
" 158/ 38/ 31 (C),-0.00,0.00,-46.29,215.79,0.00,5.00"
" 158/ 38/ 32 (C),-0.00,-0.00,19.66,50.92,-0.00,5.00"
" 158/ 38/ 33 (C),-0.00,-0.00,118.60,-196.43,-0.00,5.00"
" 158/ 38/ 34 (C),-0.00,-0.00,118.60,-196.43,-0.00,5.00"
" 158/ 38/ 35 (C),-0.00,-0.00,19.66,50.92,-0.00,5.00"
" 158/ 38/ 36 (C),-0.00,0.00,14.75,63.18,0.00,5.00"
" 158/ 38/ 37 (C),-0.00,0.00,113.70,-184.17,0.00,5.00"
" 158/ 38/ 38 (C),-0.00,0.00,113.70,-184.17,0.00,5.00"
" 158/ 38/ 39 (C),-0.00,0.00,14.75,63.18,0.00,5.00"
" 158/ 42/ 22 (C),-0.00,-0.00,-68.55,-68.58,0.00,5.00"
" 158/ 42/ 23 (C),-0.00,-0.00,-109.51,-110.19,0.00,5.00"
" 158/ 42/ 24 (C),-0.00,-0.00,-168.97,-322.36,0.00,5.00"
" 158/ 42/ 25 (C),-0.00,-0.00,46.29,215.79,0.00,5.00"
" 158/ 42/ 26 (C),-0.00,-0.00,46.29,215.79,0.00,5.00"
" 158/ 42/ 27 (C),-0.00,-0.00,-168.97,-322.36,0.00,5.00"
" 158/ 42/ 28 (C),-0.00,0.00,-179.64,-349.04,-0.00,5.00"
" 158/ 42/ 29 (C),-0.00,0.00,35.62,189.11,-0.00,5.00"
" 158/ 42/ 30 (C),-0.00,0.00,35.62,189.11,-0.00,5.00"
" 158/ 42/ 31 (C),-0.00,0.00,-179.64,-349.04,-0.00,5.00"
" 158/ 42/ 32 (C),-0.00,-0.00,-113.70,-184.17,0.00,5.00"
" 158/ 42/ 33 (C),-0.00,-0.00,-14.75,63.18,0.00,5.00"
" 158/ 42/ 34 (C),-0.00,-0.00,-14.75,63.18,0.00,5.00"
" 158/ 42/ 35 (C),-0.00,-0.00,-113.70,-184.17,0.00,5.00"
" 158/ 42/ 36 (C),-0.00,0.00,-118.60,-196.43,-0.00,5.00"
" 158/ 42/ 37 (C),-0.00,0.00,-19.66,50.92,-0.00,5.00"
" 158/ 42/ 38 (C),-0.00,0.00,-19.66,50.92,-0.00,5.00"
" 158/ 42/ 39 (C),-0.00,0.00,-118.60,-196.43,-0.00,5.00"
" 159/ 39/ 22 (C),-0.00,0.00,68.55,-68.58,-0.00,5.00"
" 159/ 39/ 23 (C),-0.00,0.00,109.51,-110.19,-0.00,5.00"
" 159/ 39/ 24 (C),-0.00,-0.00,-46.29,215.79,-0.00,5.00"
" 159/ 39/ 25 (C),-0.00,-0.00,168.97,-322.36,-0.00,5.00"
" 159/ 39/ 26 (C),-0.00,-0.00,168.97,-322.36,-0.00,5.00"
" 159/ 39/ 27 (C),-0.00,-0.00,-46.29,215.79,-0.00,5.00"
" 159/ 39/ 28 (C),-0.00,0.00,-35.62,189.11,0.00,5.00"
" 159/ 39/ 29 (C),-0.00,0.00,179.64,-349.04,0.00,5.00"
" 159/ 39/ 30 (C),-0.00,0.00,179.64,-349.04,0.00,5.00"
" 159/ 39/ 31 (C),-0.00,0.00,-35.62,189.11,0.00,5.00"
" 159/ 39/ 32 (C),-0.00,-0.00,14.75,63.18,-0.00,5.00"
" 159/ 39/ 33 (C),-0.00,-0.00,113.70,-184.17,-0.00,5.00"
" 159/ 39/ 34 (C),-0.00,-0.00,113.70,-184.17,-0.00,5.00"
" 159/ 39/ 35 (C),-0.00,-0.00,14.75,63.18,-0.00,5.00"
" 159/ 39/ 36 (C),-0.00,0.00,19.66,50.92,0.00,5.00"
" 159/ 39/ 37 (C),-0.00,0.00,118.60,-196.43,0.00,5.00"
" 159/ 39/ 38 (C),-0.00,0.00,118.60,-196.43,0.00,5.00"
" 159/ 39/ 39 (C),-0.00,0.00,19.66,50.92,0.00,5.00"
" 159/ 43/ 22 (C),-0.00,0.00,-68.55,-68.58,-0.00,5.00"
" 159/ 43/ 23 (C),-0.00,0.00,-109.51,-110.19,-0.00,5.00"
" 159/ 43/ 24 (C),-0.00,-0.00,-179.64,-349.04,0.00,5.00"
" 159/ 43/ 25 (C),-0.00,-0.00,35.62,189.11,0.00,5.00"
" 159/ 43/ 26 (C),-0.00,-0.00,35.62,189.11,0.00,5.00"
" 159/ 43/ 27 (C),-0.00,-0.00,-179.64,-349.04,0.00,5.00"
" 159/ 43/ 28 (C),-0.00,0.00,-168.97,-322.36,-0.00,5.00"
" 159/ 43/ 29 (C),-0.00,0.00,46.29,215.79,-0.00,5.00"
" 159/ 43/ 30 (C),-0.00,0.00,46.29,215.79,-0.00,5.00"
" 159/ 43/ 31 (C),-0.00,0.00,-168.97,-322.36,-0.00,5.00"
" 159/ 43/ 32 (C),-0.00,-0.00,-118.60,-196.43,0.00,5.00"
" 159/ 43/ 33 (C),-0.00,-0.00,-19.66,50.92,0.00,5.00"
" 159/ 43/ 34 (C),-0.00,-0.00,-19.66,50.92,0.00,5.00"
" 159/ 43/ 35 (C),-0.00,-0.00,-118.60,-196.43,0.00,5.00"
" 159/ 43/ 36 (C),-0.00,0.00,-113.70,-184.17,-0.00,5.00"
" 159/ 43/ 37 (C),-0.00,0.00,-14.75,63.18,-0.00,5.00"
" 159/ 43/ 38 (C),-0.00,0.00,-14.75,63.18,-0.00,5.00"
" 159/ 43/ 39 (C),-0.00,0.00,-113.70,-184.17,-0.00,5.00"
" 160/ 40/ 22 (C),-0.00,-0.00,40.41,-39.44,0.00,5.00"
" 160/ 40/ 23 (C),-0.00,-0.00,63.04,-62.06,0.00,5.00"
" 160/ 40/ 24 (C),-0.00,-0.00,-84.08,270.40,-0.00,5.00"
" 160/ 40/ 25 (C),-0.00,-0.00,131.19,-267.75,-0.00,5.00"
" 160/ 40/ 26 (C),-0.00,-0.00,131.19,-267.75,-0.00,5.00"
" 160/ 40/ 27 (C),-0.00,-0.00,-84.08,270.40,-0.00,5.00"
" 160/ 40/ 28 (C),-0.00,0.00,-52.24,190.83,0.00,5.00"
" 160/ 40/ 29 (C),-0.00,0.00,163.02,-347.33,0.00,5.00"
" 160/ 40/ 30 (C),-0.00,0.00,163.02,-347.33,0.00,5.00"
" 160/ 40/ 31 (C),-0.00,0.00,-52.24,190.83,0.00,5.00"
" 160/ 40/ 32 (C),-0.00,-0.00,-17.31,103.50,-0.00,5.00"
" 160/ 40/ 33 (C),-0.00,-0.00,81.63,-143.85,-0.00,5.00"
" 160/ 40/ 34 (C),-0.00,-0.00,81.63,-143.85,-0.00,5.00"
" 160/ 40/ 35 (C),-0.00,-0.00,-17.31,103.50,-0.00,5.00"
" 160/ 40/ 36 (C),-0.00,0.00,-2.68,66.93,0.00,5.00"
" 160/ 40/ 37 (C),-0.00,0.00,96.26,-180.43,0.00,5.00"
" 160/ 40/ 38 (C),-0.00,0.00,96.26,-180.43,0.00,5.00"
" 160/ 40/ 39 (C),-0.00,0.00,-2.68,66.93,0.00,5.00"
" 160/ 44/ 22 (C),-0.00,-0.00,-40.41,-39.44,0.00,5.00"
" 160/ 44/ 23 (C),-0.00,-0.00,-63.04,-62.06,0.00,5.00"
" 160/ 44/ 24 (C),-0.00,-0.00,-163.02,-347.33,0.00,5.00"
" 160/ 44/ 25 (C),-0.00,-0.00,52.24,190.83,0.00,5.00"
" 160/ 44/ 26 (C),-0.00,-0.00,52.24,190.83,0.00,5.00"
" 160/ 44/ 27 (C),-0.00,-0.00,-163.02,-347.33,0.00,5.00"
" 160/ 44/ 28 (C),-0.00,0.00,-131.19,-267.75,-0.00,5.00"
" 160/ 44/ 29 (C),-0.00,0.00,84.08,270.40,-0.00,5.00"
" 160/ 44/ 30 (C),-0.00,0.00,84.08,270.40,-0.00,5.00"
" 160/ 44/ 31 (C),-0.00,0.00,-131.19,-267.75,-0.00,5.00"
" 160/ 44/ 32 (C),-0.00,-0.00,-96.26,-180.43,0.00,5.00"
" 160/ 44/ 33 (C),-0.00,-0.00,2.68,66.93,0.00,5.00"
" 160/ 44/ 34 (C),-0.00,-0.00,2.68,66.93,0.00,5.00"
" 160/ 44/ 35 (C),-0.00,-0.00,-96.26,-180.43,0.00,5.00"
" 160/ 44/ 36 (C),-0.00,0.00,-81.63,-143.85,-0.00,5.00"
" 160/ 44/ 37 (C),-0.00,0.00,17.31,103.50,-0.00,5.00"
" 160/ 44/ 38 (C),-0.00,0.00,17.31,103.50,-0.00,5.00"
" 160/ 44/ 39 (C),-0.00,0.00,-81.63,-143.85,-0.00,5.00"
" 161/ 41/ 22 (C),0.00,-0.00,41.58,-39.48,-0.00,5.00"
" 161/ 41/ 23 (C),0.00,-0.00,64.88,-62.10,-0.00,5.00"
" 161/ 41/ 24 (C),0.00,-0.00,-68.90,217.56,-0.00,5.00"
" 161/ 41/ 25 (C),-0.00,-0.00,187.93,-383.10,-0.00,5.00"
" 161/ 41/ 26 (C),-0.00,-0.00,187.93,-383.10,-0.00,5.00"
" 161/ 41/ 27 (C),0.00,-0.00,-68.90,217.56,-0.00,5.00"
" 161/ 41/ 28 (C),0.00,0.00,-106.71,306.12,0.00,5.00"
" 161/ 41/ 29 (C),-0.00,0.00,150.12,-294.54,0.00,5.00"
" 161/ 41/ 30 (C),-0.00,0.00,150.12,-294.54,0.00,5.00"
" 161/ 41/ 31 (C),0.00,0.00,-106.71,306.12,0.00,5.00"
" 161/ 41/ 32 (C),0.00,-0.00,-9.72,79.20,-0.00,5.00"
" 161/ 41/ 33 (C),-0.00,-0.00,108.32,-196.88,-0.00,5.00"
" 161/ 41/ 34 (C),-0.00,-0.00,108.32,-196.88,-0.00,5.00"
" 161/ 41/ 35 (C),0.00,-0.00,-9.72,79.20,-0.00,5.00"
" 161/ 41/ 36 (C),0.00,0.00,-27.10,119.90,0.00,5.00"
" 161/ 41/ 37 (C),-0.00,0.00,90.94,-156.18,0.00,5.00"
" 161/ 41/ 38 (C),-0.00,0.00,90.94,-156.18,0.00,5.00"
" 161/ 41/ 39 (C),0.00,0.00,-27.10,119.90,0.00,5.00"
" 161/ 45/ 22 (C),0.00,-0.00,-39.24,-33.61,0.00,5.00"
" 161/ 45/ 23 (C),0.00,-0.00,-61.19,-52.89,0.00,5.00"
" 161/ 45/ 24 (C),0.00,-0.00,-147.84,-324.28,0.00,5.00"
" 161/ 45/ 25 (C),-0.00,-0.00,108.98,359.17,0.00,5.00"
" 161/ 45/ 26 (C),-0.00,-0.00,108.98,359.17,0.00,5.00"
" 161/ 45/ 27 (C),0.00,-0.00,-147.84,-324.28,0.00,5.00"
" 161/ 45/ 28 (C),0.00,0.00,-185.65,-424.77,-0.00,5.00"
" 161/ 45/ 29 (C),-0.00,0.00,71.17,258.68,-0.00,5.00"
" 161/ 45/ 30 (C),-0.00,0.00,71.17,258.68,-0.00,5.00"
" 161/ 45/ 31 (C),0.00,0.00,-185.65,-424.77,-0.00,5.00"
" 161/ 45/ 32 (C),0.00,-0.00,-88.67,-166.77,0.00,5.00"
" 161/ 45/ 33 (C),-0.00,-0.00,29.38,147.36,0.00,5.00"
" 161/ 45/ 34 (C),-0.00,-0.00,29.38,147.36,0.00,5.00"
" 161/ 45/ 35 (C),0.00,-0.00,-88.67,-166.77,0.00,5.00"
" 161/ 45/ 36 (C),0.00,0.00,-106.04,-212.96,-0.00,5.00"
" 161/ 45/ 37 (C),-0.00,0.00,12.00,101.17,-0.00,5.00"
" 161/ 45/ 38 (C),-0.00,0.00,12.00,101.17,-0.00,5.00"
" 161/ 45/ 39 (C),0.00,0.00,-106.04,-212.96,-0.00,5.00"
" 162/ 42/ 22 (C),0.00,0.00,70.14,-67.81,0.00,5.00"
" 162/ 42/ 23 (C),0.00,0.00,112.08,-108.99,0.00,5.00"
" 162/ 42/ 24 (C),0.00,-0.00,-53.84,219.59,-0.00,5.00"
" 162/ 42/ 25 (C),-0.00,-0.00,202.98,-381.07,-0.00,5.00"
" 162/ 42/ 26 (C),-0.00,-0.00,202.98,-381.07,-0.00,5.00"
" 162/ 42/ 27 (C),0.00,-0.00,-53.84,219.59,-0.00,5.00"
" 162/ 42/ 28 (C),0.00,0.00,-66.57,249.37,0.00,5.00"
" 162/ 42/ 29 (C),-0.00,0.00,190.25,-351.29,0.00,5.00"
" 162/ 42/ 30 (C),-0.00,0.00,190.25,-351.29,0.00,5.00"
" 162/ 42/ 31 (C),0.00,0.00,-66.57,249.37,0.00,5.00"
" 162/ 42/ 32 (C),0.00,-0.00,12.11,65.35,-0.00,5.00"
" 162/ 42/ 33 (C),-0.00,-0.00,130.15,-210.74,-0.00,5.00"
" 162/ 42/ 34 (C),-0.00,-0.00,130.15,-210.74,-0.00,5.00"
" 162/ 42/ 35 (C),0.00,-0.00,12.11,65.35,-0.00,5.00"
" 162/ 42/ 36 (C),0.00,0.00,6.26,79.04,0.00,5.00"
" 162/ 42/ 37 (C),-0.00,0.00,124.30,-197.05,0.00,5.00"
" 162/ 42/ 38 (C),-0.00,0.00,124.30,-197.05,0.00,5.00"
" 162/ 42/ 39 (C),0.00,0.00,6.26,79.04,0.00,5.00"
" 162/ 46/ 22 (C),0.00,0.00,-66.96,-59.87,-0.00,5.00"
" 162/ 46/ 23 (C),0.00,0.00,-106.95,-96.14,-0.00,5.00"
" 162/ 46/ 24 (C),0.00,-0.00,-187.19,-382.99,0.00,5.00"
" 162/ 46/ 25 (C),-0.00,-0.00,69.63,300.45,0.00,5.00"
" 162/ 46/ 26 (C),-0.00,-0.00,69.63,300.45,0.00,5.00"
" 162/ 46/ 27 (C),0.00,-0.00,-187.19,-382.99,0.00,5.00"
" 162/ 46/ 28 (C),0.00,0.00,-199.93,-416.87,-0.00,5.00"
" 162/ 46/ 29 (C),-0.00,0.00,56.90,266.58,-0.00,5.00"
" 162/ 46/ 30 (C),-0.00,0.00,56.90,266.58,-0.00,5.00"
" 162/ 46/ 31 (C),0.00,0.00,-199.93,-416.87,-0.00,5.00"
" 162/ 46/ 32 (C),0.00,-0.00,-121.25,-207.49,0.00,5.00"
" 162/ 46/ 33 (C),-0.00,-0.00,-3.20,106.64,0.00,5.00"
" 162/ 46/ 34 (C),-0.00,-0.00,-3.20,106.64,0.00,5.00"
" 162/ 46/ 35 (C),0.00,-0.00,-121.25,-207.49,0.00,5.00"
" 162/ 46/ 36 (C),0.00,0.00,-127.10,-223.06,-0.00,5.00"
" 162/ 46/ 37 (C),-0.00,0.00,-9.05,91.07,-0.00,5.00"
" 162/ 46/ 38 (C),-0.00,0.00,-9.05,91.07,-0.00,5.00"
" 162/ 46/ 39 (C),0.00,0.00,-127.10,-223.06,-0.00,5.00"
" 163/ 43/ 22 (C),0.00,-0.00,70.14,-67.81,-0.00,5.00"
" 163/ 43/ 23 (C),0.00,-0.00,112.08,-108.99,-0.00,5.00"
" 163/ 43/ 24 (C),0.00,-0.00,-66.57,249.37,-0.00,5.00"
" 163/ 43/ 25 (C),-0.00,-0.00,190.25,-351.29,-0.00,5.00"
" 163/ 43/ 26 (C),-0.00,-0.00,190.25,-351.29,-0.00,5.00"
" 163/ 43/ 27 (C),0.00,-0.00,-66.57,249.37,-0.00,5.00"
" 163/ 43/ 28 (C),0.00,0.00,-53.84,219.59,0.00,5.00"
" 163/ 43/ 29 (C),-0.00,0.00,202.98,-381.07,0.00,5.00"
" 163/ 43/ 30 (C),-0.00,0.00,202.98,-381.07,0.00,5.00"
" 163/ 43/ 31 (C),0.00,0.00,-53.84,219.59,0.00,5.00"
" 163/ 43/ 32 (C),0.00,-0.00,6.26,79.04,-0.00,5.00"
" 163/ 43/ 33 (C),-0.00,-0.00,124.30,-197.05,-0.00,5.00"
" 163/ 43/ 34 (C),-0.00,-0.00,124.30,-197.05,-0.00,5.00"
" 163/ 43/ 35 (C),0.00,-0.00,6.26,79.04,-0.00,5.00"
" 163/ 43/ 36 (C),0.00,0.00,12.11,65.35,0.00,5.00"
" 163/ 43/ 37 (C),-0.00,0.00,130.15,-210.74,0.00,5.00"
" 163/ 43/ 38 (C),-0.00,0.00,130.15,-210.74,0.00,5.00"
" 163/ 43/ 39 (C),0.00,0.00,12.11,65.35,0.00,5.00"
" 163/ 47/ 22 (C),0.00,-0.00,-66.96,-59.87,0.00,5.00"
" 163/ 47/ 23 (C),0.00,-0.00,-106.95,-96.14,0.00,5.00"
" 163/ 47/ 24 (C),0.00,-0.00,-199.93,-416.87,0.00,5.00"
" 163/ 47/ 25 (C),-0.00,-0.00,56.90,266.58,0.00,5.00"
" 163/ 47/ 26 (C),-0.00,-0.00,56.90,266.58,0.00,5.00"
" 163/ 47/ 27 (C),0.00,-0.00,-199.93,-416.87,0.00,5.00"
" 163/ 47/ 28 (C),0.00,0.00,-187.19,-382.99,-0.00,5.00"
" 163/ 47/ 29 (C),-0.00,0.00,69.63,300.45,-0.00,5.00"
" 163/ 47/ 30 (C),-0.00,0.00,69.63,300.45,-0.00,5.00"
" 163/ 47/ 31 (C),0.00,0.00,-187.19,-382.99,-0.00,5.00"
" 163/ 47/ 32 (C),0.00,-0.00,-127.10,-223.06,0.00,5.00"
" 163/ 47/ 33 (C),-0.00,-0.00,-9.05,91.07,0.00,5.00"
" 163/ 47/ 34 (C),-0.00,-0.00,-9.05,91.07,0.00,5.00"
" 163/ 47/ 35 (C),0.00,-0.00,-127.10,-223.06,0.00,5.00"
" 163/ 47/ 36 (C),0.00,0.00,-121.25,-207.49,-0.00,5.00"
" 163/ 47/ 37 (C),-0.00,0.00,-3.20,106.64,-0.00,5.00"
" 163/ 47/ 38 (C),-0.00,0.00,-3.20,106.64,-0.00,5.00"
" 163/ 47/ 39 (C),0.00,0.00,-121.25,-207.49,-0.00,5.00"
" 164/ 44/ 22 (C),0.00,0.00,41.58,-39.48,0.00,5.00"
" 164/ 44/ 23 (C),0.00,0.00,64.88,-62.10,0.00,5.00"
" 164/ 44/ 24 (C),0.00,-0.00,-106.71,306.12,-0.00,5.00"
" 164/ 44/ 25 (C),-0.00,-0.00,150.12,-294.54,-0.00,5.00"
" 164/ 44/ 26 (C),-0.00,-0.00,150.12,-294.54,-0.00,5.00"
" 164/ 44/ 27 (C),0.00,-0.00,-106.71,306.12,-0.00,5.00"
" 164/ 44/ 28 (C),0.00,0.00,-68.90,217.56,0.00,5.00"
" 164/ 44/ 29 (C),-0.00,0.00,187.93,-383.10,0.00,5.00"
" 164/ 44/ 30 (C),-0.00,0.00,187.93,-383.10,0.00,5.00"
" 164/ 44/ 31 (C),0.00,0.00,-68.90,217.56,0.00,5.00"
" 164/ 44/ 32 (C),0.00,-0.00,-27.10,119.90,-0.00,5.00"
" 164/ 44/ 33 (C),-0.00,-0.00,90.94,-156.18,-0.00,5.00"
" 164/ 44/ 34 (C),-0.00,-0.00,90.94,-156.18,-0.00,5.00"
" 164/ 44/ 35 (C),0.00,-0.00,-27.10,119.90,-0.00,5.00"
" 164/ 44/ 36 (C),0.00,0.00,-9.72,79.20,0.00,5.00"
" 164/ 44/ 37 (C),-0.00,0.00,108.32,-196.88,0.00,5.00"
" 164/ 44/ 38 (C),-0.00,0.00,108.32,-196.88,0.00,5.00"
" 164/ 44/ 39 (C),0.00,0.00,-9.72,79.20,0.00,5.00"
" 164/ 48/ 22 (C),0.00,0.00,-39.24,-33.61,-0.00,5.00"
" 164/ 48/ 23 (C),0.00,0.00,-61.19,-52.89,-0.00,5.00"
" 164/ 48/ 24 (C),0.00,-0.00,-185.65,-424.77,0.00,5.00"
" 164/ 48/ 25 (C),-0.00,-0.00,71.17,258.68,0.00,5.00"
" 164/ 48/ 26 (C),-0.00,-0.00,71.17,258.68,0.00,5.00"
" 164/ 48/ 27 (C),0.00,-0.00,-185.65,-424.77,0.00,5.00"
" 164/ 48/ 28 (C),0.00,0.00,-147.84,-324.28,-0.00,5.00"
" 164/ 48/ 29 (C),-0.00,0.00,108.98,359.17,-0.00,5.00"
" 164/ 48/ 30 (C),-0.00,0.00,108.98,359.17,-0.00,5.00"
" 164/ 48/ 31 (C),0.00,0.00,-147.84,-324.28,-0.00,5.00"
" 164/ 48/ 32 (C),0.00,-0.00,-106.04,-212.96,0.00,5.00"
" 164/ 48/ 33 (C),-0.00,-0.00,12.00,101.17,0.00,5.00"
" 164/ 48/ 34 (C),-0.00,-0.00,12.00,101.17,0.00,5.00"
" 164/ 48/ 35 (C),0.00,-0.00,-106.04,-212.96,0.00,5.00"
" 164/ 48/ 36 (C),0.00,0.00,-88.67,-166.77,-0.00,5.00"
" 164/ 48/ 37 (C),-0.00,0.00,29.38,147.36,-0.00,5.00"
" 164/ 48/ 38 (C),-0.00,0.00,29.38,147.36,-0.00,5.00"
" 164/ 48/ 39 (C),0.00,0.00,-88.67,-166.77,-0.00,5.00"
" 165/ 49/ 22 (C),0.00,0.00,39.63,-34.29,0.00,5.00"
" 165/ 49/ 23 (C),0.00,0.00,61.82,-54.01,0.00,5.00"
" 165/ 49/ 24 (C),-0.00,-0.00,-49.73,202.52,-0.00,5.00"
" 165/ 49/ 25 (C),0.00,-0.00,157.66,-350.63,-0.00,5.00"
