"Bar/Node/Case,FX (kN),FY (kN),FZ (kN),MY (kNm),MZ (kNm),Length (m)"
" 266/ 125/ 2,-0.00,0.00,4.71,-1.44,0.00,3.725"
" 266/ 125/ 3,0.00,-0.00,2.62,-0.60,-0.00,3.725"
" 266/ 125/ 4,-0.00,0.00,0.04,-0.11,0.00,3.725"
" 266/ 125/ 6,-0.00,0.00,24.34,-6.30,0.00,3.725"
" 266/ 125/ 7,-0.00,0.00,15.41,-4.07,0.00,3.725"
" 266/ 132/ 1,-0.00,0.00,-14.38,-10.77,-0.00,3.725"
" 266/ 132/ 2,-0.00,0.00,-6.64,-5.04,-0.00,3.725"
" 266/ 132/ 3,0.00,-0.00,-3.87,-2.93,0.00,3.725"
" 266/ 132/ 4,-0.00,0.00,0.04,0.02,-0.00,3.725"
" 266/ 132/ 6,-0.00,0.00,-35.31,-26.74,-0.00,3.725"
" 266/ 132/ 7,-0.00,0.00,-22.25,-16.80,-0.00,3.725"
" 267/ 130/ 1,-0.00,0.00,34.01,-21.64,0.00,1.350"
" 267/ 130/ 2,-0.00,0.00,18.52,-11.95,0.00,1.350"
" 267/ 130/ 3,0.00,0.00,10.96,-7.28,0.00,1.350"
" 267/ 130/ 4,-0.00,-0.00,-0.19,0.23,-0.00,1.350"
" 267/ 130/ 6,-0.00,0.00,90.01,-57.87,0.00,1.350"
" 267/ 130/ 7,-0.00,0.00,55.82,-35.77,0.00,1.350"
" 267/ 131/ 1,-0.00,0.00,22.25,16.21,0.00,1.350"
" 267/ 131/ 2,-0.00,0.00,12.36,8.81,-0.00,1.350"
" 267/ 131/ 3,0.00,0.00,7.44,5.10,-0.00,1.350"
" 267/ 131/ 4,-0.00,-0.00,-0.19,-0.03,0.00,1.350"
" 267/ 131/ 6,-0.00,0.00,59.61,42.76,-0.00,1.350"
" 267/ 131/ 7,-0.00,0.00,36.84,26.56,0.00,1.350"
" 268/ 124/ 1,-0.00,0.00,23.32,-15.16,0.00,3.725"
" 268/ 124/ 2,-0.00,0.00,13.31,-9.12,0.00,3.725"
" 268/ 124/ 3,0.00,0.00,7.41,-4.64,0.00,3.725"
" 268/ 124/ 4,-0.00,-0.00,0.10,-0.29,-0.00,3.725"
" 268/ 124/ 6,-0.00,-0.00,62.59,-41.23,0.00,3.725"
" 268/ 124/ 7,-0.00,0.00,38.83,-25.64,0.00,3.725"
" 268/ 131/ 1,-0.00,0.00,-18.39,-5.97,-0.00,3.725"
" 268/ 131/ 2,-0.00,0.00,-10.19,-3.32,-0.00,3.725"
" 268/ 131/ 3,0.00,0.00,-6.02,-2.05,-0.00,3.725"
" 268/ 131/ 4,-0.00,-0.00,0.10,0.08,0.00,3.725"
" 268/ 131/ 6,-0.00,-0.00,-49.10,-16.10,-0.00,3.725"
" 268/ 131/ 7,-0.00,0.00,-30.40,-9.92,-0.00,3.725"
" 269/ 97/ 1,153.05,0.36,-4.74,6.65,0.50,2.800"
" 269/ 97/ 2,77.71,0.07,-2.40,3.37,0.09,2.800"
" 269/ 97/ 3,20.47,0.15,-1.35,1.87,0.19,2.800"
" 269/ 97/ 4,11.97,-0.06,-0.01,0.03,-0.07,2.800"
" 269/ 97/ 6,371.68,0.80,-11.94,16.99,0.68,2.800"
" 269/ 97/ 7,240.43,0.48,-7.50,10.64,0.50,2.800"
" 269/ 130/ 1,148.68,0.36,-4.74,-6.61,-0.51,2.800"
" 269/ 130/ 2,77.71,0.07,-2.40,-3.34,-0.09,2.800"
" 269/ 130/ 3,20.47,0.15,-1.35,-1.92,-0.23,2.800"
" 269/ 130/ 4,11.97,-0.06,-0.01,0.01,0.09,2.800"
" 269/ 130/ 6,365.77,0.80,-11.94,-16.92,-0.70,2.800"
" 269/ 130/ 7,236.05,0.48,-7.50,-10.57,-0.51,2.800"
" 270/ 129/ 1,0.00,0.00,16.58,-9.71,0.00,2.500"
" 270/ 129/ 2,0.00,0.00,9.45,-5.19,0.00,2.500"
" 270/ 129/ 3,-0.00,-0.00,4.66,-2.09,-0.00,2.500"
" 270/ 129/ 4,0.00,0.00,0.37,-0.44,0.00,2.500"
" 270/ 129/ 6,0.00,0.00,44.15,-24.77,0.00,2.500"
" 270/ 129/ 7,0.00,0.00,27.56,-15.70,0.00,2.500"
" 270/ 130/ 1,0.00,0.00,-16.61,-9.64,-0.00,2.500"
" 270/ 130/ 2,0.00,0.00,-9.95,-5.75,-0.00,2.500"
" 270/ 130/ 3,-0.00,-0.00,-6.42,-4.25,0.00,2.500"
" 270/ 130/ 4,0.00,0.00,0.37,0.48,-0.00,2.500"
" 270/ 130/ 6,0.00,0.00,-46.38,-27.26,-0.00,2.500"
" 270/ 130/ 7,0.00,0.00,-28.36,-16.51,-0.00,2.500"
" 271/ 96/ 1,103.45,-4.35,-1.36,1.94,-6.16,2.800"
" 271/ 96/ 2,53.87,-2.42,-0.72,1.03,-3.43,2.800"
" 271/ 96/ 3,16.17,-1.48,-0.38,0.53,-2.02,2.800"
" 271/ 96/ 4,7.30,0.05,-0.01,0.03,0.03,2.800"
" 271/ 96/ 6,255.59,-11.59,-3.52,5.19,-16.59,2.800"
" 271/ 96/ 7,164.32,-7.17,-2.20,3.21,-10.25,2.800"
" 271/ 129/ 1,99.07,-4.35,-1.36,-1.86,6.02,2.800"
" 271/ 129/ 2,53.87,-2.42,-0.72,-0.99,3.34,2.800"
" 271/ 129/ 3,16.17,-1.48,-0.38,-0.54,2.13,2.800"
" 271/ 129/ 4,7.30,0.05,-0.01,-0.01,-0.11,2.800"
" 271/ 129/ 6,249.68,-11.59,-3.52,-5.01,16.32,2.800"
" 271/ 129/ 7,159.95,-7.17,-2.20,-3.09,10.02,2.800"
" 272/ 128/ 1,0.00,-0.00,19.42,-14.80,-0.00,2.350"
" 272/ 128/ 2,0.00,-0.00,11.31,-8.52,-0.00,2.350"
" 272/ 128/ 3,-0.00,0.00,6.97,-5.57,0.00,2.350"
" 272/ 128/ 4,0.00,-0.00,-0.25,0.35,-0.00,2.350"
" 272/ 128/ 6,0.00,-0.00,53.49,-40.90,-0.00,2.350"
" 272/ 128/ 7,0.00,-0.00,32.84,-25.01,-0.00,2.350"
" 272/ 129/ 1,0.00,-0.00,-10.81,-4.57,0.00,2.350"
" 272/ 129/ 2,0.00,-0.00,-6.25,-2.49,0.00,2.350"
" 272/ 129/ 3,-0.00,0.00,-3.06,-0.93,-0.00,2.350"
" 272/ 129/ 4,0.00,-0.00,-0.25,-0.24,0.00,2.350"
" 272/ 129/ 6,0.00,-0.00,-28.73,-11.46,0.00,2.350"
" 272/ 129/ 7,0.00,-0.00,-17.97,-7.33,0.00,2.350"
" 273/ 123/ 1,-0.00,0.00,19.00,-8.24,0.00,3.725"
" 273/ 123/ 2,-0.00,0.00,11.05,-5.45,0.00,3.725"
" 273/ 123/ 3,0.00,0.00,6.30,-2.74,0.00,3.725"
" 273/ 123/ 4,-0.00,-0.00,0.00,-0.19,-0.00,3.725"
" 273/ 123/ 6,-0.00,-0.00,51.54,-23.39,0.00,3.725"
" 273/ 123/ 7,-0.00,-0.00,31.88,-14.45,0.00,3.725"
" 273/ 129/ 1,-0.00,0.00,-23.83,-17.24,-0.00,3.725"
" 273/ 129/ 2,-0.00,0.00,-13.23,-9.52,-0.00,3.725"
" 273/ 129/ 3,0.00,0.00,-7.57,-5.10,-0.00,3.725"
" 273/ 129/ 4,-0.00,-0.00,0.00,-0.17,0.00,3.725"
" 273/ 129/ 6,-0.00,-0.00,-63.53,-45.72,-0.00,3.725"
" 273/ 129/ 7,-0.00,-0.00,-39.40,-28.45,-0.00,3.725"
" 274/ 95/ 1,199.32,2.21,7.85,-11.40,3.27,2.800"
" 274/ 95/ 2,101.30,1.16,4.22,-6.12,1.67,2.800"
" 274/ 95/ 3,31.12,0.52,2.42,-3.38,0.77,2.800"
" 274/ 95/ 4,13.38,0.07,-0.00,-0.06,0.09,2.800"
" 274/ 95/ 6,487.87,5.64,20.54,-29.39,7.92,2.800"
" 274/ 95/ 7,314.00,3.56,12.79,-18.42,5.08,2.800"
" 274/ 128/ 1,193.02,2.21,7.85,10.58,-2.93,2.800"
" 274/ 128/ 2,101.30,1.16,4.22,5.70,-1.58,2.800"
" 274/ 128/ 3,31.12,0.52,2.42,3.41,-0.68,2.800"
" 274/ 128/ 4,13.38,0.07,-0.00,-0.07,-0.11,2.800"
" 274/ 128/ 6,479.36,5.64,20.54,27.49,-7.20,2.800"
" 274/ 128/ 7,307.70,3.56,12.79,17.14,-4.62,2.800"
" 275/ 127/ 1,-0.00,0.00,-32.45,17.49,0.00,1.350"
" 275/ 127/ 2,-0.00,0.00,-18.10,9.43,0.00,1.350"
" 275/ 127/ 3,0.00,0.00,-10.47,5.32,0.00,1.350"
" 275/ 127/ 4,-0.00,0.00,0.07,0.03,0.00,1.350"
" 275/ 127/ 6,-0.00,0.00,-86.57,45.92,0.00,1.350"
" 275/ 127/ 7,-0.00,0.00,-53.67,28.58,0.00,1.350"
" 275/ 128/ 1,-0.00,0.00,-43.58,-33.53,-0.00,1.350"
" 275/ 128/ 2,-0.00,0.00,-23.99,-18.78,-0.00,1.350"
" 275/ 128/ 3,0.00,0.00,-13.84,-10.97,-0.00,1.350"
" 275/ 128/ 4,-0.00,0.00,0.07,0.12,0.00,1.350"
" 275/ 128/ 6,-0.00,0.00,-115.48,-89.58,-0.00,1.350"
" 275/ 128/ 7,-0.00,0.00,-71.70,-55.51,-0.00,1.350"
" 276/ 126/ 1,-0.00,0.00,28.10,-23.73,0.00,3.675"
" 276/ 126/ 2,-0.00,0.00,15.56,-13.43,0.00,3.675"
" 276/ 126/ 3,0.00,-0.00,8.65,-6.88,0.00,3.675"
" 276/ 126/ 4,-0.00,0.00,0.12,-0.40,0.00,3.675"
" 276/ 126/ 6,-0.00,-0.00,74.49,-63.24,0.00,3.675"
" 276/ 126/ 7,-0.00,-0.00,46.32,-39.40,0.00,3.675"
" 276/ 127/ 1,-0.00,0.00,-9.59,15.15,-0.00,3.675"
" 276/ 127/ 2,-0.00,0.00,-5.68,8.11,-0.00,3.675"
" 276/ 127/ 3,0.00,-0.00,-3.49,4.54,0.00,3.675"
" 276/ 127/ 4,-0.00,0.00,0.12,0.05,-0.00,3.675"
" 276/ 127/ 6,-0.00,-0.00,-26.45,39.63,-0.00,3.675"
" 276/ 127/ 7,-0.00,-0.00,-16.25,24.69,-0.00,3.675"
" 277/ 122/ 1,-0.00,0.00,19.97,-5.53,0.00,3.725"
" 277/ 122/ 2,-0.00,0.00,11.87,-4.65,0.00,3.725"
" 277/ 122/ 3,0.00,0.00,6.89,-2.72,0.00,3.725"
" 277/ 122/ 4,-0.00,-0.00,-0.06,0.03,-0.00,3.725"
" 277/ 122/ 6,-0.00,-0.00,54.94,-18.28,0.00,3.725"
" 277/ 122/ 7,-0.00,-0.00,33.86,-10.91,0.00,3.725"
" 277/ 127/ 1,-0.00,0.00,-22.86,-10.92,-0.00,3.725"
" 277/ 127/ 2,-0.00,0.00,-12.41,-5.67,-0.00,3.725"
" 277/ 127/ 3,0.00,0.00,-6.98,-2.88,-0.00,3.725"
" 277/ 127/ 4,-0.00,-0.00,-0.06,-0.18,0.00,3.725"
" 277/ 127/ 6,-0.00,-0.00,-60.12,-27.93,0.00,3.725"
" 277/ 127/ 7,-0.00,-0.00,-37.42,-17.55,-0.00,3.725"
" 278/ 93/ 1,99.10,-1.59,-8.38,12.01,-2.27,2.800"
" 278/ 93/ 2,45.81,-0.82,-4.63,6.62,-1.17,2.800"
" 278/ 93/ 3,13.97,-0.56,-2.71,3.73,-0.77,2.800"
" 278/ 93/ 4,6.10,0.05,0.03,0.02,0.05,2.800"
" 278/ 93/ 6,232.67,-4.16,-22.22,31.86,-5.96,2.800"
" 278/ 93/ 7,150.95,-2.56,-13.79,19.79,-3.68,2.800"
" 278/ 126/ 1,94.72,-1.59,-8.38,-11.45,2.17,2.800"
" 278/ 126/ 2,45.81,-0.82,-4.63,-6.33,1.12,2.800"
" 278/ 126/ 3,13.97,-0.56,-2.71,-3.85,0.80,2.800"
" 278/ 126/ 4,6.10,0.05,0.03,0.11,-0.08,2.800"
" 278/ 126/ 6,226.77,-4.16,-22.22,-30.65,5.76,2.800"
" 278/ 126/ 7,146.58,-2.56,-13.79,-18.94,3.53,2.800"
" 279/ 121/ 1,-0.00,-0.00,12.33,-6.76,-0.00,3.725"
" 279/ 121/ 2,-0.00,-0.00,5.95,-3.58,-0.00,3.725"
" 279/ 121/ 3,0.00,0.00,3.27,-1.63,0.00,3.725"
" 279/ 121/ 4,-0.00,-0.00,0.07,-0.21,-0.00,3.725"
" 279/ 121/ 6,-0.00,-0.00,30.54,-17.16,-0.00,3.725"
" 279/ 121/ 7,-0.00,-0.00,19.27,-10.85,-0.00,3.725"
" 279/ 126/ 1,-0.00,-0.00,-13.16,-8.30,0.00,3.725"
" 279/ 126/ 2,-0.00,-0.00,-6.18,-4.01,0.00,3.725"
" 279/ 126/ 3,0.00,0.00,-3.66,-2.36,-0.00,3.725"
" 279/ 126/ 4,-0.00,-0.00,0.07,0.04,0.00,3.725"
" 279/ 126/ 6,-0.00,-0.00,-32.48,-20.76,0.00,3.725"
" 279/ 126/ 7,-0.00,-0.00,-20.44,-13.03,0.00,3.725"
" 280/ 92/ 1,43.22,1.13,1.45,-2.03,1.61,2.800"
" 280/ 92/ 2,15.64,0.66,0.74,-1.04,0.94,2.800"
" 280/ 92/ 3,4.74,0.49,0.35,-0.49,0.65,2.800"
" 280/ 92/ 4,2.10,-0.06,0.04,-0.05,-0.06,2.800"
" 280/ 92/ 6,91.72,3.08,3.63,-5.07,4.22,2.800"
" 280/ 92/ 7,60.77,1.88,2.30,-3.21,2.62,2.800"
" 280/ 125/ 1,38.84,1.13,1.45,2.02,-1.56,2.800"
" 280/ 125/ 2,15.64,0.66,0.74,1.04,-0.91,2.800"
" 280/ 125/ 3,4.74,0.49,0.35,0.50,-0.73,2.800"
" 280/ 125/ 4,2.10,-0.06,0.04,0.05,0.10,2.800"
" 280/ 125/ 6,85.81,3.08,3.63,5.04,-4.11,2.800"
" 280/ 125/ 7,56.39,1.88,2.30,3.20,-2.54,2.800"
" 281/ 124/ 1,-0.00,-0.00,7.89,-3.57,-0.00,2.775"
" 281/ 124/ 2,-0.00,-0.00,3.31,-1.56,-0.00,2.775"
" 281/ 124/ 3,-0.00,0.00,2.12,-1.20,0.00,2.775"
" 281/ 124/ 4,-0.00,-0.00,-0.12,0.16,-0.00,2.775"
" 281/ 124/ 6,-0.00,-0.00,18.69,-8.80,-0.00,2.775"
" 281/ 124/ 7,-0.00,-0.00,11.83,-5.47,-0.00,2.775"
" 281/ 125/ 1,-0.00,-0.00,-7.80,-3.45,0.00,2.775"
" 281/ 125/ 2,-0.00,-0.00,-3.43,-1.73,0.00,2.775"
" 281/ 125/ 3,-0.00,0.00,-1.73,-0.66,-0.00,2.775"
" 281/ 125/ 4,-0.00,-0.00,-0.12,-0.16,0.00,2.775"
" 281/ 125/ 6,-0.00,-0.00,-18.39,-8.38,0.00,2.775"
" 281/ 125/ 7,-0.00,-0.00,-11.76,-5.38,0.00,2.775"
" 282/ 91/ 1,91.51,4.46,0.32,-0.41,6.33,2.800"
" 282/ 91/ 2,42.80,2.70,0.23,-0.31,3.82,2.800"
" 282/ 91/ 3,11.50,1.73,0.08,-0.11,2.34,2.800"
" 282/ 91/ 4,6.48,-0.09,0.03,-0.03,-0.08,2.800"
" 282/ 91/ 6,214.50,12.56,0.90,-1.12,17.47,2.800"
" 282/ 91/ 7,139.62,7.66,0.57,-0.72,10.75,2.800"
" 282/ 124/ 1,87.14,4.46,0.32,0.48,-6.17,2.800"
" 282/ 124/ 2,42.80,2.70,0.23,0.34,-3.73,2.800"
" 282/ 124/ 3,11.50,1.73,0.08,0.11,-2.50,2.800"
" 282/ 124/ 4,6.48,-0.09,0.03,0.04,0.19,2.800"
" 282/ 124/ 6,208.59,12.56,0.90,1.27,-17.13,2.800"
" 282/ 124/ 7,135.24,7.66,0.57,0.82,-10.49,2.800"
" 283/ 123/ 1,0.00,0.00,16.45,-17.45,0.00,3.850"
" 283/ 123/ 2,0.00,0.00,7.98,-8.79,0.00,3.850"
" 283/ 123/ 3,0.00,0.00,4.35,-4.51,0.00,3.850"
" 283/ 123/ 4,-0.00,0.00,0.10,-0.26,0.00,3.850"
" 283/ 123/ 6,0.00,0.00,40.92,-44.05,0.00,3.850"
" 283/ 123/ 7,0.00,0.00,25.79,-27.73,0.00,3.850"
" 283/ 124/ 1,0.00,0.00,-10.48,-5.95,-0.00,3.850"
" 283/ 124/ 2,0.00,0.00,-4.98,-3.03,-0.00,3.850"
" 283/ 124/ 3,0.00,0.00,-3.06,-2.02,-0.00,3.850"
" 283/ 124/ 4,-0.00,0.00,0.10,0.15,-0.00,3.850"
" 283/ 124/ 6,0.00,0.00,-25.98,-15.28,-0.00,3.850"
" 283/ 124/ 7,0.00,0.00,-16.32,-9.50,-0.00,3.850"
" 284/ 90/ 1,127.45,2.76,3.74,-5.22,3.97,2.800"
" 284/ 90/ 2,60.92,1.83,1.79,-2.49,2.62,2.800"
" 284/ 90/ 3,19.78,1.27,0.74,-1.04,1.70,2.800"
" 284/ 90/ 4,7.52,-0.11,0.14,-0.19,-0.10,2.800"
" 284/ 90/ 6,304.33,8.26,9.02,-12.52,11.49,2.800"
" 284/ 90/ 7,196.54,4.96,5.78,-8.03,6.99,2.800"
" 284/ 123/ 1,123.07,2.76,3.74,5.25,-3.77,2.800"
" 284/ 123/ 2,60.92,1.83,1.79,2.51,-2.50,2.800"
" 284/ 123/ 3,19.78,1.27,0.74,1.02,-1.85,2.800"
" 284/ 123/ 4,7.52,-0.11,0.14,0.20,0.21,2.800"
" 284/ 123/ 6,298.43,8.26,9.02,12.56,-11.08,2.800"
" 284/ 123/ 7,192.16,4.96,5.78,8.07,-6.68,2.800"
" 285/ 122/ 1,-0.00,0.00,0.53,15.11,0.00,3.700"
" 285/ 122/ 2,-0.00,0.00,0.11,7.16,0.00,3.700"
" 285/ 122/ 3,-0.00,0.00,0.80,2.53,0.00,3.700"
" 285/ 122/ 4,0.00,-0.00,-0.37,0.78,-0.00,3.700"
" 285/ 122/ 6,-0.00,0.00,1.49,36.18,0.00,3.700"
" 285/ 122/ 7,-0.00,0.00,0.75,23.29,0.00,3.700"
" 285/ 123/ 1,-0.00,0.00,-24.68,-29.57,-0.00,3.700"
" 285/ 123/ 2,-0.00,0.00,-11.87,-14.60,-0.00,3.700"
" 285/ 123/ 3,-0.00,0.00,-6.04,-7.17,-0.00,3.700"
" 285/ 123/ 4,0.00,-0.00,-0.37,-0.59,0.00,3.700"
" 285/ 123/ 6,-0.00,0.00,-60.77,-73.49,-0.00,3.700"
" 285/ 123/ 7,-0.00,0.00,-38.49,-46.52,-0.00,3.700"
" 286/ 89/ 1,55.50,1.85,0.21,-0.42,2.66,2.800"
" 286/ 89/ 2,26.21,1.50,0.10,-0.21,2.14,2.800"
" 286/ 89/ 3,3.00,1.26,0.09,-0.13,1.67,2.800"
" 286/ 89/ 4,5.99,-0.20,-0.01,0.01,-0.22,2.800"
" 286/ 89/ 6,127.37,6.29,0.51,-1.00,8.86,2.800"
" 286/ 89/ 7,84.26,3.65,0.32,-0.64,5.19,2.800"
" 286/ 122/ 1,51.12,1.85,0.21,0.16,-2.52,2.800"
" 286/ 122/ 2,26.21,1.50,0.10,0.07,-2.05,2.800"
" 286/ 122/ 3,3.00,1.26,0.09,0.11,-1.87,2.800"
" 286/ 122/ 4,5.99,-0.20,-0.01,-0.03,0.35,2.800"
" 286/ 122/ 6,121.46,6.29,0.51,0.36,-8.62,2.800"
" 286/ 122/ 7,79.89,3.65,0.32,0.23,-4.97,2.800"
" 287/ 121/ 1,-0.00,0.00,24.27,-26.62,0.00,3.675"
" 287/ 121/ 2,-0.00,0.00,11.72,-13.20,0.00,3.675"
" 287/ 121/ 3,0.00,-0.00,5.82,-5.94,-0.00,3.675"
" 287/ 121/ 4,-0.00,0.00,0.44,-0.80,0.00,3.675"
" 287/ 121/ 6,-0.00,-0.00,59.82,-66.02,0.00,3.675"
" 287/ 121/ 7,-0.00,0.00,37.90,-41.91,0.00,3.675"
" 287/ 122/ 1,-0.00,0.00,-0.65,16.78,-0.00,3.675"
" 287/ 122/ 2,-0.00,0.00,-0.10,8.15,-0.00,3.675"
" 287/ 122/ 3,0.00,-0.00,-0.93,3.03,0.00,3.675"
" 287/ 122/ 4,-0.00,0.00,0.44,0.81,-0.00,3.675"
" 287/ 122/ 6,-0.00,-0.00,-1.68,40.83,-0.00,3.675"
" 287/ 122/ 7,-0.00,0.00,-0.86,26.15,-0.00,3.675"
" 288/ 88/ 1,77.83,2.23,-8.81,12.58,3.17,2.800"
" 288/ 88/ 2,33.23,1.21,-4.40,6.28,1.73,2.800"
" 288/ 88/ 3,11.54,0.76,-2.25,3.14,1.03,2.800"
" 288/ 88/ 4,3.72,-0.04,-0.13,0.22,-0.02,2.800"
" 288/ 88/ 6,177.90,5.90,-22.07,31.52,8.35,2.800"
" 288/ 88/ 7,115.68,3.65,-13.92,19.90,5.19,2.800"
" 288/ 121/ 1,73.46,2.23,-8.81,-12.08,-3.06,2.800"
" 288/ 121/ 2,33.23,1.21,-4.40,-6.03,-1.67,2.800"
" 288/ 121/ 3,11.54,0.76,-2.25,-3.15,-1.11,2.800"
" 288/ 121/ 4,3.72,-0.04,-0.13,-0.15,0.08,2.800"
" 288/ 121/ 6,172.00,5.90,-22.07,-30.37,-8.12,2.800"
" 288/ 121/ 7,111.30,3.65,-13.92,-19.13,-5.01,2.800"
" 289/ 87/ 1,160.65,-3.68,16.74,-23.39,-5.11,2.800"
" 289/ 87/ 2,69.38,-1.86,7.92,-11.07,-2.58,2.800"
" 289/ 87/ 3,29.76,-0.96,3.70,-5.18,-1.34,2.800"
" 289/ 87/ 4,4.94,-0.05,0.41,-0.57,-0.07,2.800"
" 289/ 87/ 6,373.52,-9.10,40.75,-56.39,-13.22,2.800"
" 289/ 87/ 7,240.65,-5.77,25.93,-36.02,-8.25,2.800"
" 289/ 120/ 1,156.28,-3.68,16.74,23.48,5.18,2.800"
" 289/ 120/ 2,69.38,-1.86,7.92,11.11,2.63,2.800"
" 289/ 120/ 3,29.76,-0.96,3.70,5.19,1.35,2.800"
" 289/ 120/ 4,4.94,-0.05,0.41,0.58,0.08,2.800"
" 289/ 120/ 6,367.61,-9.10,40.75,56.56,13.46,2.800"
" 289/ 120/ 7,236.27,-5.77,25.93,36.14,8.39,2.800"
" 290/ 119/ 1,0.00,0.00,-11.59,45.27,0.00,3.775"
" 290/ 119/ 2,0.00,0.00,-5.23,20.78,0.00,3.775"
" 290/ 119/ 3,0.00,0.00,-1.53,8.67,0.00,3.775"
" 290/ 119/ 4,0.00,-0.00,-0.73,1.60,-0.00,3.775"
" 290/ 119/ 6,0.00,-0.00,-26.69,107.56,-0.00,3.775"
" 290/ 119/ 7,0.00,-0.00,-17.42,69.08,-0.00,3.775"
" 290/ 120/ 1,0.00,0.00,-37.58,-47.54,-0.00,3.775"
" 290/ 120/ 2,0.00,0.00,-17.64,-22.39,-0.00,3.775"
" 290/ 120/ 3,0.00,0.00,-8.62,-10.49,-0.00,3.775"
" 290/ 120/ 4,0.00,-0.00,-0.73,-1.15,0.00,3.775"
" 290/ 120/ 6,0.00,-0.00,-91.04,-114.65,0.00,3.775"
" 290/ 120/ 7,0.00,-0.00,-57.95,-73.19,0.00,3.775"
" 291/ 112/ 1,0.00,-0.00,9.46,-3.06,-0.00,3.525"
" 291/ 112/ 2,0.00,-0.00,4.36,-1.47,-0.00,3.525"
" 291/ 112/ 3,-0.00,-0.00,2.66,-1.14,-0.00,3.525"
" 291/ 112/ 4,0.00,-0.00,-0.08,0.15,-0.00,3.525"
" 291/ 112/ 6,-0.00,-0.00,22.86,-7.32,-0.00,3.525"
" 291/ 112/ 7,-0.00,-0.00,14.47,-4.62,-0.00,3.525"
" 291/ 120/ 1,0.00,-0.00,-13.79,-10.68,0.00,3.525"
" 291/ 120/ 2,0.00,-0.00,-6.51,-5.25,0.00,3.525"
" 291/ 120/ 3,-0.00,-0.00,-3.56,-2.72,0.00,3.525"
" 291/ 120/ 4,0.00,-0.00,-0.08,-0.14,0.00,3.525"
" 291/ 120/ 6,-0.00,-0.00,-34.14,-27.20,0.00,3.525"
" 291/ 120/ 7,-0.00,-0.00,-21.51,-17.04,0.00,3.525"
" 292/ 86/ 1,8.49,-1.45,-0.88,1.21,-1.90,2.800"
" 292/ 86/ 2,3.03,-1.32,-0.60,0.83,-1.77,2.800"
" 292/ 86/ 3,-4.85,-0.90,-0.22,0.30,-1.22,2.800"
" 292/ 86/ 4,3.29,0.07,-0.06,0.09,0.11,2.800"
" 292/ 86/ 6,13.05,-5.37,-2.92,4.05,-7.15,2.800"
" 292/ 86/ 7,10.81,-3.09,-1.73,2.39,-4.10,2.800"
" 292/ 119/ 1,4.12,-1.45,-0.88,-1.26,2.17,2.800"
" 292/ 119/ 2,3.03,-1.32,-0.60,-0.84,1.93,2.800"
" 292/ 119/ 3,-4.85,-0.90,-0.22,-0.31,1.29,2.800"
" 292/ 119/ 4,3.29,0.07,-0.06,-0.08,-0.09,2.800"
" 292/ 119/ 6,7.14,-5.37,-2.92,-4.17,7.91,2.800"
" 292/ 119/ 7,6.43,-3.09,-1.73,-2.46,4.57,2.800"
" 293/ 118/ 1,-0.00,-0.00,21.39,11.72,-0.00,2.150"
" 293/ 118/ 2,-0.00,-0.00,9.62,5.51,-0.00,2.150"
" 293/ 118/ 3,-0.00,-0.00,3.85,3.33,-0.00,2.150"
" 293/ 118/ 4,0.00,0.00,0.82,-0.09,0.00,2.150"
" 293/ 118/ 6,-0.00,-0.00,50.70,28.93,-0.00,2.150"
" 293/ 118/ 7,-0.00,-0.00,32.56,18.20,-0.00,2.150"
" 293/ 119/ 1,-0.00,-0.00,10.90,46.43,0.00,2.150"
" 293/ 119/ 2,-0.00,-0.00,5.57,21.84,0.00,2.150"
" 293/ 119/ 3,-0.00,-0.00,1.54,9.12,0.00,2.150"
" 293/ 119/ 4,0.00,0.00,0.82,1.68,-0.00,2.150"
" 293/ 119/ 6,-0.00,-0.00,27.02,112.48,0.00,2.150"
" 293/ 119/ 7,-0.00,-0.00,17.34,71.85,0.00,2.150"
" 294/ 110/ 1,-0.00,0.00,19.45,-6.20,0.00,3.525"
" 294/ 110/ 2,-0.00,0.00,10.09,-2.89,0.00,3.525"
" 294/ 110/ 3,-0.00,0.00,5.60,-1.61,0.00,3.525"
" 294/ 110/ 4,0.00,-0.00,0.08,-0.02,-0.00,3.525"
" 294/ 110/ 6,-0.00,-0.00,49.76,-14.96,0.00,3.525"
" 294/ 110/ 7,-0.00,0.00,31.18,-9.51,0.00,3.525"
" 294/ 119/ 1,-0.00,0.00,-16.96,-1.81,-0.00,3.525"
" 294/ 119/ 2,-0.00,0.00,-10.00,-2.75,-0.00,3.525"
" 294/ 119/ 3,-0.00,0.00,-5.88,-2.12,-0.00,3.525"
" 294/ 119/ 4,0.00,-0.00,0.08,0.27,-0.00,3.525"
" 294/ 119/ 6,-0.00,-0.00,-46.75,-9.67,0.00,3.525"
" 294/ 119/ 7,-0.00,0.00,-28.76,-5.24,-0.00,3.525"
" 295/ 117/ 1,-0.00,-0.00,55.05,-68.57,-0.00,1.825"
" 295/ 117/ 2,-0.00,-0.00,25.34,-32.13,-0.00,1.825"
" 295/ 117/ 3,-0.00,0.00,12.76,-15.54,0.00,1.825"
" 295/ 117/ 4,0.00,-0.00,0.86,-1.41,-0.00,1.825"
" 295/ 117/ 6,-0.00,-0.00,133.22,-166.95,-0.00,1.825"
" 295/ 117/ 7,-0.00,-0.00,84.66,-106.09,-0.00,1.825"
